Tiempo,Escalas(m),Datos1(°)
2019-11-28 20:52:06,898.2,52.8
2019-11-28 20:53:25,1296.5,46.9
2019-11-28 20:55:21,1670.9,37.425
2019-11-28 20:56:38,1681.3,27.95
2019-11-28 20:57:16,1685.0,18.475
2019-11-28 20:57:53,1686.0,9.0
2019-11-28 20:58:30,1686.6,7.8
2019-11-28 20:59:45,1686.1,6.9
2019-11-28 21:00:22,1685.8,7.6
2019-11-28 21:00:59,1685.9,5.9
2019-11-28 21:01:35,1685.4,5.6
2019-11-28 21:02:12,1685.4,6.1
2019-11-28 21:02:51,1687.8,3.4
2019-11-28 21:03:29,1685.3,3.5
2019-11-28 21:04:06,1685.0,6.6
2019-11-28 21:04:43,1684.3,12.2
2019-11-28 21:05:22,1682.8,16.2
2019-11-28 21:06:43,1678.4,39.6
2019-11-28 21:08:03,1676.2,42.2
2019-11-28 21:08:41,1677.2,31.6
2019-11-28 21:10:45,1680.9,19.0
2019-11-28 21:12:50,1684.2,6.4
2019-11-28 21:16:14,1685.7,0.9
2019-11-28 21:17:34,1686.9,7.2
2019-11-28 21:18:13,1687.1,1.4
2019-11-28 21:20:55,1686.5,4.1
2019-11-28 21:22:57,1686.8,1.2999999999999998
2019-11-28 21:23:35,1687.3,-1.5
2019-11-28 21:24:13,1688.0,-1.275
2019-11-28 21:25:30,1688.0,-1.05
2019-11-28 21:26:45,1687.6,-0.825
2019-11-28 21:28:40,1688.4,-0.6
2019-11-28 21:29:17,1688.9,-1.1
2019-11-28 21:29:54,1687.9,-0.1
2019-11-28 21:30:32,1688.3,-1.3
2019-11-28 21:31:09,1693.9,-1.9
2019-11-28 21:31:48,1688.2,-1.9
2019-11-28 21:32:25,1688.6,-1.8
2019-11-28 21:33:03,1688.7,-1.6
2019-11-28 21:34:18,1688.8,-0.9
2019-11-28 21:34:55,1688.4,-0.5
2019-11-28 21:35:32,1689.0,-0.6
2019-11-28 21:36:47,1688.6,-0.2
2019-11-28 21:37:25,1688.7,-1.1
2019-11-28 21:38:04,1688.9,-2.0
2019-11-28 21:38:41,1688.5,-0.4
2019-11-28 21:39:17,1688.8,-0.8
2019-11-28 21:39:54,1688.5,-0.7
2019-11-28 21:40:31,1688.6,0.8
2019-11-28 21:41:08,1688.3,-2.3
2019-11-28 21:41:45,1688.6,-1.8
2019-11-28 21:42:22,1688.4,0.4
2019-11-28 21:42:59,1688.4,-0.1
2019-11-28 21:43:35,1688.9,-0.3
2019-11-28 21:44:12,1688.7,-1.2
2019-11-28 21:44:50,1688.9,-0.1
2019-11-28 21:46:06,1688.3,0.1
2019-11-28 21:46:43,1688.6,-0.7
2019-11-28 21:47:21,1688.4,-0.95
2019-11-28 21:47:56,1688.8,-1.2
2019-11-28 21:48:34,1689.2,-2.2
2019-11-28 21:49:10,1688.8,-2.0
2019-11-28 21:49:47,1688.8,-1.1
2019-11-28 21:50:24,1688.9,0.9
2019-11-28 21:51:04,1689.4,-2.9
2019-11-28 21:51:41,1688.9,-0.5
2019-11-28 21:52:18,1689.1,-0.6
2019-11-28 21:52:54,1689.6,-1.6
2019-11-28 21:54:51,1688.7,-0.3
2019-11-28 21:55:27,1688.4,-0.1
2019-11-28 21:56:04,1688.5,-1.3
2019-11-28 21:57:23,1688.6,-3.1
2019-11-28 21:57:59,1688.3,-3.0
2019-11-28 21:58:36,1688.5,-2.9
2019-11-28 21:59:13,1688.7,-2.4
2019-11-28 21:59:50,1688.9,-1.1
2019-11-28 22:00:27,1688.9,-2.3
2019-11-28 22:01:04,1688.3,-2.0
2019-11-28 22:01:41,1688.7,-1.5
2019-11-28 22:02:18,1688.7,0.4
2019-11-28 22:03:33,1689.1,-3.1
2019-11-28 22:04:11,1688.8,-1.7
2019-11-28 22:04:48,1689.3,-0.9
2019-11-28 22:05:25,1689.0,-1.8
2019-11-28 22:06:01,1688.8,-0.7
2019-11-28 22:06:38,1689.1,-0.9
2019-11-28 22:07:15,1689.3,-1.7
2019-11-28 22:07:52,1689.7,-0.3
2019-11-28 22:08:30,1688.9,-0.6
2019-11-28 22:09:07,1688.5,0.4
2019-11-28 22:09:44,1688.6,0.0
2019-11-28 22:11:00,1689.6,-1.8
2019-11-28 22:11:37,1688.6,-2.1
2019-11-28 22:12:14,1688.1,-0.7
2019-11-28 22:12:50,1688.6,-1.6
2019-11-28 22:13:27,1687.9,-0.4
2019-11-28 22:14:04,1688.1,-0.1
2019-11-28 22:14:45,1687.9,-1.8
2019-11-28 22:15:24,1687.7,-1.4
2019-11-28 22:17:59,1688.3,-0.4
2019-11-28 22:19:16,1688.6,-0.6
2019-11-28 22:19:54,1689.5,-0.5
2019-11-28 22:20:32,1689.5,-1.3
2019-11-28 22:21:08,1689.2,-2.1
2019-11-28 22:21:45,1688.6,-1.5
2019-11-28 22:22:26,1689.4,-2.0
2019-11-28 22:23:46,1688.3,-1.1
2019-11-28 22:25:05,1688.1,-1.3
2019-11-28 22:26:23,1688.2,-1.1
2019-11-28 22:27:03,1688.2,-1.375
2019-11-28 22:27:43,1689.2,-1.6500000000000001
2019-11-28 22:28:21,1688.0,-1.9250000000000003
2019-11-28 22:28:57,1688.2,-2.2
2019-11-28 22:29:34,1688.4,-0.3
2019-11-28 22:30:54,1688.7,-0.8
2019-11-28 22:31:31,1688.6,-0.7
2019-11-28 22:32:09,1688.6,-0.19999999999999996
2019-11-28 22:32:45,1688.7,0.3
2019-11-28 22:33:23,1688.9,-0.1
2019-11-28 22:34:01,1688.4,-1.8
2019-11-28 22:34:41,1688.5,-1.3
2019-11-28 22:35:18,1687.9,-1.1
2019-11-28 22:38:33,1688.2,-1.6
2019-11-28 22:39:11,1688.8,-0.6
2019-11-28 22:41:09,1687.4,-0.8
2019-11-28 22:41:47,1687.9,-3.0
2019-11-28 22:43:48,1687.7,-0.1
2019-11-28 22:44:25,1687.3,-0.2
2019-11-28 22:45:03,1686.8,-1.7
2019-11-28 22:45:40,1687.1,-1.4
2019-11-28 22:46:20,1687.5,-0.2
2019-11-28 22:46:57,1687.5,-1.1
2019-11-28 22:47:34,1687.9,-0.2
2019-11-28 22:49:35,1687.4,-1.4
2019-11-28 22:50:53,1687.6,-1.6
2019-11-28 22:51:31,1688.2,-1.8
2019-11-28 22:52:09,1688.4,-0.8
2019-11-28 22:52:46,1688.1,-1.6
2019-11-28 22:53:26,1688.5,-1.0
2019-11-28 22:54:04,1688.0,-0.4
2019-11-28 22:56:05,1688.1,-2.0
2019-11-28 22:57:23,1688.2,-1.2
2019-11-28 22:58:40,1687.6,-1.5
2019-11-28 22:59:17,1687.7,-1.9
2019-11-28 22:59:56,1688.4,0.1
2019-11-28 23:02:38,1687.4,-2.2
2019-11-28 23:03:15,1689.2,-1.8
2019-11-28 23:03:54,1687.5,-1.5
2019-11-28 23:05:10,1687.6,-0.8
2019-11-28 23:05:50,1688.1,-1.5
2019-11-28 23:06:28,1688.0,-1.7
2019-11-28 23:07:53,1687.8,-1.4
2019-11-28 23:08:31,1687.7,-1.1
2019-11-28 23:10:26,1687.6,-0.1
2019-11-28 23:11:08,1688.5,-0.35
2019-11-28 23:11:45,1687.6,-0.6
2019-11-28 23:12:26,1687.9,-0.6
2019-11-28 23:13:06,1689.0,-1.6
2019-11-28 23:13:44,1688.3,-2.6
2019-11-28 23:14:20,1687.9,-0.8
2019-11-28 23:15:00,1687.9,-0.9
