Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 14:15:31,808.1,
2019-11-28 14:15:56,808.2,
2019-11-28 14:17:09,815.2,
2019-11-28 14:18:53,844.4,
2019-11-28 14:20:08,844.6,
2019-11-28 14:20:33,844.7,
2019-11-28 14:20:56,844.3,
2019-11-28 14:21:46,844.1,32.7
2019-11-28 14:22:11,844.3,32.16666666666667
2019-11-28 14:22:32,844.0,31.633333333333336
2019-11-28 14:23:20,844.5,31.1
2019-11-28 14:23:45,844.3,31.4
2019-11-28 14:24:31,846.6,29.0
2019-11-28 14:24:58,844.2,31.6
2019-11-28 14:25:50,844.5,31.95
2019-11-28 14:26:11,844.1,32.3
2019-11-28 14:27:07,845.8,32.199999999999996
2019-11-28 14:28:01,843.5,32.1
2019-11-28 14:28:25,844.7,32.0
2019-11-28 14:28:49,843.9,30.3
2019-11-28 14:29:15,844.2,30.9
2019-11-28 14:29:37,844.4,29.85
2019-11-28 14:30:00,845.1,28.8
2019-11-28 14:30:22,844.2,28.8
2019-11-28 14:30:49,845.2,28.6
2019-11-28 14:31:09,843.7,28.4
2019-11-28 14:31:35,846.9,28.5
2019-11-28 14:31:59,843.5,28.599999999999998
2019-11-28 14:32:25,845.8,28.7
2019-11-28 14:33:16,844.3,29.085714285714285
2019-11-28 14:33:39,844.4,29.47142857142857
2019-11-28 14:34:06,844.3,29.857142857142858
2019-11-28 14:34:56,844.0,30.24285714285714
2019-11-28 14:35:20,844.6,30.628571428571426
2019-11-28 14:36:05,843.8,31.014285714285712
2019-11-28 14:36:28,844.7,31.4
2019-11-28 14:37:17,843.8,31.56
2019-11-28 14:37:41,845.4,31.72
2019-11-28 14:38:04,843.8,31.880000000000003
2019-11-28 14:38:50,843.7,32.04
2019-11-28 14:39:13,843.8,32.2
2019-11-28 14:39:36,843.0,35.6
2019-11-28 14:40:03,844.2,35.74
2019-11-28 14:40:48,845.9,35.88
2019-11-28 14:41:13,844.0,36.019999999999996
2019-11-28 14:41:35,845.4,36.16
2019-11-28 14:42:24,843.1,36.3
2019-11-28 14:42:46,843.5,34.2
2019-11-28 14:43:15,843.3,35.95
2019-11-28 14:43:36,840.7,37.7
2019-11-28 14:44:01,842.5,37.2
2019-11-28 14:44:27,841.9,36.7
2019-11-28 14:44:50,841.9,36.2
2019-11-28 14:45:36,840.5,35.7
2019-11-28 14:45:58,841.4,35.2
2019-11-28 14:46:24,842.5,34.74
2019-11-28 14:46:46,845.7,34.28
2019-11-28 14:47:11,842.0,33.82
2019-11-28 14:47:35,841.3,33.36
2019-11-28 14:47:55,841.3,32.9
2019-11-28 14:48:22,842.1,33.7
2019-11-28 14:48:47,841.1,34.1
2019-11-28 14:49:37,843.8,32.0
2019-11-28 14:49:59,844.7,29.900000000000002
2019-11-28 14:50:23,844.9,27.8
2019-11-28 14:50:50,847.5,28.3
2019-11-28 14:51:16,846.4,28.8
2019-11-28 14:51:39,844.3,29.9
2019-11-28 14:52:05,844.1,29.049999999999997
2019-11-28 14:52:29,844.2,28.2
2019-11-28 14:52:54,844.9,27.35
2019-11-28 14:53:18,846.1,26.5
2019-11-28 14:53:42,844.5,28.9
2019-11-28 14:54:07,845.0,27.4
2019-11-28 14:54:32,845.5,27.4
2019-11-28 14:54:58,846.2,27.4
2019-11-28 14:55:44,844.7,27.4
2019-11-28 14:56:08,845.3,27.439999999999998
2019-11-28 14:56:56,847.0,27.48
2019-11-28 14:57:23,844.6,27.52
2019-11-28 14:57:46,845.1,27.56
2019-11-28 14:58:11,845.9,27.6
2019-11-28 14:58:36,847.0,27.64
2019-11-28 14:58:59,845.0,27.68
2019-11-28 14:59:21,844.6,27.72
2019-11-28 15:00:10,844.4,27.76
2019-11-28 15:00:59,844.5,27.8
2019-11-28 15:01:27,844.1,28.2
2019-11-28 15:01:51,845.0,28.6
2019-11-28 15:02:13,844.9,29.0
2019-11-28 15:02:36,844.7,28.3
2019-11-28 15:03:00,843.9,28.4
2019-11-28 15:03:23,844.6,28.5
2019-11-28 15:03:50,844.9,28.9
2019-11-28 15:04:12,849.8,25.2
2019-11-28 15:04:40,844.9,29.6
2019-11-28 15:05:35,845.3,27.7
2019-11-28 15:06:24,845.0,29.8
2019-11-28 15:06:48,844.6,31.9
2019-11-28 15:07:35,844.7,34.0
2019-11-28 15:08:29,845.0,28.7
2019-11-28 15:08:55,846.1,27.9
2019-11-28 15:09:43,832.3,27.1
2019-11-28 15:10:34,759.9,27.2
2019-11-28 15:11:01,722.4,26.7
2019-11-28 15:11:27,687.4,27.0
2019-11-28 15:11:51,661.1,27.0
2019-11-28 15:12:16,634.2,26.9
2019-11-28 15:12:39,608.4,27.0
2019-11-28 15:13:02,584.1,26.7
2019-11-28 15:13:27,556.6,26.7
2019-11-28 15:14:16,506.2,26.5
2019-11-28 15:14:39,480.0,26.3
2019-11-28 15:15:05,454.0,26.6
2019-11-28 15:15:30,426.0,26.0
