Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 08:51:13,708.7,9.1
2019-11-28 08:52:32,725.6,15.2
2019-11-28 08:52:57,724.4,25.1
2019-11-28 08:53:22,724.6,29.8
2019-11-28 08:53:47,724.1,30.9
2019-11-28 08:54:12,723.0,29.4
2019-11-28 08:54:38,723.2,31.5
2019-11-28 08:55:03,724.1,34.1
2019-11-28 08:55:30,724.6,34.8
2019-11-28 08:55:54,725.1,35.5
2019-11-28 08:56:19,725.6,35.8
2019-11-28 08:56:44,726.1,36.1
2019-11-28 08:57:08,725.8,36.3
2019-11-28 08:57:35,726.0,36.4
2019-11-28 08:57:59,726.8,36.7
2019-11-28 08:58:23,726.2,37.0
2019-11-28 08:58:48,726.5,36.5
2019-11-28 08:59:13,726.6,36.3
2019-11-28 08:59:38,726.7,36.0
2019-11-28 09:00:03,726.8,36.5
2019-11-28 09:00:30,727.3,35.3
2019-11-28 09:00:55,727.6,34.3
2019-11-28 09:01:20,726.4,35.7
2019-11-28 09:01:44,726.6,34.9
2019-11-28 09:02:08,726.5,34.4
2019-11-28 09:02:33,726.0,34.0
2019-11-28 09:02:58,725.5,34.1
2019-11-28 09:03:25,725.1,33.6
2019-11-28 09:03:50,724.9,33.7
2019-11-28 09:04:15,725.0,33.3
2019-11-28 09:04:40,725.7,32.5
2019-11-28 09:05:04,726.5,31.5
2019-11-28 09:05:29,726.6,31.0
2019-11-28 09:05:54,726.6,31.6
2019-11-28 09:06:19,726.8,30.9
2019-11-28 09:06:44,726.3,31.1
2019-11-28 09:07:09,725.5,31.4
2019-11-28 09:07:34,725.2,32.2
2019-11-28 09:07:59,725.2,31.6
2019-11-28 09:08:24,724.7,30.3
2019-11-28 09:08:50,724.9,29.5
2019-11-28 09:09:17,725.6,29.7
2019-11-28 09:09:43,726.1,29.2
2019-11-28 09:10:10,726.4,30.5
2019-11-28 09:10:36,726.5,30.3
2019-11-28 09:11:01,726.7,32.0
2019-11-28 09:11:27,727.3,31.6
2019-11-28 09:11:53,727.4,31.3
2019-11-28 09:12:19,727.6,30.6
2019-11-28 09:12:44,727.3,31.3
2019-11-28 09:13:09,726.8,30.5
2019-11-28 09:13:34,728.7,31.1
2019-11-28 09:14:01,727.2,31.1
2019-11-28 09:14:26,731.8,29.8
2019-11-28 09:14:53,726.7,30.433333333333334
2019-11-28 09:15:18,727.1,31.066666666666666
2019-11-28 09:15:42,727.2,31.7
2019-11-28 09:16:33,727.0,31.8
2019-11-28 09:17:23,726.6,32.1
2019-11-28 09:17:47,726.8,31.8
2019-11-28 09:18:14,726.9,32.5
2019-11-28 09:18:39,727.7,32.6
2019-11-28 09:19:04,726.8,31.6
2019-11-28 09:19:30,731.5,29.4
2019-11-28 09:20:52,725.3,31.0
2019-11-28 09:21:16,725.9,32.6
2019-11-28 09:22:34,726.0,33.6
2019-11-28 09:23:01,726.8,33.2
2019-11-28 09:23:26,726.5,32.8
2019-11-28 09:23:51,726.5,32.5
2019-11-28 09:24:15,726.7,32.1
2019-11-28 09:24:40,726.9,30.6
2019-11-28 09:25:07,726.7,32.1
2019-11-28 09:25:32,726.5,31.8
2019-11-28 09:25:57,726.7,32.3
2019-11-28 09:26:22,728.4,31.1
2019-11-28 09:26:47,727.0,31.0
2019-11-28 09:27:12,726.8,29.9
2019-11-28 09:27:36,726.8,30.1
2019-11-28 09:28:01,727.2,30.1
2019-11-28 09:28:25,727.1,31.2
