Tiempo,Escalas(m),Datos1(°)
2019-11-28 06:03:57,1598.1,7.5
2019-11-28 06:04:35,1597.9,7.45
2019-11-28 06:05:11,1598.2,7.4
2019-11-28 06:05:48,1597.6,6.3
2019-11-28 06:06:25,1597.5,7.7
2019-11-28 06:07:04,1596.4,10.9
2019-11-28 06:07:42,1594.0,15.5
2019-11-28 06:08:21,1591.7,36.7
2019-11-28 06:08:58,1588.6,45.6
2019-11-28 06:09:35,1586.0,41.5
2019-11-28 06:10:12,1583.4,53.5
2019-11-28 06:10:50,1582.3,51.1
2019-11-28 06:11:27,1583.5,44.7
2019-11-28 06:12:04,1584.1,36.9
2019-11-28 06:12:41,1585.1,34.5
2019-11-28 06:13:18,1587.0,30.1
2019-11-28 06:14:33,1590.0,22.8
2019-11-28 06:15:12,1591.1,12.3
2019-11-28 06:15:51,1593.1,8.9
2019-11-28 06:16:29,1594.2,2.9
2019-11-28 06:17:09,1594.7,8.5
2019-11-28 06:17:47,1596.0,-0.9
2019-11-28 06:19:45,1597.4,-1.1
2019-11-28 06:20:22,1598.3,5.6
2019-11-28 06:20:58,1597.6,13.6
2019-11-28 06:21:38,1598.4,2.1
2019-11-28 06:22:15,1599.0,-0.050000000000000266
2019-11-28 06:22:52,1598.9,-2.2
2019-11-28 06:23:29,1599.6,0.4
2019-11-28 06:24:07,1599.9,-1.6
2019-11-28 06:24:44,1599.7,-1.8
2019-11-28 06:25:21,1599.2,4.9
2019-11-28 06:25:57,1599.4,-0.2
2019-11-28 06:26:34,1599.3,0.2
2019-11-28 06:27:11,1599.2,-1.7
2019-11-28 06:27:48,1599.4,-2.6
2019-11-28 06:28:25,1599.8,-3.8
2019-11-28 06:29:02,1599.8,-0.7
2019-11-28 06:29:38,1599.7,-2.7
2019-11-28 06:30:17,1599.5,-1.3
2019-11-28 06:30:54,1600.0,-2.9
2019-11-28 06:31:30,1599.7,-3.3
2019-11-28 06:32:07,1599.2,5.2
2019-11-28 06:32:47,1600.0,-2.8
2019-11-28 06:33:24,1599.9,-3.7
2019-11-28 06:34:02,1599.7,-2.5
2019-11-28 06:34:41,1599.9,-2.75
2019-11-28 06:35:18,1599.9,-3.0
2019-11-28 06:35:54,1599.7,-2.1
2019-11-28 06:36:31,1599.2,-0.8
2019-11-28 06:37:10,1599.5,-3.6
2019-11-28 06:37:48,1599.5,-2.5
2019-11-28 06:38:25,1599.6,-2.9
2019-11-28 06:39:02,1599.5,-2.5
2019-11-28 06:39:39,1599.5,-2.4
2019-11-28 06:40:16,1599.2,-1.7
2019-11-28 06:40:53,1599.6,-0.9
2019-11-28 06:41:30,1599.6,-0.8500000000000001
2019-11-28 06:42:06,1599.7,-0.8
2019-11-28 06:42:44,1599.7,-0.8500000000000001
2019-11-28 06:43:20,1600.4,-0.9
2019-11-28 06:43:57,1600.1,-1.9
2019-11-28 06:44:36,1600.5,-0.3
2019-11-28 06:45:15,1600.1,-0.7
2019-11-28 06:45:51,1600.2,-1.1
2019-11-28 06:46:28,1600.1,-2.2
2019-11-28 06:47:05,1600.2,-2.2
2019-11-28 06:47:42,1599.4,-4.0
2019-11-28 06:48:21,1600.5,-3.6333333333333333
2019-11-28 06:48:58,1599.6,-3.2666666666666666
2019-11-28 06:49:34,1599.9,-2.9
2019-11-28 06:50:11,1599.6,-2.1
2019-11-28 06:50:49,1599.1,-1.85
2019-11-28 06:51:24,1599.4,-1.6
2019-11-28 06:52:02,1599.1,-2.1
2019-11-28 06:52:39,1599.8,-2.6
2019-11-28 06:53:15,1599.7,-3.1
2019-11-28 06:53:53,1599.0,-1.3
2019-11-28 06:54:30,1599.1,-2.0
2019-11-28 06:55:07,1599.6,-1.8
2019-11-28 06:55:44,1599.5,-1.4
2019-11-28 06:56:20,1599.8,-2.7
2019-11-28 06:56:57,1599.4,-1.2
2019-11-28 06:57:36,1599.6,-1.6
2019-11-28 06:58:14,1599.7,-2.5
2019-11-28 06:58:51,1599.8,-3.1
2019-11-28 06:59:28,1599.6,-2.9
2019-11-28 07:00:05,1600.6,-2.9
2019-11-28 07:00:44,1600.4,-1.8
2019-11-28 07:01:22,1600.1,-2.7
2019-11-28 07:02:00,1600.3,-1.7
2019-11-28 07:02:37,1600.6,-2.2
2019-11-28 07:03:14,1600.1,-3.5
2019-11-28 07:03:50,1600.2,-3.1
2019-11-28 07:04:27,1600.2,-2.5
2019-11-28 07:05:04,1600.7,-2.1
2019-11-28 07:05:41,1600.4,-1.6
2019-11-28 07:06:19,1599.7,-3.9
2019-11-28 07:06:57,1599.8,-2.6
2019-11-28 07:07:34,1599.7,-3.7
2019-11-28 07:08:11,1599.5,-3.7
2019-11-28 07:09:25,1599.7,-2.9
2019-11-28 07:10:01,1599.5,-3.3
2019-11-28 07:10:38,1599.4,-2.9
2019-11-28 07:11:14,1599.2,-2.4
2019-11-28 07:11:51,1599.1,-3.8
2019-11-28 07:12:28,1599.2,-3.8
2019-11-28 07:13:06,1599.5,-2.5
2019-11-28 07:13:43,1599.1,-2.8
2019-11-28 07:14:20,1599.6,-3.2
2019-11-28 07:14:59,1599.3,-2.0
2019-11-28 07:15:36,1599.4,-2.4
2019-11-28 07:16:13,1599.5,-2.5
2019-11-28 07:16:50,1599.5,-3.5
2019-11-28 07:17:27,1599.4,-3.9
2019-11-28 07:18:04,1599.8,-2.6
2019-11-28 07:18:41,1599.2,-1.7
2019-11-28 07:19:17,1599.2,-1.8
2019-11-28 07:19:54,1599.0,-2.9
2019-11-28 07:20:29,1598.6,-3.4
2019-11-28 07:21:06,1598.9,13.8
2019-11-28 07:21:43,1598.7,-2.5
2019-11-28 07:22:21,1598.3,-2.5
2019-11-28 07:22:59,1598.2,-3.1
2019-11-28 07:23:36,1599.2,-2.2
2019-11-28 07:24:13,1598.8,-3.1
2019-11-28 07:24:51,1599.1,-4.6
2019-11-28 07:25:28,1598.8,-3.2
2019-11-28 07:26:06,1598.7,-3.8
2019-11-28 07:26:43,1598.8,-3.3
2019-11-28 07:27:20,1599.2,-3.2
2019-11-28 07:27:57,1599.1,-3.6
2019-11-28 07:28:34,1599.4,-3.0
2019-11-28 07:29:11,1599.8,-2.8
2019-11-28 07:29:48,1599.1,-3.0
2019-11-28 07:30:26,1599.1,-3.4
2019-11-28 07:31:03,1598.7,-4.3
2019-11-28 07:31:40,1598.7,-2.3
2019-11-28 07:32:17,1598.0,-2.7
2019-11-28 07:32:55,1598.1,-3.1
2019-11-28 07:33:32,1598.1,-3.7
2019-11-28 07:34:09,1598.5,-2.6
2019-11-28 07:34:46,1598.9,-2.4
2019-11-28 07:35:23,1598.7,-3.4
2019-11-28 07:36:01,1598.9,-2.9
2019-11-28 07:36:38,1599.0,-3.3
2019-11-28 07:37:15,1598.0,-2.8
2019-11-28 07:37:52,1597.6,-0.1
2019-11-28 07:38:29,1598.2,-2.6
2019-11-28 07:39:05,1598.2,-3.0
2019-11-28 07:39:42,1597.9,-3.2
2019-11-28 07:40:20,1598.1,-3.6
2019-11-28 07:40:57,1598.9,-2.4
2019-11-28 07:41:34,1598.8,-3.8
2019-11-28 07:42:11,1599.1,-2.2
2019-11-28 07:42:48,1599.0,-2.9
2019-11-28 07:43:26,1598.9,-2.4
2019-11-28 07:44:03,1599.4,-2.8
2019-11-28 07:44:40,1599.9,-3.2
2019-11-28 07:45:17,1599.5,-2.2
