Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 10:32:58,790.7,12.17142857142857
2019-11-28 10:33:23,795.1,14.542857142857143
2019-11-28 10:33:51,791.7,16.914285714285715
2019-11-28 10:34:43,790.4,19.285714285714285
2019-11-28 10:35:08,791.0,21.657142857142855
2019-11-28 10:35:33,791.1,24.028571428571425
2019-11-28 10:36:23,794.4,26.4
2019-11-28 10:36:48,790.6,28.799999999999997
2019-11-28 10:37:11,791.0,31.2
2019-11-28 10:38:33,793.5,31.6
2019-11-28 10:38:58,791.0,33.2
2019-11-28 10:39:24,791.8,32.4
2019-11-28 10:39:51,791.1,32.2
2019-11-28 10:40:14,792.1,32.4
2019-11-28 10:40:38,792.3,32.9
2019-11-28 10:42:03,792.1,32.699999999999996
2019-11-28 10:46:11,791.3,32.5
2019-11-28 10:46:36,792.4,32.3
2019-11-28 10:48:43,791.8,32.1
2019-11-28 10:49:31,791.7,31.9
2019-11-28 10:50:22,791.0,31.7
2019-11-28 10:50:49,790.9,33.1
2019-11-28 10:52:04,791.8,31.4
2019-11-28 10:52:30,791.6,31.049999999999997
2019-11-28 10:52:54,792.8,30.7
2019-11-28 10:53:19,794.2,30.7
2019-11-28 10:55:12,791.0,31.2
2019-11-28 10:55:40,794.7,31.1
2019-11-28 10:56:33,790.5,31.0
2019-11-28 10:57:28,791.2,30.6
2019-11-28 10:57:52,791.0,30.2
2019-11-28 10:58:46,790.6,30.599999999999998
2019-11-28 10:59:10,791.1,31.0
2019-11-28 10:59:33,791.8,31.4
2019-11-28 10:59:57,791.4,30.7
2019-11-28 11:00:49,791.6,29.9
2019-11-28 11:01:42,791.7,31.9
2019-11-28 11:02:08,790.9,31.1
2019-11-28 11:02:33,791.2,30.3
2019-11-28 11:03:00,791.5,30.133333333333333
2019-11-28 11:03:52,791.4,29.96666666666667
2019-11-28 11:04:15,790.8,29.8
2019-11-28 11:04:41,791.1,31.4
2019-11-28 11:05:06,792.0,29.0
2019-11-28 11:05:32,792.4,27.9
2019-11-28 11:06:00,790.4,28.65
2019-11-28 11:06:54,790.4,29.4
2019-11-28 11:07:18,790.2,30.1
2019-11-28 11:07:44,792.5,29.15
2019-11-28 11:08:36,791.8,28.2
2019-11-28 11:09:01,791.7,32.3
2019-11-28 11:09:28,791.2,30.5
2019-11-28 11:09:53,791.0,28.7
2019-11-28 11:10:19,791.2,28.7
2019-11-28 11:10:46,791.9,30.7
2019-11-28 11:11:13,792.2,28.833333333333332
2019-11-28 11:11:39,792.0,26.96666666666667
2019-11-28 11:12:29,797.2,25.1
2019-11-28 11:12:54,792.4,26.6
2019-11-28 11:13:22,792.2,27.133333333333333
2019-11-28 11:13:46,791.8,27.666666666666668
2019-11-28 11:14:11,791.6,28.2
2019-11-28 11:14:36,791.0,29.5
2019-11-28 11:15:01,790.6,29.2
2019-11-28 11:15:28,792.1,28.85
2019-11-28 11:15:53,790.9,28.5
2019-11-28 11:16:18,790.6,29.7
2019-11-28 11:17:40,794.2,27.3
2019-11-28 11:18:32,791.2,28.7
2019-11-28 11:18:57,790.7,27.6
2019-11-28 11:20:16,791.7,27.700000000000003
2019-11-28 11:21:11,791.7,27.8
2019-11-28 11:22:59,790.1,27.900000000000002
2019-11-28 11:23:50,790.3,28.0
2019-11-28 11:24:15,791.2,28.1
2019-11-28 11:24:41,793.1,27.55
2019-11-28 11:25:35,792.5,27.0
2019-11-28 11:26:03,791.6,26.95
2019-11-28 11:26:27,791.2,26.9
2019-11-28 11:27:46,792.0,26.549999999999997
2019-11-28 11:28:36,792.0,26.2
2019-11-28 11:29:31,2907.6,22.2
2019-11-28 11:31:17,791.4,27.5
2019-11-28 11:31:41,792.0,27.4
2019-11-28 11:32:03,791.1,27.3
2019-11-28 11:32:56,793.2,27.240000000000002
2019-11-28 11:33:18,791.7,27.18
2019-11-28 11:33:40,792.0,27.12
2019-11-28 11:35:02,791.7,27.06
2019-11-28 11:35:47,792.6,27.0
2019-11-28 11:36:38,791.4,26.7
2019-11-28 11:37:02,791.7,27.6
2019-11-28 11:37:27,814.5,28.0
2019-11-28 11:38:19,802.0,28.400000000000002
2019-11-28 11:39:12,811.7,28.8
2019-11-28 11:41:01,832.2,26.6
2019-11-28 11:41:24,830.6,26.3
2019-11-28 11:41:47,828.4,28.6
2019-11-28 11:42:13,828.9,27.6
2019-11-28 11:42:38,829.5,27.5
2019-11-28 11:44:59,830.1,27.5
2019-11-28 11:45:25,830.9,27.5
2019-11-28 11:49:01,831.1,27.5
2019-11-28 11:50:51,829.7,27.5
2019-11-28 11:51:13,828.4,27.5
2019-11-28 11:53:57,829.4,27.4
2019-11-28 11:54:23,828.8,29.8
2019-11-28 11:54:53,828.1,29.266666666666666
2019-11-28 11:55:20,829.1,28.733333333333334
