Tiempo,Escalas(m),Datos1(m)
2019-11-28 04:42:53,1813.6,107.0
2019-11-28 04:43:35,1813.8,106.4
2019-11-28 04:44:25,1813.5,108.2
2019-11-28 04:45:13,1813.9,107.5
2019-11-28 04:46:04,1813.7,108.0
2019-11-28 04:46:32,1813.6,107.1
2019-11-28 04:47:20,1813.7,106.0
2019-11-28 04:47:46,1813.5,106.7
2019-11-28 04:48:35,1813.7,107.4
2019-11-28 04:48:58,1814.6,108.1
2019-11-28 04:49:24,1814.0,108.6
2019-11-28 04:49:49,1813.4,110.2
2019-11-28 04:50:15,1813.6,109.7
2019-11-28 04:50:39,1813.9,107.8
2019-11-28 04:51:49,884.0,107.9
2019-11-28 04:52:36,1813.4,108.0
2019-11-28 04:52:59,1813.3,107.8
