Tiempo,Escalas(m),Datos1(m)
2019-11-28 02:26:22,1700.0,123.73333333333333
2019-11-28 02:27:09,1806.1,122.2
2019-11-28 02:27:32,1806.1,119.7
2019-11-28 02:27:55,1806.0,120.8
2019-11-28 02:29:08,1806.0,120.4
2019-11-28 02:29:55,1726.0,117.55000000000001
2019-11-28 02:30:40,1806.0,114.7
2019-11-28 02:31:03,1806.4,115.3
2019-11-28 02:31:28,1806.0,117.2
2019-11-28 02:31:50,1806.1,115.4
2019-11-28 02:32:35,1806.1,115.5
2019-11-28 02:33:22,1805.9,116.6
2019-11-28 02:33:46,1805.9,113.7
2019-11-28 02:34:08,1806.1,113.1
2019-11-28 02:34:54,1805.8,117.6
2019-11-28 02:35:18,1806.4,116.6
2019-11-28 02:35:46,1806.1,116.9
2019-11-28 02:36:36,1806.0,115.5
