Tiempo,Escalas(m),Datos1(m)
2019-11-28 17:43:38,1797.4,119.1
2019-11-28 17:45:44,1796.4,129.6
2019-11-28 17:46:59,1797.5,122.6
2019-11-28 17:48:08,1797.0,118.2
2019-11-28 17:51:03,1797.5,114.625
2019-11-28 17:54:00,1440.9,111.05000000000001
2019-11-28 17:55:08,1570.6,107.47500000000001
2019-11-28 17:57:14,1798.3,103.9
2019-11-28 17:59:40,1510.9,102.7
2019-11-28 18:03:00,991.1,101.5
2019-11-28 18:05:08,1800.0,100.3
2019-11-28 18:07:14,1799.7,106.6
2019-11-28 18:09:36,1799.9,93.0
2019-11-28 18:10:36,1799.0,91.2
2019-11-28 18:11:51,1798.2,97.2
2019-11-28 18:13:57,1798.1,104.6
2019-11-28 18:14:56,1798.9,103.6
2019-11-28 18:16:03,1799.2,102.9
