Tiempo,Escalas(m),Datos1(°)
2019-11-28 00:36:10,1800.3,0.6
2019-11-28 00:36:33,1800.5,-1.6
2019-11-28 00:36:56,1800.5,-0.8666666666666667
2019-11-28 00:37:24,1800.5,-0.1333333333333333
2019-11-28 00:37:51,1800.8,0.6
2019-11-28 00:38:16,1799.8,-1.6
2019-11-28 00:39:09,1799.8,1.7
2019-11-28 00:39:34,1799.0,0.19999999999999996
2019-11-28 00:40:25,1798.7,-1.3
2019-11-28 00:41:18,1796.9,-0.1
2019-11-28 00:41:46,1798.0,-0.225
2019-11-28 00:42:11,1798.1,-0.35
2019-11-28 00:42:39,1799.1,-0.475
2019-11-28 00:43:04,1798.1,-0.6
2019-11-28 00:43:28,1797.7,-0.4
2019-11-28 00:43:52,1798.1,-0.8
2019-11-28 00:44:43,1797.9,0.3
