Tiempo,Escalas(m),Datos1(m)
2019-11-28 07:40:56,2613.4,124.86666666666666
2019-11-28 07:41:36,1797.4,122.1
2019-11-28 07:42:43,925.2,118.72
2019-11-28 07:43:27,588.5,115.34
2019-11-28 07:44:12,504.7,111.96000000000001
2019-11-28 07:45:22,418.9,108.58
2019-11-28 07:46:05,1798.0,105.2
2019-11-28 07:46:28,1798.5,107.3
2019-11-28 07:47:14,1798.8,105.4
2019-11-28 07:47:37,1799.1,102.0
2019-11-28 07:48:02,1799.5,101.9
2019-11-28 07:48:24,1799.7,100.7
2019-11-28 07:48:46,1800.0,100.7
2019-11-28 07:50:20,1799.3,110.7
2019-11-28 07:50:45,1799.1,106.2
2019-11-28 07:51:09,1799.2,103.1
2019-11-28 07:51:32,1799.6,103.9
2019-11-28 07:51:54,1799.8,103.9
2019-11-28 07:52:41,1799.1,105.1
2019-11-28 07:53:06,1799.3,112.2
2019-11-28 07:53:33,1799.2,118.2
