Tiempo,Escalas(m),Datos1(°)
2019-11-28 15:47:45,850.0,34.1
2019-11-28 15:51:26,1736.3,30.166666666666668
2019-11-28 15:51:55,1738.7,26.233333333333334
2019-11-28 15:52:22,1739.8,22.3
2019-11-28 15:52:50,1741.6,18.366666666666667
2019-11-28 15:53:48,1741.6,14.433333333333334
2019-11-28 15:54:12,1742.7,10.5
2019-11-28 15:54:38,1742.3,28.1
2019-11-28 15:55:04,1742.1,19.15
2019-11-28 15:55:30,1741.7,10.2
2019-11-28 15:55:56,1741.7,11.25
2019-11-28 15:56:22,1740.9,12.3
2019-11-28 15:57:42,1741.1,11.825000000000001
2019-11-28 15:58:08,1740.4,11.350000000000001
2019-11-28 15:58:35,1740.2,10.875
2019-11-28 15:58:59,1739.9,10.4
2019-11-28 15:59:24,1740.0,10.6
2019-11-28 15:59:52,1740.2,10.8
2019-11-28 16:00:20,1739.7,13.6
