Tiempo,Escalas(m),Datos1(m)
2019-11-28 00:13:36,1803.1,116.1
2019-11-28 00:14:01,1803.5,115.7
2019-11-28 00:14:25,1802.9,113.0
2019-11-28 00:14:49,1803.0,114.4
2019-11-28 00:15:15,1802.9,111.4
2019-11-28 00:16:05,1300.9,112.2
2019-11-28 00:17:19,1238.0,113.0
2019-11-28 00:18:32,884.5,113.8
2019-11-28 00:19:19,1802.6,114.6
2019-11-28 00:19:46,1802.8,113.3
2019-11-28 00:20:09,1803.4,113.8
2019-11-28 00:21:27,1803.1,116.4
2019-11-28 00:21:52,1803.1,116.7
2019-11-28 00:22:15,1802.8,113.9
2019-11-28 00:22:40,1802.7,112.9
2019-11-28 00:23:03,1803.1,112.5
2019-11-28 00:23:26,1803.0,112.9
