Tiempo,Escalas(m),Datos1(°)
2019-11-28 14:30:32,1800.4,37.990909090909085
2019-11-28 14:39:15,1806.5,28.61818181818181
2019-11-28 14:39:43,1800.0,19.245454545454535
2019-11-28 14:40:11,1799.7,9.87272727272726
2019-11-28 14:41:08,1799.3,0.5
2019-11-28 14:43:32,1799.5,0.4
2019-11-28 14:44:56,1799.8,0.025000000000000022
2019-11-28 14:45:23,1799.7,-0.35
2019-11-28 14:47:19,1803.5,-0.725
2019-11-28 14:48:16,1800.0,-1.1
2019-11-28 14:49:13,1800.1,32.266666666666666
2019-11-28 14:52:09,1801.1,65.63333333333334
2019-11-28 14:52:35,1800.6,99.0
2019-11-28 14:53:56,1800.5,98.65
