Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 05:08:28,715.7,29.3
2019-11-28 05:08:53,715.2,29.3
2019-11-28 05:09:20,715.1,31.3
2019-11-28 05:09:45,715.1,29.5
2019-11-28 05:10:09,715.3,29.4
2019-11-28 05:10:34,715.2,29.5
2019-11-28 05:11:00,716.6,29.0
2019-11-28 05:11:27,715.7,29.6
2019-11-28 05:11:55,716.9,29.6
2019-11-28 05:12:19,714.9,31.7
2019-11-28 05:12:46,715.1,31.5
2019-11-28 05:13:12,714.9,27.4
2019-11-28 05:13:40,715.3,26.9
2019-11-28 05:14:07,716.1,26.6
2019-11-28 05:14:33,715.1,26.7
2019-11-28 05:14:57,715.1,28.3
2019-11-28 05:15:21,714.9,29.4
2019-11-28 05:15:45,714.9,30.0
2019-11-28 05:16:12,715.2,30.6
2019-11-28 05:16:37,714.6,30.7
2019-11-28 05:17:01,716.8,31.4
2019-11-28 05:17:25,714.8,29.5
2019-11-28 05:17:50,714.4,28.6
2019-11-28 05:18:15,714.1,28.0
2019-11-28 05:18:40,714.6,29.3
2019-11-28 05:19:05,714.5,28.4
2019-11-28 05:19:30,714.7,27.3
2019-11-28 05:19:55,714.5,27.3
2019-11-28 05:20:22,714.8,28.0
2019-11-28 05:21:13,714.6,28.3
2019-11-28 05:21:39,714.8,27.1
2019-11-28 05:22:02,714.7,25.9
2019-11-28 05:22:27,715.2,25.8
2019-11-28 05:22:52,715.2,26.2
2019-11-28 05:23:17,714.7,25.9
2019-11-28 05:24:08,714.7,25.6
2019-11-28 05:24:33,714.4,25.4
2019-11-28 05:24:58,715.7,25.5
2019-11-28 05:25:24,714.7,25.8
2019-11-28 05:25:50,715.0,26.5
2019-11-28 05:26:15,715.5,25.4
2019-11-28 05:26:39,714.8,26.0
2019-11-28 05:27:04,714.7,25.0
2019-11-28 05:27:30,714.9,24.9
2019-11-28 05:27:53,715.1,24.8
2019-11-28 05:28:18,714.7,25.4
2019-11-28 05:28:43,714.8,26.4
2019-11-28 05:29:09,714.9,29.1
2019-11-28 05:30:00,714.8,27.5
2019-11-28 05:30:55,717.4,27.1
2019-11-28 05:31:20,716.1,27.5
2019-11-28 05:31:45,714.9,26.6
2019-11-28 05:32:41,714.5,26.7
2019-11-28 05:33:08,714.9,26.6
2019-11-28 05:33:34,715.1,27.3
2019-11-28 05:33:59,715.1,26.7
2019-11-28 05:34:26,714.2,26.5
2019-11-28 05:34:51,714.7,25.7
2019-11-28 05:35:39,714.5,24.9
2019-11-28 05:36:04,714.4,25.7
2019-11-28 05:36:29,714.4,25.8
2019-11-28 05:36:54,714.9,26.6
2019-11-28 05:37:49,715.2,25.2
2019-11-28 05:39:39,715.5,25.6
2019-11-28 05:40:30,714.1,26.0
2019-11-28 05:42:16,714.9,25.566666666666666
2019-11-28 05:42:40,715.1,25.133333333333333
