Tiempo,Escalas(m),Datos1(°)
2019-11-28 22:35:27,1793.0,-0.5
2019-11-28 22:36:15,1792.9,-1.1
2019-11-28 22:37:00,1792.7,-0.4
2019-11-28 22:37:24,1793.1,0.1
2019-11-28 22:37:47,1793.1,0.1
2019-11-28 22:38:39,1794.2,0.5
2019-11-28 22:39:06,1793.1,0.0
2019-11-28 22:39:31,1792.9,-0.3
2019-11-28 22:39:55,1793.2,0.2
2019-11-28 22:40:41,1793.7,0.8
2019-11-28 22:41:02,1793.9,-0.1
2019-11-28 22:41:47,1683.1,37.3
2019-11-28 22:42:36,1794.0,92.0
2019-11-28 22:43:46,1359.1,146.7
2019-11-28 22:44:32,1365.1,128.3875
2019-11-28 22:45:15,938.1,110.07499999999999
2019-11-28 22:46:04,1045.6,91.76249999999999
