Tiempo,Escalas(m),Datos1(m)
2019-11-28 07:40:24,1796.6,127.1
2019-11-28 07:40:50,1796.7,127.5
2019-11-28 07:41:16,1797.0,126.2
2019-11-28 07:42:12,1797.1,126.7
2019-11-28 07:43:08,1796.9,126.6
2019-11-28 07:44:04,1797.4,124.9
2019-11-28 07:44:28,1797.8,125.1
2019-11-28 07:44:53,1797.1,126.5
2019-11-28 07:47:17,2572.2,125.9
2019-11-28 07:51:22,1796.1,125.3
2019-11-28 07:51:49,1796.4,125.7
2019-11-28 07:52:15,1796.6,124.7
2019-11-28 07:52:42,1796.7,125.1
2019-11-28 07:53:08,1797.2,123.1
2019-11-28 07:53:34,1798.0,124.4
2019-11-28 07:53:59,1797.4,126.7
2019-11-28 07:54:24,1797.5,128.7
2019-11-28 07:55:16,1797.9,127.9
2019-11-28 07:55:40,1797.9,126.4
2019-11-28 07:56:34,1798.5,126.4
2019-11-28 07:57:00,1799.0,123.2
2019-11-28 07:59:42,1798.9,124.3
2019-11-28 08:09:40,2021.2,121.65
2019-11-28 08:11:57,1797.9,119.0
2019-11-28 08:12:26,1799.3,120.2
2019-11-28 08:12:51,1799.9,118.1
2019-11-28 08:14:15,1798.0,119.3
2019-11-28 08:15:35,1884.1,119.15
2019-11-28 08:16:55,1797.4,119.0
2019-11-28 08:17:21,1798.2,116.2
2019-11-28 08:17:48,1797.1,119.2
2019-11-28 08:18:14,1797.3,115.7
2019-11-28 08:19:10,1797.4,116.4
2019-11-28 08:19:37,1797.6,115.3
2019-11-28 08:20:02,1797.2,117.1
2019-11-28 08:21:51,1796.8,117.2
2019-11-28 08:22:18,1797.1,116.7
2019-11-28 08:23:12,1797.4,116.1
2019-11-28 08:23:39,1797.0,116.25
2019-11-28 08:24:04,1797.2,116.4
2019-11-28 08:24:29,1798.3,116.5
2019-11-28 08:25:22,1797.2,115.7
2019-11-28 08:25:48,1797.0,117.1
2019-11-28 08:26:40,1796.4,116.8
2019-11-28 08:27:05,1797.4,116.2
2019-11-28 08:27:31,1797.4,116.1
2019-11-28 08:29:21,1797.2,119.9
2019-11-28 08:29:46,1797.1,118.2
2019-11-28 08:30:12,1796.9,121.7
2019-11-28 08:30:39,1797.7,120.9
2019-11-28 08:31:05,1797.5,119.4
2019-11-28 08:31:58,1796.3,119.1
2019-11-28 08:33:18,1797.5,121.5
2019-11-28 08:33:44,1797.5,120.7
2019-11-28 08:34:09,1797.4,118.9
2019-11-28 08:34:36,1798.6,119.7
2019-11-28 08:36:00,1797.0,122.1
2019-11-28 08:36:51,1797.0,122.0
2019-11-28 08:37:45,1796.6,121.1
2019-11-28 08:38:10,1797.2,120.4
2019-11-28 08:38:37,1796.8,120.6
2019-11-28 08:39:02,1796.7,122.1
2019-11-28 08:39:54,1797.1,121.1
2019-11-28 08:40:19,1796.7,122.0
2019-11-28 08:40:45,1796.9,122.0
2019-11-28 08:42:33,1796.3,121.3
2019-11-28 08:42:58,1796.2,120.60000000000001
2019-11-28 08:43:23,1796.0,119.9
2019-11-28 08:43:49,1795.8,120.9
2019-11-28 08:45:36,1795.3,119.7
2019-11-28 08:46:59,1795.9,118.65
2019-11-28 08:47:24,1796.0,117.6
2019-11-28 08:47:49,1795.6,119.7
2019-11-28 08:48:16,1796.0,118.7
2019-11-28 08:48:42,1795.0,117.7
2019-11-28 08:49:08,1795.5,116.7
2019-11-28 08:49:58,1795.9,114.6
2019-11-28 08:50:54,1795.9,114.5
