Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 11:31:00,427.6,6.466666666666667
2019-11-28 11:32:16,644.0,7.2
2019-11-28 11:33:12,662.8,9.3
2019-11-28 11:33:34,663.5,11.4
2019-11-28 11:33:58,664.7,21.8
2019-11-28 11:34:53,664.5,25.05
2019-11-28 11:35:16,663.7,28.3
2019-11-28 11:35:43,663.6,29.6
2019-11-28 11:36:09,663.7,30.0
2019-11-28 11:36:35,663.7,30.5
2019-11-28 11:37:01,664.3,32.3
2019-11-28 11:37:56,664.2,31.2
2019-11-28 11:38:23,664.4,31.025
2019-11-28 11:38:47,665.9,30.85
2019-11-28 11:39:14,666.2,30.675
2019-11-28 11:39:38,665.9,30.5
2019-11-28 11:40:03,670.5,27.4
2019-11-28 11:40:27,664.4,31.4
2019-11-28 11:40:52,664.7,31.7
2019-11-28 11:41:17,664.1,33.2
2019-11-28 11:42:07,664.4,31.8
2019-11-28 11:42:32,664.1,30.8
2019-11-28 11:42:58,666.0,31.3
2019-11-28 11:43:22,665.1,31.8
2019-11-28 11:43:46,664.9,32.2
2019-11-28 11:44:39,664.7,31.650000000000002
2019-11-28 11:45:03,665.8,31.1
2019-11-28 11:45:30,665.1,31.3
2019-11-28 11:45:56,664.5,31.5
2019-11-28 11:46:22,666.0,31.15
2019-11-28 11:46:45,666.5,30.8
2019-11-28 11:47:36,665.0,30.9
2019-11-28 11:48:02,669.8,30.5
2019-11-28 11:48:25,665.0,30.1
2019-11-28 11:48:52,664.9,29.6
2019-11-28 11:49:17,665.1,29.6
2019-11-28 11:49:42,664.9,30.4
2019-11-28 11:50:07,664.5,30.1
2019-11-28 11:50:57,664.9,29.5
2019-11-28 11:51:22,665.1,29.6
2019-11-28 11:52:13,665.0,28.75
2019-11-28 11:53:06,666.7,27.9
2019-11-28 11:53:31,665.4,28.8
2019-11-28 11:53:56,665.2,31.9
2019-11-28 11:54:23,664.9,28.5
2019-11-28 11:54:49,665.8,28.2
2019-11-28 11:55:12,664.5,27.900000000000002
2019-11-28 11:55:34,664.2,27.6
2019-11-28 11:56:27,664.5,28.6
2019-11-28 11:56:52,665.1,28.1
2019-11-28 11:57:18,664.9,28.15
2019-11-28 11:57:42,664.6,28.2
2019-11-28 11:58:06,664.8,27.9
2019-11-28 11:58:33,665.1,27.7
2019-11-28 11:58:57,665.3,27.5
2019-11-28 11:59:21,664.6,27.0
2019-11-28 12:00:12,666.0,27.4
2019-11-28 12:01:04,664.9,27.5
2019-11-28 12:01:29,664.9,27.6
2019-11-28 12:01:54,665.0,27.8
2019-11-28 12:02:19,664.6,27.9
2019-11-28 12:02:45,665.0,27.5
2019-11-28 12:03:38,665.0,27.7
2019-11-28 12:04:03,665.1,27.9
2019-11-28 12:04:27,664.7,28.0
2019-11-28 12:04:52,665.4,27.5
2019-11-28 12:05:18,664.7,28.3
2019-11-28 12:05:43,665.3,28.175
2019-11-28 12:06:09,664.9,28.05
2019-11-28 12:06:59,665.2,27.925
2019-11-28 12:07:22,664.9,27.8
2019-11-28 12:07:48,664.7,28.0
2019-11-28 12:08:12,665.2,27.6
2019-11-28 12:08:39,665.0,28.5
2019-11-28 12:09:04,665.3,28.0
2019-11-28 12:09:29,665.4,28.0
2019-11-28 12:09:56,669.4,27.65
2019-11-28 12:10:21,665.7,27.3
2019-11-28 12:10:45,666.1,28.1
2019-11-28 12:12:04,665.6,29.1
2019-11-28 12:12:31,665.2,29.0
2019-11-28 12:12:57,665.4,29.2
2019-11-28 12:13:24,665.0,29.0
2019-11-28 12:13:49,665.0,27.8
2019-11-28 12:14:14,665.4,28.6
2019-11-28 12:14:40,664.7,28.5
2019-11-28 12:15:06,665.2,28.45
2019-11-28 12:15:29,665.0,28.4
2019-11-28 12:15:54,665.1,27.799999999999997
2019-11-28 12:16:17,665.3,27.2
2019-11-28 12:16:42,664.6,26.85
2019-11-28 12:17:07,666.0,26.5
2019-11-28 12:17:32,665.0,27.1
2019-11-28 12:18:50,666.0,27.8
2019-11-28 12:19:14,665.5,27.7
2019-11-28 12:19:41,665.9,27.1
2019-11-28 12:20:04,665.6,26.3
2019-11-28 12:20:30,666.8,26.675
2019-11-28 12:20:55,666.9,27.05
2019-11-28 12:21:44,664.7,27.425
2019-11-28 12:22:36,665.8,27.8
2019-11-28 12:23:01,666.4,28.15
2019-11-28 12:23:26,665.2,28.5
2019-11-28 12:23:50,665.2,27.9
2019-11-28 12:24:14,665.3,27.9
2019-11-28 12:24:39,665.3,27.73333333333333
2019-11-28 12:25:05,665.4,27.566666666666666
2019-11-28 12:25:58,666.2,27.4
2019-11-28 12:26:23,665.4,27.5
2019-11-28 12:26:49,665.4,27.0
2019-11-28 12:27:15,665.6,26.7
2019-11-28 12:27:41,665.7,27.5
2019-11-28 12:28:07,667.7,26.2
2019-11-28 12:28:32,665.3,27.1
2019-11-28 12:29:26,666.2,27.35
2019-11-28 12:29:48,665.5,27.6
