Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 15:48:54,418.2,7.0
2019-11-28 15:50:05,590.1,4.8
2019-11-28 15:50:30,592.4,5.0
2019-11-28 15:50:53,593.1,6.2
2019-11-28 15:51:18,592.2,10.350000000000001
2019-11-28 15:51:43,593.0,14.5
2019-11-28 15:52:32,593.1,18.650000000000002
2019-11-28 15:52:54,591.5,22.8
2019-11-28 15:53:19,592.5,26.95
2019-11-28 15:54:39,595.0,31.1
2019-11-28 15:55:01,592.0,33.7
2019-11-28 15:55:23,592.1,32.4
2019-11-28 15:55:50,591.6,33.1
2019-11-28 15:56:12,592.1,32.3
2019-11-28 15:56:35,592.2,32.3
2019-11-28 15:57:52,591.4,32.9
2019-11-28 15:58:18,591.5,32.8
2019-11-28 15:59:08,593.8,33.3
2019-11-28 15:59:31,591.6,33.45
2019-11-28 15:59:54,591.8,33.6
2019-11-28 16:01:09,591.8,31.4
2019-11-28 16:01:31,591.9,33.0
2019-11-28 16:01:56,592.2,33.0
2019-11-28 16:02:19,591.8,32.1
2019-11-28 16:02:43,592.0,33.8
2019-11-28 16:03:07,591.1,33.733333333333334
2019-11-28 16:03:31,593.4,33.666666666666664
2019-11-28 16:03:53,592.2,33.6
2019-11-28 16:04:17,592.1,33.7
2019-11-28 16:04:45,592.3,33.1
2019-11-28 16:05:31,591.8,32.5
2019-11-28 16:06:23,591.6,32.4
2019-11-28 16:06:48,591.4,31.3
2019-11-28 16:07:36,593.6,30.1
2019-11-28 16:08:00,591.1,31.76666666666667
2019-11-28 16:08:25,593.2,33.43333333333334
2019-11-28 16:08:46,591.8,35.1
2019-11-28 16:09:42,593.9,32.3
2019-11-28 16:10:06,591.7,32.5
2019-11-28 16:10:28,591.8,31.9
2019-11-28 16:10:52,591.8,32.1
2019-11-28 16:11:15,592.5,32.2
2019-11-28 16:11:41,591.9,32.4
2019-11-28 16:12:06,591.6,32.36666666666667
2019-11-28 16:12:30,594.2,32.33333333333333
2019-11-28 16:12:53,593.3,32.3
2019-11-28 16:13:18,592.4,31.799999999999997
2019-11-28 16:13:42,591.9,31.3
2019-11-28 16:14:05,593.7,30.3
2019-11-28 16:14:29,591.8,31.2
2019-11-28 16:14:54,592.2,31.15
2019-11-28 16:15:43,593.2,31.1
2019-11-28 16:16:06,592.5,31.9
2019-11-28 16:16:55,591.7,32.099999999999994
2019-11-28 16:17:18,592.1,32.3
2019-11-28 16:17:42,591.0,34.8
2019-11-28 16:18:05,592.4,32.5
2019-11-28 16:18:28,591.8,34.5
2019-11-28 16:18:51,591.5,32.1
2019-11-28 16:19:15,592.1,31.5
2019-11-28 16:20:04,594.0,30.9
2019-11-28 16:20:26,591.7,31.8
2019-11-28 16:20:52,592.9,30.4
2019-11-28 16:21:14,593.0,31.5
2019-11-28 16:21:37,592.9,31.475
2019-11-28 16:22:00,592.2,31.45
2019-11-28 16:22:47,591.7,31.424999999999997
2019-11-28 16:23:11,592.4,31.4
2019-11-28 16:23:35,591.5,32.9
2019-11-28 16:23:58,591.8,31.6
2019-11-28 16:24:23,592.2,32.3
2019-11-28 16:24:46,591.9,32.0
2019-11-28 16:25:11,591.9,32.4
2019-11-28 16:25:36,592.2,31.6
2019-11-28 16:27:09,591.9,30.8
2019-11-28 16:27:33,592.4,31.15
2019-11-28 16:27:53,593.1,31.5
2019-11-28 16:28:18,598.1,33.4
2019-11-28 16:29:28,621.6,33.7
2019-11-28 16:29:52,622.1,34.2
2019-11-28 16:30:39,622.2,33.266666666666666
2019-11-28 16:31:02,622.5,32.333333333333336
2019-11-28 16:31:24,625.5,31.4
2019-11-28 16:32:13,622.6,32.666666666666664
2019-11-28 16:32:36,623.0,33.93333333333334
2019-11-28 16:32:56,621.7,35.2
2019-11-28 16:33:43,622.6,33.0
2019-11-28 16:34:04,625.7,31.6
2019-11-28 16:34:27,623.1,32.3
2019-11-28 16:34:50,622.3,32.75
2019-11-28 16:35:36,622.4,33.2
2019-11-28 16:36:00,627.4,30.5
2019-11-28 16:36:23,622.6,32.7
2019-11-28 16:36:48,622.6,33.8
2019-11-28 16:37:13,622.3,33.2
2019-11-28 16:37:37,608.7,33.0
2019-11-28 16:39:20,484.9,32.0
2019-11-28 16:39:46,455.9,32.3
2019-11-28 16:40:38,403.9,32.4
2019-11-28 16:41:00,381.5,31.9
2019-11-28 16:41:24,355.6,30.6
