Tiempo,Escalas(m),Datos1(m)
2019-11-28 00:39:57,1794.0,104.5
2019-11-28 00:43:54,1794.1,100.5
2019-11-28 00:46:01,1793.6,101.7
2019-11-28 00:48:08,1793.3,102.6
2019-11-28 00:49:59,1793.2,101.8
2019-11-28 00:52:25,1794.2,96.4
2019-11-28 00:56:40,1793.1,99.7
2019-11-28 01:00:55,1793.7,101.2
2019-11-28 01:05:10,1793.6,101.3
2019-11-28 01:09:06,1793.9,101.4
2019-11-28 01:11:32,1793.1,103.3
2019-11-28 01:13:22,1793.4,100.5
2019-11-28 01:15:30,1795.1,104.9
2019-11-28 01:19:09,1795.2,102.4
2019-11-28 01:21:16,1795.2,103.0
2019-11-28 01:23:23,1795.6,103.0
2019-11-28 01:27:56,1051.2,106.85
2019-11-28 01:32:28,1794.5,110.7
2019-11-28 01:34:18,1758.2,105.75
2019-11-28 01:38:36,1795.3,100.8
2019-11-28 01:41:01,1795.3,104.3
2019-11-28 01:44:59,1796.1,101.0
2019-11-28 01:47:27,1795.9,106.4
2019-11-28 01:49:34,1795.9,104.2
