Tiempo,Escalas(m),Datos1(m)
2019-11-28 08:01:01,2019.1,102.38
2019-11-28 08:09:02,2633.9,101.24
2019-11-28 08:26:37,1794.1,100.1
2019-11-28 08:35:23,1795.7,96.8
2019-11-28 08:37:24,1795.9,97.25
2019-11-28 08:42:24,1796.1,97.7
2019-11-28 08:49:01,1796.9,102.1
2019-11-28 08:50:10,1796.9,102.1
2019-11-28 08:51:17,1797.1,102.1
2019-11-28 08:53:25,1796.9,103.3
2019-11-28 08:56:42,2019.7,103.0
2019-11-28 08:59:49,1797.0,102.7
2019-11-28 09:00:49,1797.4,102.4
2019-11-28 09:01:57,1797.2,102.2
2019-11-28 09:03:58,1797.1,104.0
2019-11-28 09:05:06,1797.7,104.9
2019-11-28 09:06:13,1797.5,105.4
2019-11-28 09:08:23,1797.0,107.1
2019-11-28 09:12:31,1797.1,104.5
2019-11-28 09:13:47,1796.8,105.2
2019-11-28 09:19:57,1796.3,104.2
2019-11-28 09:22:07,1988.1,106.5
2019-11-28 09:23:57,1796.2,108.8
2019-11-28 09:26:14,1796.6,111.1
2019-11-28 09:38:39,1795.7,108.5
2019-11-28 09:46:19,1795.7,106.7
2019-11-28 09:50:04,1796.5,104.9
2019-11-28 09:51:04,1796.3,101.8
2019-11-28 09:52:04,1796.3,101.75
2019-11-28 09:54:03,1796.7,101.7
2019-11-28 09:59:04,1796.9,102.1
2019-11-28 10:01:12,1796.7,104.6
2019-11-28 10:03:20,1797.6,111.4
2019-11-28 10:06:04,1797.4,107.1
2019-11-28 10:09:05,1797.6,112.7
2019-11-28 10:16:49,1423.9,110.53333333333333
2019-11-28 10:19:06,1799.0,108.36666666666667
2019-11-28 10:20:58,1799.4,106.2
