Tiempo,Escalas(m),Datos1(m)
2019-11-28 03:40:05,1744.5,95.7
2019-11-28 03:40:26,1744.3,95.2
2019-11-28 03:40:51,1744.6,92.5
2019-11-28 03:41:14,1743.9,89.6
2019-11-28 03:41:54,699.8,96.94999999999999
2019-11-28 03:42:41,1741.5,104.3
2019-11-28 03:43:06,1738.9,110.6
2019-11-28 03:43:51,877.6,112.02307692307691
2019-11-28 03:44:33,1394.2,113.44615384615383
2019-11-28 03:46:13,2467.9,114.86923076923077
2019-11-28 03:46:58,4.6,116.29230769230769
2019-11-28 03:47:44,1962.1,117.71538461538461
2019-11-28 03:49:53,1744.9,119.13846153846153
2019-11-28 03:50:18,1745.9,120.56153846153846
