Tiempo,Escalas(m),Datos1(m)
2019-11-28 05:28:35,1813.3,111.0
2019-11-28 05:29:00,1813.2,110.8
2019-11-28 05:29:26,1812.8,112.2
2019-11-28 05:30:17,1862.7,111.4
2019-11-28 05:31:08,2775.1,111.25
2019-11-28 05:32:22,1812.9,111.1
2019-11-28 05:33:11,1463.2,110.95
2019-11-28 05:33:59,1813.2,110.8
2019-11-28 05:34:53,1814.4,110.5
2019-11-28 05:35:18,1813.3,111.5
2019-11-28 05:35:43,1813.1,111.6
2019-11-28 05:36:08,1813.2,111.2
2019-11-28 05:36:31,1813.7,111.0
2019-11-28 05:37:18,1813.4,111.1
2019-11-28 05:37:43,1813.4,110.4
2019-11-28 05:38:08,1813.1,109.6
2019-11-28 05:38:33,1813.4,110.2
2019-11-28 05:39:00,1813.3,111.2
2019-11-28 05:39:24,1813.1,113.7
2019-11-28 05:39:49,1812.9,113.9
2019-11-28 05:40:14,1813.2,112.9
2019-11-28 05:40:39,1813.1,112.5
2019-11-28 05:41:27,1813.2,113.9
2019-11-28 05:41:51,1812.8,114.1
2019-11-28 05:42:15,1813.1,113.8
2019-11-28 05:42:40,1813.2,114.6
2019-11-28 05:43:05,1813.1,116.2
