Tiempo,Escalas(m),Datos1(°)
2019-11-28 17:38:08,1703.1,-0.6
2019-11-28 17:38:32,1703.2,-0.1
2019-11-28 17:38:56,1702.3,0.4
2019-11-28 17:39:20,1703.1,-0.3
2019-11-28 17:39:45,1703.0,0.1
2019-11-28 17:40:10,1703.0,0.2
2019-11-28 17:40:34,1702.9,-0.1
2019-11-28 17:40:56,1702.5,-0.1
2019-11-28 17:41:17,1703.1,-0.3
2019-11-28 17:41:42,1703.1,0.1
2019-11-28 17:42:06,1703.3,-0.19999999999999998
2019-11-28 17:42:28,1703.2,-0.5
2019-11-28 17:43:37,1703.1,0.2
2019-11-28 17:44:26,1703.0,0.1
2019-11-28 17:44:49,1702.7,-0.2
2019-11-28 17:45:14,1702.7,0.2
2019-11-28 17:45:37,1703.2,0.5
2019-11-28 17:46:01,1702.9,0.0
2019-11-28 17:46:28,1702.6,0.5
2019-11-28 17:46:53,1702.5,0.9
2019-11-28 17:47:38,1702.6,0.1
2019-11-28 17:48:24,1378.6,-0.05000000000000002
