Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 11:40:21,297.0,8.425
2019-11-28 11:41:31,476.3,9.45
2019-11-28 11:42:14,557.6,10.475
2019-11-28 11:43:01,555.5,11.5
2019-11-28 11:43:24,555.8,16.34
2019-11-28 11:43:49,555.5,21.18
2019-11-28 11:44:10,557.0,26.020000000000003
2019-11-28 11:45:04,559.7,30.860000000000003
2019-11-28 11:46:40,557.7,35.7
2019-11-28 11:47:04,556.2,35.2
2019-11-28 11:47:25,556.0,34.7
2019-11-28 11:48:15,555.8,31.8
2019-11-28 11:49:07,556.6,32.3
2019-11-28 11:50:24,557.3,33.9
2019-11-28 11:52:09,559.4,33.28333333333333
2019-11-28 11:52:31,557.5,32.666666666666664
2019-11-28 11:52:54,556.5,32.05
2019-11-28 11:53:16,557.5,31.433333333333334
2019-11-28 11:54:04,555.8,30.816666666666666
2019-11-28 11:54:50,556.2,30.2
2019-11-28 11:55:39,557.4,28.8
2019-11-28 11:56:01,556.9,29.8
2019-11-28 11:56:24,556.5,30.5
2019-11-28 11:56:48,556.8,29.65
2019-11-28 11:57:13,557.8,28.8
2019-11-28 11:57:39,560.1,29.0
2019-11-28 11:57:59,556.5,29.2
2019-11-28 11:58:22,556.6,27.9
2019-11-28 11:58:48,557.3,27.4
2019-11-28 11:59:12,556.3,27.8
2019-11-28 11:59:36,556.6,27.65
2019-11-28 11:59:57,556.9,27.5
2019-11-28 12:00:20,556.5,27.7
2019-11-28 12:00:42,556.7,27.9
2019-11-28 12:01:06,556.6,28.0
2019-11-28 12:01:30,556.9,28.3
2019-11-28 12:02:16,557.2,27.3
2019-11-28 12:02:41,559.2,27.8
2019-11-28 12:03:03,558.1,28.3
2019-11-28 12:03:26,557.6,28.5
2019-11-28 12:03:50,556.9,28.4
2019-11-28 12:04:14,557.0,28.2
2019-11-28 12:04:38,556.8,28.5
2019-11-28 12:05:01,558.5,29.1
2019-11-28 12:05:24,558.1,32.3
2019-11-28 12:05:48,557.5,31.0
2019-11-28 12:06:10,557.4,31.9
2019-11-28 12:06:33,557.4,31.2
2019-11-28 12:08:36,558.0,30.4
2019-11-28 12:09:00,557.5,30.7
2019-11-28 12:09:24,557.4,30.9
2019-11-28 12:09:47,557.6,30.7
2019-11-28 12:10:10,557.7,30.75
2019-11-28 12:10:31,557.8,30.8
2019-11-28 12:10:53,557.3,31.1
2019-11-28 12:11:15,557.5,30.3
2019-11-28 12:11:38,557.6,30.1
2019-11-28 12:12:02,557.4,29.3
2019-11-28 12:12:25,557.8,30.3
2019-11-28 12:12:48,557.2,29.6
2019-11-28 12:13:11,556.8,28.9
2019-11-28 12:13:35,556.7,28.4
2019-11-28 12:13:57,557.0,28.7
2019-11-28 12:14:21,556.5,27.7
2019-11-28 12:14:43,556.1,28.7
2019-11-28 12:15:07,556.6,28.9
2019-11-28 12:15:29,557.1,28.9
2019-11-28 12:15:52,555.8,29.3
2019-11-28 12:16:16,556.7,30.0
2019-11-28 12:16:40,557.2,29.8
2019-11-28 12:17:03,556.7,30.3
2019-11-28 12:17:25,556.6,30.5
2019-11-28 12:17:48,556.5,36.5
2019-11-28 12:18:11,559.2,33.75
2019-11-28 12:18:34,556.3,31.0
2019-11-28 12:18:59,557.3,30.466666666666665
2019-11-28 12:19:22,556.7,29.933333333333334
2019-11-28 12:20:07,556.6,29.4
2019-11-28 12:20:31,556.6,29.5
2019-11-28 12:20:54,556.7,29.5
2019-11-28 12:21:17,556.4,29.6
2019-11-28 12:21:39,556.4,29.7
2019-11-28 12:22:04,556.6,30.5
2019-11-28 12:22:27,556.4,30.7
2019-11-28 12:22:50,556.4,30.5
2019-11-28 12:23:14,556.4,30.9
2019-11-28 12:23:38,556.3,28.9
2019-11-28 12:23:59,556.7,29.6
2019-11-28 12:24:23,557.1,29.0
2019-11-28 12:24:47,556.7,28.9
2019-11-28 12:25:10,556.7,29.2
2019-11-28 12:25:34,556.7,28.8
2019-11-28 12:25:57,557.1,29.9
2019-11-28 12:26:19,555.6,30.2
2019-11-28 12:26:43,552.5,30.5
2019-11-28 12:27:08,543.0,30.3
2019-11-28 12:27:37,517.6,30.05
2019-11-28 12:28:29,457.1,29.8
2019-11-28 12:28:56,434.8,29.75
2019-11-28 12:29:46,390.1,29.7
