Tiempo,Escalas(m),Datos1(m)
2019-11-28 21:11:31,1807.2,109.7
2019-11-28 21:11:55,1807.1,109.6
2019-11-28 21:12:45,1807.4,110.4
2019-11-28 21:13:10,1806.9,110.3
2019-11-28 21:13:54,1807.3,112.4
2019-11-28 21:14:18,1807.2,111.7
2019-11-28 21:15:04,1807.3,112.9
2019-11-28 21:15:49,789.0,112.05000000000001
2019-11-28 21:16:59,1794.1,111.2
2019-11-28 21:17:42,2036.0,110.35
2019-11-28 21:18:29,1807.2,109.5
2019-11-28 21:18:51,1807.3,108.9
2019-11-28 21:19:14,1807.2,107.7
2019-11-28 21:20:01,1807.4,108.4
2019-11-28 21:20:48,1807.6,108.0
2019-11-28 21:21:12,1809.7,106.7
2019-11-28 21:22:30,1807.3,108.8
2019-11-28 21:23:15,1807.6,108.7
2019-11-28 21:24:02,1807.1,108.1
2019-11-28 21:24:25,1807.5,106.6
2019-11-28 21:24:50,1807.4,106.7
2019-11-28 21:25:16,1807.4,107.4
2019-11-28 21:25:40,1807.2,107.7
2019-11-28 21:26:04,1807.9,107.0
2019-11-28 21:26:31,1807.5,109.4
2019-11-28 21:27:18,1730.4,109.06666666666668
