Tiempo,Escalas(m),Datos1(°)
2019-11-28 03:07:13,1179.4,0.23333333333333334
2019-11-28 03:08:00,1805.0,0.5
2019-11-28 03:08:23,1805.2,0.1
2019-11-28 03:08:47,1805.2,0.2
2019-11-28 03:09:09,1805.0,0.4
2019-11-28 03:09:31,1805.2,0.8
2019-11-28 03:09:55,1795.5,3.4
2019-11-28 03:10:17,1805.2,-0.4
2019-11-28 03:10:42,1805.1,0.2
2019-11-28 03:11:03,1805.1,0.8
2019-11-28 03:11:49,1805.1,0.4
2019-11-28 03:12:15,1805.5,0.2
2019-11-28 03:13:03,979.9,0.2
2019-11-28 03:13:50,1805.3,0.2
2019-11-28 03:14:11,1805.5,0.5
2019-11-28 03:14:36,1805.3,0.7
2019-11-28 03:15:00,1805.3,-0.9
2019-11-28 03:15:48,1022.8,-0.5666666666666667
2019-11-28 03:16:33,832.7,-0.2333333333333334
2019-11-28 03:17:19,1805.1,0.1
2019-11-28 03:17:41,1805.6,-1.1
2019-11-28 03:18:30,1805.4,-0.5
2019-11-28 03:20:09,1805.1,-0.5
