Tiempo,Escalas(m),Datos1(°)
2019-11-28 20:44:44,1120.5,-8.1
2019-11-28 20:53:39,1726.6,-12.2
2019-11-28 20:54:29,1729.9,-9.3
2019-11-28 20:54:56,1731.3,-6.4
2019-11-28 20:55:21,1731.9,-8.6
2019-11-28 20:55:47,1732.6,-7.1
2019-11-28 20:56:13,1733.1,-6.699999999999999
2019-11-28 20:56:38,1733.6,-6.3
2019-11-28 20:58:27,1734.3,-5.1
2019-11-28 20:59:46,1739.4,-3.9
2019-11-28 21:00:12,1739.6,-1.8
2019-11-28 21:01:05,1741.7,-1.3
2019-11-28 21:01:30,1742.8,-2.6
2019-11-28 21:01:56,1743.6,-2.25
2019-11-28 21:02:21,1745.0,-1.9
2019-11-28 21:02:47,1745.1,-0.6
2019-11-28 21:03:13,1744.3,-1.7
2019-11-28 21:03:38,1743.9,-1.3
2019-11-28 21:04:04,1744.2,-1.4
2019-11-28 21:04:30,1744.7,-2.5
2019-11-28 21:04:55,1744.6,0.0
2019-11-28 21:05:22,1743.9,-2.1
2019-11-28 21:05:48,1743.8,-2.5
2019-11-28 21:06:14,1744.1,-2.0
2019-11-28 21:06:39,1744.5,-2.8
2019-11-28 21:07:06,1743.6,-3.0
2019-11-28 21:07:32,1743.7,-1.5
2019-11-28 21:08:27,1744.7,-1.4
2019-11-28 21:08:53,1743.7,-1.1
2019-11-28 21:09:46,1743.8,-0.9500000000000001
2019-11-28 21:10:12,1743.4,-0.8
2019-11-28 21:11:04,1743.6,-1.15
2019-11-28 21:11:29,1744.0,-1.5
2019-11-28 21:11:55,1743.7,0.1
2019-11-28 21:12:48,1743.1,-1.5
2019-11-28 21:13:14,1742.6,-1.3
2019-11-28 21:13:39,1742.8,-0.9
2019-11-28 21:14:34,1742.4,-1.4
2019-11-28 21:15:27,1742.6,-1.8
2019-11-28 21:15:52,1743.2,0.1
2019-11-28 21:16:17,1742.8,-0.9
2019-11-28 21:17:13,1742.3,0.1
2019-11-28 21:17:39,1742.8,2.1
2019-11-28 21:18:04,1742.4,-1.8
2019-11-28 21:19:01,1743.4,100.1
2019-11-28 21:19:28,1742.3,75.05
2019-11-28 21:19:54,1742.8,50.0
2019-11-28 21:20:19,1742.0,24.950000000000003
2019-11-28 21:20:44,1742.2,-0.1
2019-11-28 21:21:10,1742.1,-1.3
2019-11-28 21:21:36,1742.4,-0.2
2019-11-28 21:22:30,1741.9,0.4
2019-11-28 21:23:27,1741.9,-0.7000000000000001
2019-11-28 21:23:54,1741.2,-1.8
2019-11-28 21:24:19,1741.6,-0.7
2019-11-28 21:24:44,1741.9,-0.9
2019-11-28 21:25:12,1742.0,-0.7
2019-11-28 21:25:38,1742.3,-1.6
2019-11-28 21:26:04,1741.9,-1.5
2019-11-28 21:26:58,1741.4,-1.15
2019-11-28 21:27:24,1742.1,-0.8
2019-11-28 21:28:46,1742.2,-0.7
2019-11-28 21:29:11,1742.4,-0.7
2019-11-28 21:29:36,1741.4,-1.4
2019-11-28 21:30:30,1742.6,-1.2
2019-11-28 21:30:55,1743.0,0.0
2019-11-28 21:31:21,1741.7,-1.6
2019-11-28 21:31:47,1742.3,-1.3
2019-11-28 21:33:37,1742.2,-2.2
2019-11-28 21:34:04,1742.0,-1.4
2019-11-28 21:34:30,1741.2,-0.8
2019-11-28 21:34:57,1742.1,-0.9
2019-11-28 21:35:22,1742.2,-0.5
2019-11-28 21:35:50,1742.0,0.4
2019-11-28 21:36:16,1741.9,-0.2
2019-11-28 21:36:44,1741.6,-1.5
2019-11-28 21:38:05,1742.1,-1.1
2019-11-28 21:38:58,1742.2,-0.6
2019-11-28 21:39:26,1741.9,-0.8
2019-11-28 21:39:53,1742.3,-0.4
2019-11-28 21:40:17,1741.3,-2.0
2019-11-28 21:40:43,1741.4,-0.5
2019-11-28 21:41:10,1742.9,-0.8
2019-11-28 21:41:36,1741.5,-1.3
2019-11-28 21:42:04,1740.8,-1.9
2019-11-28 21:43:58,1742.2,-1.5
2019-11-28 21:44:49,1742.0,-0.8
2019-11-28 21:45:15,1741.8,-1.4
2019-11-28 21:46:06,1742.5,-1.6
2019-11-28 21:46:31,1742.2,0.5
2019-11-28 21:46:58,1742.0,-1.3
2019-11-28 21:47:24,1742.3,-0.9
2019-11-28 21:47:50,1743.0,-1.2
2019-11-28 21:48:15,1741.9,-1.3
2019-11-28 21:49:06,1742.2,-1.3
2019-11-28 21:49:32,1741.8,-1.8
2019-11-28 21:49:58,1742.3,-0.2
2019-11-28 21:51:21,1741.3,-2.0
2019-11-28 21:51:46,1741.3,-0.4
2019-11-28 21:52:40,1744.0,100.7
2019-11-28 21:53:04,1742.2,66.66666666666666
2019-11-28 21:53:30,1742.1,32.633333333333326
2019-11-28 21:54:21,1742.0,-1.4
2019-11-28 21:54:48,1741.7,-1.6
2019-11-28 21:55:16,1741.6,-0.4
2019-11-28 21:55:44,1742.0,-0.6
2019-11-28 21:56:09,1742.6,2.6
2019-11-28 21:56:35,1741.5,0.2
2019-11-28 21:57:00,1741.8,-0.4
2019-11-28 21:57:25,1742.1,-1.2
2019-11-28 21:57:51,1742.8,-0.7
2019-11-28 21:58:16,1742.4,-2.2
2019-11-28 21:58:44,1742.2,-0.4
2019-11-28 22:01:56,1741.3,-0.4
2019-11-28 22:02:22,1741.0,-1.2
2019-11-28 22:02:48,1741.1,-0.3
2019-11-28 22:03:13,1741.5,-0.9
2019-11-28 22:04:06,1741.8,-0.9
2019-11-28 22:04:31,1741.5,-0.8
2019-11-28 22:04:56,1741.5,-0.7
2019-11-28 22:05:22,1741.6,0.5
2019-11-28 22:05:47,1741.3,-1.2
2019-11-28 22:06:40,1741.4,-1.1
2019-11-28 22:07:06,1741.7,-0.1
2019-11-28 22:07:33,1741.5,-1.3
2019-11-28 22:08:01,1741.4,-0.3
2019-11-28 22:08:27,1741.3,-0.5
2019-11-28 22:08:55,1741.5,-1.4
2019-11-28 22:09:22,1741.3,0.2
2019-11-28 22:09:49,1740.7,-0.8
2019-11-28 22:10:16,1741.5,-0.1
2019-11-28 22:11:10,1740.8,-0.5
2019-11-28 22:11:36,1740.9,-0.9
2019-11-28 22:13:00,1740.4,-0.6
2019-11-28 22:13:27,1740.7,0.0
2019-11-28 22:15:44,1741.3,-1.1
2019-11-28 22:16:09,1740.9,-0.6
2019-11-28 22:16:36,1740.9,-0.2
2019-11-28 22:17:01,1740.8,-0.3
