Tiempo,Escalas(m),Datos1(°)
2019-11-28 14:53:43,1799.0,58.3
2019-11-28 14:55:55,1021.5,69.49999999999999
2019-11-28 14:57:54,1799.3,80.69999999999999
2019-11-28 15:01:51,1799.0,91.89999999999999
2019-11-28 15:03:42,1798.9,103.1
2019-11-28 15:05:00,1799.1,79.14999999999999
2019-11-28 15:06:09,1799.0,55.199999999999996
2019-11-28 15:07:10,1799.3,31.25
2019-11-28 15:08:36,1775.8,7.3
2019-11-28 15:10:44,1799.0,6.5
2019-11-28 15:12:36,1798.9,5.699999999999999
2019-11-28 15:16:14,1471.4,4.8999999999999995
2019-11-28 15:19:53,1799.2,4.1
2019-11-28 15:23:30,1799.7,3.3
2019-11-28 15:27:28,1799.6,2.499999999999999
2019-11-28 15:30:49,1800.8,1.6999999999999993
2019-11-28 15:35:05,851.6,0.8999999999999995
2019-11-28 15:39:05,1799.8,0.09999999999999964
2019-11-28 15:40:54,1799.9,-0.7000000000000002
2019-11-28 15:44:15,1799.5,-1.5
2019-11-28 15:46:42,1800.2,-0.9
2019-11-28 15:48:50,1800.1,-0.30000000000000004
2019-11-28 15:50:58,1799.7,0.3
2019-11-28 15:54:56,1018.4,0.18
2019-11-28 16:00:44,1799.1,0.06
2019-11-28 16:02:35,1799.9,-0.06
2019-11-28 16:04:42,1799.3,-0.18
2019-11-28 16:06:33,1799.4,-0.3
