Tiempo,Escalas(m),Datos1(m)
2019-11-28 16:50:26,1731.8,
2019-11-28 16:50:53,1733.1,
2019-11-28 16:51:19,1732.6,
2019-11-28 16:52:15,1732.9,
2019-11-28 16:54:37,1733.0,
2019-11-28 16:55:05,1732.6,
2019-11-28 16:55:31,1733.2,
2019-11-28 16:56:27,1732.4,
2019-11-28 16:56:53,1733.0,
2019-11-28 16:57:20,1733.3,
2019-11-28 16:57:48,1733.4,
2019-11-28 17:01:05,1416.2,
2019-11-28 17:03:21,1733.4,
2019-11-28 17:03:46,1732.7,
2019-11-28 17:04:41,1734.0,
2019-11-28 17:06:04,1732.9,
2019-11-28 17:06:29,1732.6,
2019-11-28 17:07:23,1732.9,
2019-11-28 17:08:19,1732.0,
2019-11-28 17:09:41,1732.7,
2019-11-28 17:10:07,1732.3,
2019-11-28 17:11:29,1732.0,
2019-11-28 17:13:15,1733.1,
2019-11-28 17:13:44,1732.3,
2019-11-28 17:14:37,1732.7,
2019-11-28 17:15:05,1732.7,
2019-11-28 17:15:33,1733.1,
2019-11-28 17:15:59,1732.9,
2019-11-28 17:17:52,1732.9,128.2
2019-11-28 17:18:18,1733.2,123.4
2019-11-28 17:18:44,1733.2,121.3
2019-11-28 17:19:40,1733.7,119.7
2019-11-28 17:28:07,1734.4,113.7
2019-11-28 17:31:27,1954.9,113.02
2019-11-28 17:34:50,1733.0,112.34
2019-11-28 17:36:15,1731.9,111.66
2019-11-28 17:40:27,1731.8,110.98
2019-11-28 17:49:15,1730.8,110.3
2019-11-28 17:54:09,1733.4,111.05
2019-11-28 17:59:00,1732.3,111.8
2019-11-28 18:04:48,1732.2,109.7
2019-11-28 18:15:03,1733.4,113.80000000000001
2019-11-28 18:17:15,1733.5,117.9
2019-11-28 18:25:43,1734.1,114.5
2019-11-28 18:34:11,1733.2,123.3
2019-11-28 18:42:12,1732.8,122.8
2019-11-28 18:45:19,1733.0,117.7
2019-11-28 18:48:27,1732.9,117.2
2019-11-28 18:54:16,1732.6,116.1
2019-11-28 18:56:56,1732.5,116.5
2019-11-28 19:00:31,1732.1,122.3
2019-11-28 19:08:04,1732.4,121.35
2019-11-28 19:24:04,1732.2,120.4
2019-11-28 19:26:44,1733.3,118.2
2019-11-28 19:29:52,1732.9,117.2
2019-11-28 19:33:28,1733.2,114.9
2019-11-28 19:48:05,1734.0,112.4
2019-11-28 20:01:53,1733.8,111.4
2019-11-28 20:43:39,1734.0,108.1
2019-11-28 20:46:47,1734.5,108.8
2019-11-28 21:15:13,1734.2,123.7
2019-11-28 21:24:09,1733.8,121.4
2019-11-28 21:39:42,1734.0,117.1
2019-11-28 21:52:07,1734.5,109.1
2019-11-28 21:59:39,1733.2,107.8
2019-11-28 22:09:24,1733.1,107.1
2019-11-28 22:12:32,1733.8,104.1
2019-11-28 22:22:17,1732.9,112.3
2019-11-28 23:07:45,1732.4,121.9
2019-11-28 23:27:22,1733.0,127.5
2019-11-28 00:10:04,1733.3,111.8
