Tiempo,Escalas(m),Datos1(m)
2019-11-28 03:26:01,840.4,68.91999999999999
2019-11-28 03:27:48,1289.1,86.25999999999999
2019-11-28 03:30:07,1727.5,103.6
2019-11-28 03:31:31,1729.3,103.9
2019-11-28 03:31:59,1733.8,94.80000000000001
2019-11-28 03:33:47,1732.9,85.7
2019-11-28 03:34:38,1732.5,81.4
2019-11-28 03:35:06,1731.5,80.33333333333334
2019-11-28 03:35:31,1731.2,79.26666666666667
2019-11-28 03:35:56,1731.8,78.2
2019-11-28 03:36:21,1730.8,80.2
2019-11-28 03:36:49,1731.4,79.6
2019-11-28 03:37:15,1730.6,79.0
2019-11-28 03:37:43,1730.0,80.8
2019-11-28 03:38:09,1730.9,81.1
2019-11-28 03:43:55,2998.3,87.1625
2019-11-28 03:48:39,1730.0,93.225
2019-11-28 03:49:06,1731.6,99.2875
2019-11-28 03:50:02,1731.4,105.35
2019-11-28 03:51:54,1732.5,111.4125
2019-11-28 03:52:21,1732.5,117.475
2019-11-28 03:53:46,1732.7,123.5375
