Tiempo,Escalas(m),Datos1(m)
2019-11-28 01:05:36,1535.8,127.97999999999999
2019-11-28 01:06:20,1517.2,128.66
2019-11-28 01:06:41,1488.2,129.34
2019-11-28 01:07:50,1539.0,130.01999999999998
2019-11-28 01:09:14,1801.2,130.7
2019-11-28 01:09:37,1801.7,127.3
2019-11-28 01:09:59,1801.2,122.1
2019-11-28 01:10:24,1801.4,119.7
2019-11-28 01:11:15,1788.2,123.55000000000001
2019-11-28 01:11:40,1801.6,127.4
2019-11-28 01:12:25,1801.8,122.4
2019-11-28 01:13:12,1802.2,121.5
2019-11-28 01:13:35,1802.0,124.1
2019-11-28 01:14:21,1802.2,121.2
