Tiempo,Escalas(m),Datos1(°)
2019-11-28 21:44:30,1806.0,0.2
2019-11-28 21:44:55,1806.5,-0.3
2019-11-28 21:45:19,1806.4,-0.3
2019-11-28 21:46:00,1754.7,15.9
2019-11-28 21:46:46,1495.2,103.7
2019-11-28 21:47:33,1806.0,86.33333333333334
2019-11-28 21:47:58,1805.6,68.96666666666667
2019-11-28 21:49:14,1806.1,51.6
2019-11-28 21:49:35,1806.0,34.233333333333334
2019-11-28 21:49:56,1806.0,16.86666666666666
2019-11-28 21:50:21,1806.0,-0.5
2019-11-28 21:50:44,1806.2,-0.2666666666666667
2019-11-28 21:51:09,1806.4,-0.03333333333333338
2019-11-28 21:51:34,1807.0,0.2
2019-11-28 21:51:58,1805.9,-0.6
2019-11-28 21:52:19,1805.9,-1.2
2019-11-28 21:52:43,1806.0,0.6
2019-11-28 21:53:32,1805.6,-1.6
2019-11-28 21:53:57,1806.0,-0.3
2019-11-28 21:54:21,1805.8,-0.9
2019-11-28 21:55:07,853.5,-2.0
