Tiempo,Escalas(m),Datos1(°)
2019-11-28 05:34:12,1694.2,39.4
2019-11-28 05:35:06,1811.9,107.7
2019-11-28 05:35:56,1811.3,53.95
2019-11-28 05:36:19,1811.3,0.2
2019-11-28 05:37:07,1811.8,-0.8
2019-11-28 05:37:31,1811.7,0.1
2019-11-28 05:37:56,1811.9,1.1
2019-11-28 05:38:21,1812.2,0.2
2019-11-28 05:38:47,1811.8,0.1
2019-11-28 05:39:12,1811.8,-1.4
2019-11-28 05:39:37,1811.6,0.1
2019-11-28 05:40:02,1811.7,-0.6
2019-11-28 05:40:27,1811.9,-0.7
2019-11-28 05:40:51,1812.0,-0.4
2019-11-28 05:41:15,1812.5,-0.6
2019-11-28 05:42:02,1811.3,-0.5
2019-11-28 05:42:28,1811.7,-0.6
2019-11-28 05:42:52,1811.9,-0.7
2019-11-28 05:43:39,1811.8,-1.7
2019-11-28 05:44:04,1811.7,-0.9
2019-11-28 05:44:27,1811.7,-1.4
2019-11-28 05:44:54,1811.6,-1.4
