Tiempo,Escalas(m),Datos1(m)
2019-11-28 05:04:57,1799.0,110.9
2019-11-28 05:05:22,1799.5,105.9
2019-11-28 05:05:43,1799.0,107.4
2019-11-28 05:06:30,1273.5,102.45
2019-11-28 05:07:18,1799.2,97.5
2019-11-28 05:07:44,1799.1,102.2
2019-11-28 05:08:31,1799.2,114.6
2019-11-28 05:08:57,1798.6,117.9
2019-11-28 05:09:46,1798.9,119.2
2019-11-28 05:10:58,1798.9,104.3
2019-11-28 05:11:20,1799.5,110.7
2019-11-28 05:11:45,1799.1,114.0
2019-11-28 05:12:11,1799.7,109.6
2019-11-28 05:12:35,1799.1,109.0
2019-11-28 05:13:49,870.7,110.2
2019-11-28 05:14:39,1799.7,111.4
2019-11-28 05:15:03,1799.6,110.3
2019-11-28 05:15:51,1237.3,112.55
2019-11-28 05:16:36,1799.4,114.8
