Tiempo,Escalas(m),Datos1(°)
2019-11-28 07:58:22,1799.1,-0.2
2019-11-28 08:03:53,1798.6,1.2
2019-11-28 08:08:49,1798.0,0.9666666666666667
2019-11-28 08:13:26,1797.9,0.7333333333333334
2019-11-28 08:15:15,1798.2,0.5
2019-11-28 08:20:29,1798.6,3.3
2019-11-28 08:22:36,1798.4,4.2
2019-11-28 08:27:50,1798.6,1.75
2019-11-28 08:30:53,1797.5,-0.7
2019-11-28 08:33:01,1797.5,1.1
2019-11-28 08:34:53,1796.8,0.0
2019-11-28 08:39:47,1796.6,1.8
2019-11-28 08:48:07,2816.7,1.9000000000000001
2019-11-28 08:55:10,1115.9,2.0
2019-11-28 08:58:50,1798.4,2.1
2019-11-28 09:04:20,1799.8,-0.3
2019-11-28 09:08:17,1799.4,-0.3
2019-11-28 09:13:48,1799.8,0.0
2019-11-28 09:15:22,1799.8,0.3
2019-11-28 09:19:02,1798.6,1.2
2019-11-28 09:21:09,1798.1,-0.1
2019-11-28 09:25:27,1560.7,0.15
2019-11-28 09:28:49,1797.9,0.4
2019-11-28 09:30:40,1709.8,0.9500000000000001
2019-11-28 09:32:11,1798.6,1.5
2019-11-28 09:34:20,1799.0,1.2
