Tiempo,Escalas(m),Datos1(m)
2019-11-28 01:42:50,1806.8,117.3
2019-11-28 01:43:14,1806.7,111.7
2019-11-28 01:44:28,1806.6,102.6
2019-11-28 01:45:22,1806.0,113.2
2019-11-28 01:45:44,1807.1,114.8
2019-11-28 01:46:07,1806.9,115.0
2019-11-28 01:46:30,1806.6,115.4
2019-11-28 01:46:54,1806.8,117.1
2019-11-28 01:47:19,1807.2,118.3
2019-11-28 01:48:09,1715.1,210.2
2019-11-28 01:48:56,909.8,163.3
2019-11-28 01:49:42,1807.0,116.4
2019-11-28 01:50:03,1806.9,113.75
2019-11-28 01:50:27,1807.4,111.1
2019-11-28 01:50:51,1807.1,110.8
2019-11-28 01:51:14,1807.3,113.0
2019-11-28 01:51:34,1807.1,116.3
2019-11-28 01:52:22,1807.3,118.3
2019-11-28 01:52:46,1807.5,116.7
2019-11-28 01:53:07,1806.9,113.8
2019-11-28 01:53:54,1628.1,113.6
2019-11-28 01:54:40,1807.3,113.4
