Tiempo,Escalas(m),Datos1(m)
2019-11-28 12:37:11,1547.6,118.5
2019-11-28 12:37:48,1547.7,120.2
2019-11-28 12:38:25,1547.7,118.9
2019-11-28 12:39:02,1547.7,117.85
2019-11-28 12:39:38,1547.2,116.8
2019-11-28 12:40:15,1547.4,120.1
2019-11-28 12:40:54,1547.5,119.4
2019-11-28 12:41:31,1547.0,118.7
2019-11-28 12:42:07,1547.0,119.3
2019-11-28 12:42:46,1546.6,118.2
2019-11-28 12:43:23,1547.1,117.6
2019-11-28 12:43:59,1547.2,115.3
2019-11-28 12:44:37,1547.1,113.69999999999999
2019-11-28 12:45:13,1547.4,112.1
2019-11-28 12:45:51,1547.4,113.8
2019-11-28 12:46:28,1547.2,117.6
2019-11-28 12:47:06,1547.3,118.0
2019-11-28 12:47:43,1547.3,118.1
2019-11-28 12:48:20,1547.4,115.9
2019-11-28 12:48:57,1548.0,113.7
2019-11-28 12:49:34,1547.8,115.0
2019-11-28 12:50:11,1548.5,116.6
2019-11-28 12:50:48,1548.4,116.9
2019-11-28 12:51:26,1548.3,113.6
2019-11-28 12:52:03,1548.2,113.4
2019-11-28 12:52:40,1548.4,116.8
2019-11-28 12:53:17,1548.8,113.9
2019-11-28 12:53:54,1548.2,115.3
2019-11-28 12:54:31,1548.5,117.8
2019-11-28 12:55:08,1548.4,116.5
2019-11-28 12:55:45,1548.6,114.7
2019-11-28 12:56:22,1548.5,118.4
2019-11-28 12:56:59,1548.0,118.0
2019-11-28 12:57:37,1548.4,117.6
2019-11-28 12:58:15,1548.5,121.6
2019-11-28 12:58:54,1548.6,116.9
2019-11-28 12:59:30,1548.5,116.1
2019-11-28 13:00:09,1548.4,117.6
2019-11-28 13:00:46,1548.9,118.3
2019-11-28 13:01:23,1549.3,118.5
2019-11-28 13:02:00,1549.4,118.9
2019-11-28 13:02:36,1548.7,119.9
2019-11-28 13:03:13,1548.7,120.9
2019-11-28 13:03:50,1548.8,122.9
2019-11-28 13:04:27,1549.1,123.5
2019-11-28 13:05:04,1549.3,124.7
2019-11-28 13:05:41,1549.1,124.7
2019-11-28 13:06:18,1549.4,123.4
2019-11-28 13:06:55,1549.3,124.5
2019-11-28 13:07:32,1549.3,122.7
2019-11-28 13:08:08,1549.3,122.7
2019-11-28 13:08:45,1549.7,123.5
2019-11-28 13:09:22,1550.5,122.1
2019-11-28 13:09:59,1549.5,121.35
2019-11-28 13:10:36,1549.2,120.6
2019-11-28 13:11:13,1548.8,119.2
2019-11-28 13:11:50,1548.6,119.1
2019-11-28 13:12:27,1548.6,119.6
2019-11-28 13:13:03,1548.1,119.55
2019-11-28 13:13:40,1548.5,119.5
2019-11-28 13:14:17,1548.8,118.9
2019-11-28 13:14:54,1548.7,120.0
2019-11-28 13:15:31,1548.4,120.9
2019-11-28 13:16:09,1548.5,120.6
2019-11-28 13:16:46,1548.8,118.0
2019-11-28 13:17:23,1548.4,117.1
2019-11-28 13:18:00,1548.4,118.5
2019-11-28 13:18:37,1548.8,119.7
2019-11-28 13:19:14,1548.0,120.8
2019-11-28 13:19:51,1548.2,121.65
2019-11-28 13:20:28,1548.3,122.5
2019-11-28 13:21:05,1547.9,121.5
2019-11-28 13:21:42,1548.2,120.4
2019-11-28 13:22:19,1548.8,117.9
2019-11-28 13:22:55,1548.9,117.7
2019-11-28 13:23:32,1549.7,116.7
2019-11-28 13:24:09,1549.0,117.6
2019-11-28 13:24:46,1548.4,119.0
2019-11-28 13:25:23,1548.8,117.9
2019-11-28 13:26:00,1548.9,117.0
2019-11-28 13:26:37,1549.4,116.8
2019-11-28 13:27:14,1549.2,116.6
2019-11-28 13:27:51,1549.4,116.85
2019-11-28 13:28:28,1549.6,117.1
2019-11-28 13:29:05,1549.2,119.2
2019-11-28 13:29:42,1549.8,113.2
2019-11-28 13:30:19,1549.1,114.8
2019-11-28 13:30:56,1549.5,117.2
2019-11-28 13:31:33,1549.9,116.7
2019-11-28 13:32:10,1549.5,115.3
2019-11-28 13:32:47,1550.2,113.5
2019-11-28 13:33:24,1550.2,116.1
2019-11-28 13:34:01,1550.4,115.6
2019-11-28 13:34:38,1550.9,115.7
2019-11-28 13:35:15,1550.6,116.0
2019-11-28 13:35:53,1550.7,114.0
2019-11-28 13:36:30,1551.0,113.9
2019-11-28 13:37:07,1551.1,113.6
2019-11-28 13:37:45,1550.9,114.0
2019-11-28 13:38:22,1551.1,113.8
2019-11-28 13:38:58,1550.9,113.6
2019-11-28 13:39:36,1550.3,115.0
2019-11-28 13:40:13,1550.2,112.6
2019-11-28 13:40:50,1550.3,111.0
2019-11-28 13:41:27,1550.4,111.2
2019-11-28 13:42:05,1550.4,110.3
2019-11-28 13:42:42,1550.3,113.5
2019-11-28 13:43:19,1550.6,113.5
2019-11-28 13:43:56,1550.5,114.0
2019-11-28 13:44:33,1550.3,112.4
2019-11-28 13:45:10,1549.9,113.0
2019-11-28 13:45:48,1549.9,112.0
2019-11-28 13:46:25,1549.9,112.4
2019-11-28 13:47:02,1550.1,113.5
2019-11-28 13:47:39,1550.2,116.2
2019-11-28 13:48:17,1550.2,115.4
2019-11-28 13:48:54,1550.3,114.4
2019-11-28 13:49:31,1550.3,115.2
2019-11-28 13:50:08,1550.2,113.4
2019-11-28 13:50:46,1550.0,113.6
2019-11-28 13:51:23,1550.1,111.9
2019-11-28 13:52:01,1550.2,112.5
2019-11-28 13:52:38,1550.2,112.9
2019-11-28 13:53:15,1550.4,111.9
2019-11-28 13:53:52,1550.2,113.2
2019-11-28 13:54:29,1550.3,113.2
2019-11-28 13:55:06,1550.1,113.6
2019-11-28 13:55:44,1550.2,106.6
2019-11-28 13:56:21,1550.1,113.7
2019-11-28 13:56:59,1549.7,115.3
2019-11-28 13:57:36,1550.3,114.1
2019-11-28 13:58:13,1550.0,112.9
2019-11-28 13:58:50,1550.2,113.15
2019-11-28 13:59:27,1549.9,113.4
2019-11-28 14:00:04,1550.5,111.9
2019-11-28 14:00:41,1550.2,110.2
2019-11-28 14:01:18,1550.4,112.5
2019-11-28 14:01:55,1549.7,113.4
2019-11-28 14:02:33,1549.6,110.1
2019-11-28 14:03:10,1549.5,110.6
2019-11-28 14:03:47,1549.5,111.1
2019-11-28 14:04:24,1549.5,110.8
2019-11-28 14:05:01,1550.0,111.8
2019-11-28 14:05:38,1550.0,112.3
2019-11-28 14:06:15,1550.1,110.9
2019-11-28 14:06:52,1550.0,113.2
2019-11-28 14:07:30,1550.2,111.7
2019-11-28 14:08:07,1550.5,110.1
2019-11-28 14:08:46,1550.4,111.8
2019-11-28 14:09:23,1551.0,110.0
2019-11-28 14:10:00,1550.6,111.5
2019-11-28 14:10:38,1551.2,111.5
2019-11-28 14:11:15,1551.8,114.0
2019-11-28 14:11:52,1551.2,114.9
2019-11-28 14:12:29,1551.2,117.1
2019-11-28 14:13:06,1551.9,115.2
2019-11-28 14:13:43,1551.8,116.1
2019-11-28 14:14:21,1551.3,115.1
2019-11-28 14:14:58,1551.4,114.0
2019-11-28 14:15:35,1551.6,114.5
2019-11-28 14:16:12,1551.1,116.1
2019-11-28 14:16:49,1551.5,115.3
2019-11-28 14:17:27,1551.8,115.6
2019-11-28 14:18:04,1551.2,115.0
2019-11-28 14:18:41,1551.2,114.2
2019-11-28 14:19:18,1551.1,115.0
2019-11-28 14:19:55,1551.0,113.6
2019-11-28 14:20:32,1551.2,112.2
2019-11-28 14:21:10,1551.0,111.2
2019-11-28 14:21:47,1550.9,111.1
2019-11-28 14:22:24,1551.0,111.9
2019-11-28 14:23:02,1550.9,112.6
2019-11-28 14:23:39,1551.2,111.7
2019-11-28 14:24:16,1551.0,108.2
2019-11-28 14:24:54,1550.7,108.4
2019-11-28 14:25:31,1550.8,108.4
2019-11-28 14:26:08,1550.6,111.1
2019-11-28 14:26:45,1550.6,110.8
2019-11-28 14:27:22,1550.6,111.7
2019-11-28 14:27:59,1550.8,112.2
2019-11-28 14:28:37,1550.3,110.9
2019-11-28 14:29:14,1550.2,109.1
2019-11-28 14:29:51,1550.3,110.3
2019-11-28 14:30:28,1551.2,109.3
2019-11-28 14:31:05,1550.6,110.5
2019-11-28 14:31:42,1550.6,109.4
2019-11-28 14:32:19,1550.4,109.3
2019-11-28 14:32:56,1550.7,108.6
2019-11-28 14:33:33,1550.7,109.7
2019-11-28 14:34:10,1551.1,109.7
2019-11-28 14:34:47,1550.9,110.7
2019-11-28 14:35:24,1550.9,108.9
2019-11-28 14:36:01,1551.0,108.5
2019-11-28 14:36:39,1551.2,108.4
2019-11-28 14:37:16,1551.0,109.5
2019-11-28 14:37:53,1551.4,111.3
2019-11-28 14:38:30,1550.9,112.2
2019-11-28 14:39:07,1550.7,113.2
2019-11-28 14:39:44,1551.0,111.7
