Tiempo,Escalas(m),Datos1(°)
2019-11-28 09:54:12,1703.4,71.15714285714284
2019-11-28 09:57:45,1482.5,75.6
2019-11-28 10:00:53,1705.8,92.5
2019-11-28 10:06:40,1553.9,45.85
2019-11-28 10:12:24,1704.5,-0.8
2019-11-28 10:15:33,1704.6,5.9
2019-11-28 10:18:41,1777.6,4.966666666666667
2019-11-28 10:21:22,1704.1,4.033333333333333
2019-11-28 10:24:03,1704.8,3.1
2019-11-28 10:26:42,1704.2,2.8
2019-11-28 10:29:20,1704.2,2.0
2019-11-28 10:35:05,1704.5,1.05
2019-11-28 10:38:13,1704.4,0.1
2019-11-28 10:41:20,1704.2,6.9
