Tiempo,Escalas(m),Datos1(°)
2019-11-28 04:53:19,1409.3,
2019-11-28 04:54:14,1794.2,
2019-11-28 04:56:10,1796.8,
2019-11-28 04:57:08,1796.4,
2019-11-28 05:00:27,1793.5,
2019-11-28 05:00:52,1793.3,10.5
2019-11-28 05:01:18,1794.5,14.6
2019-11-28 05:02:41,1793.0,13.225
2019-11-28 05:03:09,1793.2,11.85
2019-11-28 05:03:35,1792.9,10.475
2019-11-28 05:04:30,1793.5,9.1
2019-11-28 05:04:58,1794.4,33.25
2019-11-28 05:05:26,1793.9,57.400000000000006
2019-11-28 05:07:21,1793.8,81.55
2019-11-28 05:07:49,1793.3,105.7
2019-11-28 05:08:15,1792.7,52.050000000000004
2019-11-28 05:11:03,1796.7,-1.6
2019-11-28 05:11:28,1796.7,-0.3
2019-11-28 05:11:53,1796.6,-0.3
2019-11-28 05:12:20,1797.0,-0.7333333333333334
2019-11-28 05:13:15,1797.9,-1.1666666666666667
2019-11-28 05:13:40,1798.3,-1.6
2019-11-28 05:15:00,1798.6,-0.3
2019-11-28 05:16:49,1799.1,-2.2
2019-11-28 05:17:14,1799.1,-0.4
2019-11-28 05:18:06,1798.5,0.1
2019-11-28 05:18:32,1799.3,-0.1
2019-11-28 05:18:57,1799.2,0.9
2019-11-28 05:19:23,1798.3,-0.9
2019-11-28 05:20:15,1799.0,-2.4
2019-11-28 05:20:40,1798.5,-0.1
2019-11-28 05:22:05,1799.3,-0.6
2019-11-28 05:22:31,1800.2,-0.8500000000000001
2019-11-28 05:23:20,1798.9,-1.1
2019-11-28 05:23:46,1799.2,-3.2
2019-11-28 05:24:15,1799.2,51.949999999999996
2019-11-28 05:25:12,1798.6,107.1
2019-11-28 05:26:34,1799.2,53.8
2019-11-28 05:27:01,1799.8,0.5
2019-11-28 05:27:27,1799.6,0.2
2019-11-28 05:28:20,1800.0,-0.1
2019-11-28 05:28:46,1799.3,-0.2
2019-11-28 05:30:12,1799.2,-0.5
2019-11-28 05:31:05,1799.1,-0.8
2019-11-28 05:31:31,1800.0,-0.6000000000000001
2019-11-28 05:32:25,1799.1,-0.4
2019-11-28 05:32:51,1800.0,-0.1
2019-11-28 05:33:44,1799.2,0.1
2019-11-28 05:34:09,1799.3,1.1
2019-11-28 05:34:34,1799.0,-1.6
2019-11-28 05:35:54,1799.2,0.5
2019-11-28 05:36:23,1799.8,0.6833333333333333
2019-11-28 05:37:17,1799.6,0.8666666666666667
2019-11-28 05:38:12,1800.0,1.05
2019-11-28 05:39:05,1799.7,1.2333333333333334
2019-11-28 05:39:31,1799.9,1.4166666666666667
2019-11-28 05:39:56,1800.5,1.6
2019-11-28 05:40:52,1798.7,2.6
2019-11-28 05:41:48,1799.0,1.9
2019-11-28 05:42:44,1799.5,0.8499999999999999
2019-11-28 05:43:11,1798.5,-0.2
2019-11-28 05:43:38,1801.2,0.5
2019-11-28 05:44:07,1798.6,1.2000000000000002
2019-11-28 05:44:32,1798.8,1.9
2019-11-28 05:45:56,1798.5,1.0
2019-11-28 05:46:50,1799.1,1.3
2019-11-28 05:47:16,1799.1,0.5
2019-11-28 05:47:41,1798.9,0.4
2019-11-28 05:48:07,1799.1,-0.5
2019-11-28 05:48:32,1799.7,0.1
2019-11-28 05:49:00,1799.4,1.0
2019-11-28 05:49:27,1799.3,-3.95
2019-11-28 05:51:19,1799.0,-8.9
2019-11-28 05:51:48,1802.0,-6.82
2019-11-28 05:52:13,1799.2,-4.74
2019-11-28 05:52:40,1799.2,-2.66
2019-11-28 05:53:06,1799.0,-0.5800000000000001
2019-11-28 05:53:57,1799.1,1.5
2019-11-28 05:54:25,1799.7,1.4
2019-11-28 05:54:52,1799.0,1.3
2019-11-28 05:56:14,1798.6,1.2
2019-11-28 06:00:01,1799.1,27.424999999999997
2019-11-28 06:03:42,1798.8,53.65
2019-11-28 06:05:14,1799.5,79.875
2019-11-28 06:10:44,1799.1,106.1
2019-11-28 06:20:48,1799.2,0.2
2019-11-28 06:23:14,1799.3,1.4
2019-11-28 06:33:02,1798.9,2.6
2019-11-28 06:34:52,1799.1,2.0
2019-11-28 06:39:08,1798.2,106.7
2019-11-28 06:51:25,2315.0,54.35
2019-11-28 06:56:54,1798.9,2.0
2019-11-28 07:15:37,1802.2,1.6
2019-11-28 07:17:09,1799.7,1.2
2019-11-28 07:19:34,1798.9,0.4
2019-11-28 07:25:06,1799.6,1.3000000000000003
2019-11-28 07:31:32,1799.3,2.2
2019-11-28 07:41:40,1801.7,1.625
2019-11-28 07:43:13,1799.7,1.05
2019-11-28 07:46:17,1799.2,0.4750000000000001
2019-11-28 07:53:00,1799.0,-0.1
2019-11-28 07:58:31,1802.5,1.15
2019-11-28 08:07:05,1799.4,2.4
2019-11-28 08:11:03,1799.3,1.4
2019-11-28 08:18:41,1798.7,1.8
2019-11-28 08:22:22,1799.0,1.2
2019-11-28 08:27:34,1798.5,1.8
2019-11-28 08:29:24,1798.0,1.3
2019-11-28 08:31:32,1797.9,0.7
2019-11-28 08:33:40,1798.3,2.2
2019-11-28 08:35:29,1797.1,2.2
2019-11-28 08:37:19,1797.4,2.6
2019-11-28 08:42:32,1797.2,0.4
2019-11-28 08:44:22,1797.5,0.6
2019-11-28 08:47:44,1798.7,2.0
2019-11-28 08:49:35,1798.7,108.6
2019-11-28 08:51:24,1799.3,0.7
2019-11-28 08:53:15,1798.1,0.9
2019-11-28 08:56:36,1797.4,1.1
2019-11-28 08:58:26,1798.0,0.0
2019-11-28 09:00:34,1798.2,0.8
2019-11-28 09:02:25,1797.8,108.8
2019-11-28 09:06:59,1797.3,1.7
2019-11-28 09:10:57,1796.7,3.9
2019-11-28 09:16:10,1797.3,0.2
2019-11-28 09:20:26,1797.8,1.9
2019-11-28 09:22:52,1797.6,3.4
2019-11-28 09:25:00,1797.5,0.6
2019-11-28 09:27:07,1797.7,0.1
2019-11-28 09:28:57,1798.6,3.5
2019-11-28 09:32:55,1798.6,1.9
2019-11-28 09:36:36,1799.0,0.8
2019-11-28 09:38:26,1798.2,0.9
2019-11-28 09:40:35,1798.2,-0.3
2019-11-28 09:43:00,1798.3,0.3
2019-11-28 09:46:41,1798.3,1.0
2019-11-28 09:48:31,1799.0,1.7
2019-11-28 09:50:39,1798.4,107.5
2019-11-28 09:52:29,1799.3,1.5
2019-11-28 10:04:43,1802.6,-1.4
2019-11-28 10:06:35,1799.0,-0.6
2019-11-28 10:08:06,1799.5,0.2
2019-11-28 10:13:36,1798.7,0.7
2019-11-28 10:15:26,1797.8,1.8
2019-11-28 10:17:16,1798.4,-0.5
2019-11-28 10:24:19,1798.1,-0.3
2019-11-28 10:26:26,1797.3,0.1
2019-11-28 10:28:34,1797.9,-0.8
2019-11-28 10:30:43,1797.4,0.1
2019-11-28 10:40:28,1799.0,0.7
2019-11-28 10:42:36,1798.5,2.2
2019-11-28 10:44:44,1797.9,-0.1
2019-11-28 10:48:24,1798.1,2.4
2019-11-28 10:50:15,1798.1,2.3499999999999996
2019-11-28 10:55:27,1798.4,2.3
2019-11-28 10:57:35,1798.0,0.8
2019-11-28 10:59:43,1798.2,2.6
2019-11-28 11:01:33,1799.4,2.6
2019-11-28 11:05:14,1798.4,2.2666666666666666
2019-11-28 11:08:37,1798.1,1.9333333333333336
2019-11-28 11:10:44,1798.1,1.6
2019-11-28 11:12:34,1798.4,0.6
2019-11-28 11:14:24,1798.3,1.3
2019-11-28 11:16:14,1798.3,1.7
2019-11-28 11:19:55,1797.9,0.7
2019-11-28 11:23:18,1798.3,1.4500000000000002
2019-11-28 11:24:50,1798.7,2.2
2019-11-28 11:26:43,1798.4,0.6
2019-11-28 11:28:52,1798.9,1.0
2019-11-28 11:31:17,1798.4,1.4
2019-11-28 11:33:25,1799.0,1.4
2019-11-28 11:36:48,1798.9,0.8333333333333333
2019-11-28 11:39:14,1798.9,0.2666666666666666
2019-11-28 11:40:45,1798.9,-0.3
2019-11-28 11:51:29,1799.2,0.16666666666666674
2019-11-28 11:55:45,1799.6,0.6333333333333335
2019-11-28 11:59:42,1799.7,1.1
2019-11-28 12:01:33,1800.2,1.2000000000000002
2019-11-28 12:05:30,1800.2,1.3
2019-11-28 12:07:39,1799.7,54.699999999999996
2019-11-28 12:11:36,1799.9,108.1
2019-11-28 12:13:43,1799.8,0.3
2019-11-28 12:20:48,1799.1,1.2
2019-11-28 12:24:47,1799.5,0.33333333333333337
2019-11-28 12:26:37,1799.3,-0.5333333333333332
2019-11-28 12:32:25,1800.1,-1.4
2019-11-28 12:35:48,1799.9,-0.2
2019-11-28 12:39:30,1799.2,107.4
2019-11-28 12:43:09,1799.2,-0.1
2019-11-28 12:45:00,1799.6,53.849999999999994
2019-11-28 12:46:50,1799.6,107.8
2019-11-28 12:48:41,1800.8,54.35
2019-11-28 12:54:10,1799.8,0.9
2019-11-28 12:57:33,1803.8,0.5
2019-11-28 13:05:10,1800.2,0.1
2019-11-28 13:07:01,1799.1,-0.8
2019-11-28 13:08:33,1799.3,-1.7
2019-11-28 13:10:05,1799.6,-2.6
2019-11-28 13:12:14,1768.7,52.849999999999994
2019-11-28 13:14:22,1799.8,108.3
