Tiempo,Escalas(m),Datos1(°)
2019-11-28 15:21:23,2816.9,
2019-11-28 15:22:38,1794.7,11.1
2019-11-28 15:23:25,1794.2,11.7
2019-11-28 15:23:50,1793.7,11.6
2019-11-28 15:24:14,1793.7,11.5
2019-11-28 15:24:37,1793.4,11.5
2019-11-28 15:25:02,1793.3,9.6
2019-11-28 15:25:27,1793.0,9.4
2019-11-28 15:25:52,1793.8,9.3
2019-11-28 15:26:16,1793.2,10.4
2019-11-28 15:26:42,1792.2,9.850000000000001
2019-11-28 15:27:54,1792.6,9.3
2019-11-28 15:28:42,1112.3,27.880000000000003
2019-11-28 15:29:32,1788.6,46.46000000000001
2019-11-28 15:29:58,1787.0,65.04
2019-11-28 15:30:50,1785.8,83.62
2019-11-28 15:31:39,1785.3,102.2
2019-11-28 15:32:55,1782.9,57.0
2019-11-28 15:33:17,1787.3,11.8
2019-11-28 15:34:10,1789.2,19.1
