Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 06:39:32,594.7,33.7
2019-11-28 06:39:58,596.4,23.4
2019-11-28 06:40:22,594.9,24.7
2019-11-28 06:41:14,594.2,59.5
2019-11-28 06:41:39,594.7,48.63333333333333
2019-11-28 06:42:03,595.4,37.766666666666666
2019-11-28 06:42:30,595.2,26.9
2019-11-28 06:43:21,595.4,30.4
2019-11-28 06:43:46,595.2,28.1
2019-11-28 06:44:11,595.4,28.133333333333333
2019-11-28 06:44:34,595.4,28.166666666666668
2019-11-28 06:44:57,594.7,28.2
2019-11-28 06:45:23,594.5,27.25
2019-11-28 06:45:46,595.2,26.3
2019-11-28 06:46:10,595.1,26.1
2019-11-28 06:46:35,594.7,25.2
2019-11-28 06:47:01,595.5,24.25
2019-11-28 06:47:24,595.3,23.3
2019-11-28 06:47:49,595.6,23.3
2019-11-28 06:48:14,595.8,24.3
2019-11-28 06:48:37,595.3,25.3
2019-11-28 06:49:29,595.4,38.9
2019-11-28 06:49:52,595.5,52.5
2019-11-28 06:50:16,595.7,66.1
2019-11-28 06:50:42,595.5,65.83333333333333
2019-11-28 06:51:04,594.8,65.56666666666666
2019-11-28 06:51:56,594.8,65.3
2019-11-28 06:52:20,594.6,65.03333333333333
2019-11-28 06:52:44,595.7,64.76666666666667
2019-11-28 06:53:35,594.8,64.5
2019-11-28 06:54:01,594.8,63.0
2019-11-28 06:54:24,595.3,61.5
2019-11-28 06:54:50,595.4,44.25
2019-11-28 06:55:12,595.5,27.0
2019-11-28 06:55:37,594.9,27.85
2019-11-28 06:56:01,595.1,28.7
2019-11-28 06:56:26,595.6,29.0
2019-11-28 06:56:51,595.4,29.3
2019-11-28 06:57:16,595.9,30.1
2019-11-28 06:58:34,597.7,61.9
2019-11-28 06:59:00,595.4,49.9
2019-11-28 06:59:52,595.5,37.9
2019-11-28 07:00:15,595.7,25.9
2019-11-28 07:00:42,596.1,28.0
2019-11-28 07:01:08,595.7,45.0
2019-11-28 07:01:30,595.6,62.0
2019-11-28 07:01:55,596.5,52.9
2019-11-28 07:02:20,595.6,43.8
2019-11-28 07:02:45,596.1,34.7
2019-11-28 07:03:09,595.7,25.6
2019-11-28 07:04:54,595.9,26.4
2019-11-28 07:05:47,595.5,27.4
2019-11-28 07:06:12,595.7,26.3
2019-11-28 07:06:36,596.0,25.4
2019-11-28 07:07:29,596.1,25.633333333333333
2019-11-28 07:07:55,596.3,25.866666666666664
2019-11-28 07:08:45,595.9,26.099999999999998
2019-11-28 07:09:08,595.7,26.333333333333332
2019-11-28 07:09:31,595.3,26.566666666666666
2019-11-28 07:09:55,595.1,26.799999999999997
2019-11-28 07:10:18,595.0,27.03333333333333
2019-11-28 07:10:41,595.6,27.266666666666666
2019-11-28 07:11:04,595.1,27.5
2019-11-28 07:11:28,601.1,27.73333333333333
2019-11-28 07:11:51,595.5,27.966666666666665
2019-11-28 07:12:14,595.3,28.2
2019-11-28 07:12:38,595.6,28.43333333333333
2019-11-28 07:13:03,595.4,28.666666666666664
2019-11-28 07:13:26,595.6,28.9
2019-11-28 07:14:14,596.5,29.3
2019-11-28 07:14:39,595.9,28.4
2019-11-28 07:15:04,595.4,27.5
2019-11-28 07:15:27,595.6,26.6
2019-11-28 07:17:10,595.4,25.7
2019-11-28 07:17:36,595.5,25.5
2019-11-28 07:18:55,595.3,27.5
2019-11-28 07:19:47,595.2,25.4
2019-11-28 07:20:11,595.4,27.4
2019-11-28 07:20:38,595.9,24.85
2019-11-28 07:21:02,601.4,22.3
2019-11-28 07:21:29,595.5,24.05
2019-11-28 07:21:53,596.4,25.8
2019-11-28 07:22:20,595.3,25.666666666666668
2019-11-28 07:22:44,595.4,25.53333333333333
2019-11-28 07:23:08,595.6,25.4
2019-11-28 07:23:33,595.6,25.7
2019-11-28 07:23:58,602.3,26.0
2019-11-28 07:24:51,621.7,27.5
2019-11-28 07:25:16,621.2,27.75
2019-11-28 07:25:42,621.6,28.0
2019-11-28 07:26:10,625.6,26.2
2019-11-28 07:26:38,621.4,26.4625
2019-11-28 07:27:02,622.3,26.725
2019-11-28 07:27:25,622.5,26.9875
2019-11-28 07:27:50,622.7,27.25
2019-11-28 07:28:12,622.0,27.5125
2019-11-28 07:28:37,621.2,27.775
2019-11-28 07:29:04,620.8,28.0375
2019-11-28 07:30:22,620.4,28.3
2019-11-28 07:30:48,620.6,28.383333333333333
2019-11-28 07:31:15,621.0,28.46666666666667
2019-11-28 07:31:40,621.4,28.55
2019-11-28 07:32:05,621.7,28.633333333333333
2019-11-28 07:32:30,622.4,28.71666666666667
2019-11-28 07:32:53,622.3,28.8
2019-11-28 07:33:20,621.9,29.450000000000003
2019-11-28 07:33:45,622.3,30.1
2019-11-28 07:34:34,622.4,27.8
2019-11-28 07:35:01,621.7,28.6
2019-11-28 07:35:53,622.2,29.4
2019-11-28 07:36:19,622.6,28.25
2019-11-28 07:36:44,622.2,27.1
2019-11-28 07:37:40,623.2,27.1
2019-11-28 07:38:05,623.1,27.1
2019-11-28 07:38:29,622.5,27.1
2019-11-28 07:38:56,626.0,26.2
2019-11-28 07:39:49,623.1,26.7
2019-11-28 07:40:14,623.0,27.2
2019-11-28 07:41:09,622.5,28.0
2019-11-28 07:41:33,621.7,28.8
2019-11-28 07:41:59,622.4,28.9
2019-11-28 07:42:25,622.3,27.1
2019-11-28 07:43:47,625.1,26.200000000000003
2019-11-28 07:44:37,623.0,25.3
2019-11-28 07:45:03,622.6,26.6
2019-11-28 07:45:27,621.8,25.9
2019-11-28 07:46:22,621.8,26.6
2019-11-28 07:46:45,623.0,26.7
2019-11-28 07:47:11,623.2,26.9
2019-11-28 07:47:36,622.7,27.3
2019-11-28 07:48:28,622.5,26.3
2019-11-28 07:48:54,621.7,28.1
2019-11-28 07:49:46,622.4,25.4
2019-11-28 07:50:12,624.1,25.8
2019-11-28 07:51:58,621.7,26.2
2019-11-28 07:52:25,621.8,26.3
2019-11-28 07:52:54,622.6,25.933333333333334
2019-11-28 07:53:16,623.6,25.566666666666666
2019-11-28 07:53:42,623.0,25.2
2019-11-28 07:54:10,622.3,25.566666666666666
2019-11-28 07:55:01,622.1,25.933333333333334
2019-11-28 07:55:24,621.9,26.3
2019-11-28 07:56:41,622.9,26.6
2019-11-28 07:57:06,622.5,27.4
2019-11-28 07:57:59,622.2,26.6
2019-11-28 07:58:53,622.5,26.3
2019-11-28 07:59:16,622.6,26.0
2019-11-28 07:59:43,623.0,26.4
2019-11-28 08:00:08,622.3,25.5
2019-11-28 08:00:36,622.5,25.433333333333334
2019-11-28 08:00:59,623.7,25.366666666666667
2019-11-28 08:01:24,622.1,25.3
2019-11-28 08:01:51,622.3,25.025
2019-11-28 08:02:15,622.1,24.75
2019-11-28 08:03:04,683.0,24.475
2019-11-28 08:03:50,623.3,24.2
2019-11-28 08:04:15,629.2,24.6
2019-11-28 08:04:41,630.8,24.35
2019-11-28 08:05:30,630.6,24.1
2019-11-28 08:05:56,631.1,24.133333333333333
2019-11-28 08:06:24,630.6,24.166666666666668
2019-11-28 08:07:42,630.6,24.2
2019-11-28 08:08:08,630.7,24.2
2019-11-28 08:08:36,630.4,24.4
2019-11-28 08:09:00,630.4,24.6
2019-11-28 08:09:25,630.5,24.65
2019-11-28 08:09:49,630.5,24.7
2019-11-28 08:10:15,630.9,24.9
2019-11-28 08:10:42,630.7,25.7
2019-11-28 08:11:08,631.8,26.266666666666666
2019-11-28 08:11:57,652.1,26.833333333333332
2019-11-28 08:12:51,667.5,27.4
2019-11-28 08:13:48,668.8,27.65
2019-11-28 08:14:12,666.8,27.9
2019-11-28 08:14:39,666.6,26.924999999999997
2019-11-28 08:15:29,668.0,25.95
2019-11-28 08:15:54,666.9,24.975
2019-11-28 08:16:18,666.9,24.0
2019-11-28 08:16:45,666.9,24.6
2019-11-28 08:17:09,667.3,25.26666666666667
2019-11-28 08:17:32,666.7,25.933333333333334
2019-11-28 08:18:21,666.9,26.6
2019-11-28 08:18:48,667.1,24.7
2019-11-28 08:19:42,670.5,24.599999999999998
2019-11-28 08:20:07,667.5,24.5
2019-11-28 08:20:32,667.5,24.4
2019-11-28 08:20:57,644.4,24.4
2019-11-28 08:21:24,603.9,24.0
2019-11-28 08:21:49,564.9,23.6
2019-11-28 08:22:15,529.6,23.7
2019-11-28 08:22:42,495.8,23.6
2019-11-28 08:23:08,464.7,23.7
2019-11-28 08:23:35,432.8,23.4
2019-11-28 08:23:59,403.3,23.3
2019-11-28 08:24:53,330.7,22.8
