Tiempo,Escalas(m),Datos1(m)
2019-11-28 18:37:09,1793.9,120.34146341463415
2019-11-28 18:41:09,1794.9,121.4
2019-11-28 18:45:12,1796.0,117.6
2019-11-28 18:51:39,873.3,117.5153846153846
2019-11-28 19:12:43,1794.1,117.43076923076923
2019-11-28 19:14:35,1794.2,117.34615384615384
2019-11-28 19:22:50,2015.7,117.26153846153846
2019-11-28 19:26:34,1794.1,117.17692307692307
2019-11-28 19:27:41,1794.6,117.09230769230768
2019-11-28 19:32:19,1251.0,117.00769230769231
2019-11-28 19:37:04,2014.9,116.92307692307692
2019-11-28 19:40:49,1794.1,116.83846153846153
2019-11-28 19:42:42,2015.6,116.75384615384615
2019-11-28 19:47:35,1794.1,116.66923076923077
2019-11-28 20:03:50,2016.6,116.58461538461539
2019-11-28 20:15:43,1797.0,116.5
2019-11-28 20:16:51,1797.3,113.5
2019-11-28 20:19:52,1796.8,120.5
2019-11-28 20:27:36,1795.8,129.6
2019-11-28 20:28:52,1796.0,128.53333333333333
2019-11-28 20:29:52,1795.4,127.46666666666667
2019-11-28 20:40:15,1795.4,126.4
2019-11-28 20:48:47,2015.1,125.33333333333333
2019-11-28 20:51:39,1795.4,124.26666666666667
2019-11-28 20:54:47,1796.0,123.2
2019-11-28 20:58:03,1797.4,117.7
2019-11-28 21:01:26,1796.3,113.8
2019-11-28 21:04:34,1796.7,110.1
2019-11-28 21:07:58,1797.0,109.9
2019-11-28 21:09:06,1796.3,110.9
2019-11-28 21:11:14,1796.8,113.9
2019-11-28 21:12:22,1796.9,112.6
2019-11-28 21:13:30,1796.3,113.5
2019-11-28 21:15:46,1796.3,113.0
2019-11-28 21:18:02,1796.7,111.6
2019-11-28 21:22:54,1796.9,111.2
2019-11-28 21:25:02,1796.4,111.1
2019-11-28 21:26:53,1796.9,112.5
2019-11-28 21:30:02,1797.0,113.1
2019-11-28 21:33:17,1796.7,111.7
2019-11-28 21:35:25,1796.6,108.8
2019-11-28 21:40:49,1796.5,108.0
2019-11-28 21:42:05,1796.6,104.8
2019-11-28 21:43:13,1796.8,106.7
2019-11-28 21:44:29,1796.8,110.1
2019-11-28 21:45:29,1797.2,111.1
2019-11-28 21:46:36,1796.9,112.6
2019-11-28 21:48:44,1796.6,112.5
2019-11-28 21:51:52,1796.5,112.3
