Tiempo,Escalas(m),Datos1(°)
2019-11-28 17:18:00,1792.6,134.76
2019-11-28 17:21:22,1059.5,179.88
2019-11-28 17:23:22,1793.9,225.0
2019-11-28 17:26:16,1711.9,28.2
2019-11-28 17:27:31,1795.6,-0.3
2019-11-28 17:30:41,1796.3,53.525000000000006
2019-11-28 17:31:49,1797.9,107.35000000000001
2019-11-28 17:32:57,1796.4,161.175
2019-11-28 17:35:03,1147.2,215.0
2019-11-28 17:37:19,1797.1,160.925
2019-11-28 17:39:08,1797.1,106.85
2019-11-28 17:41:23,1797.7,52.77499999999998
2019-11-28 17:43:05,1796.8,-1.3
2019-11-28 17:45:11,1248.6,180.7
2019-11-28 17:47:33,1796.3,-1.5
2019-11-28 17:50:27,1450.5,126.6
2019-11-28 17:52:28,1794.9,4.9
2019-11-28 17:53:27,1795.7,3.1
2019-11-28 17:56:31,1795.4,1.3
2019-11-28 17:57:48,1795.4,1.3
2019-11-28 17:58:58,1795.8,-0.5
2019-11-28 18:01:19,748.7,0.7
2019-11-28 18:04:34,791.7,1.9
2019-11-28 18:06:41,1797.2,3.1
2019-11-28 18:07:47,1797.4,-0.7
2019-11-28 18:08:54,1739.8,14.3
2019-11-28 18:11:09,1797.9,36.2
2019-11-28 18:13:15,1624.0,58.1
2019-11-28 18:15:29,1797.7,-4.3
2019-11-28 18:17:44,818.4,-2.7333333333333334
2019-11-28 18:19:50,1240.9,-1.1666666666666665
2019-11-28 18:22:13,1797.9,0.4
2019-11-28 18:24:11,1798.1,2.4
2019-11-28 18:26:17,1798.1,-3.0
2019-11-28 18:27:25,1683.6,38.5
2019-11-28 18:29:39,1797.0,-0.7
2019-11-28 18:31:46,1797.8,-0.5
2019-11-28 18:32:44,1798.3,0.8
2019-11-28 18:34:51,1797.8,0.7
2019-11-28 18:35:58,1798.2,0.1
