Tiempo,Escalas(m),Datos1(°)
2019-11-28 04:01:52,1866.7,-14.6
2019-11-28 04:03:08,1794.6,-3.049999999999999
2019-11-28 04:04:16,1795.3,8.5
2019-11-28 04:05:31,1793.2,10.0
2019-11-28 04:06:47,1793.3,8.3
2019-11-28 04:08:03,1794.6,9.0
2019-11-28 04:09:11,1794.9,7.6
2019-11-28 04:10:12,1794.9,105.0
2019-11-28 04:11:11,1794.8,53.65
2019-11-28 04:12:19,1795.2,2.3
2019-11-28 04:13:35,1797.1,2.0
2019-11-28 04:14:51,1797.4,1.4
2019-11-28 04:15:51,1797.6,1.2
2019-11-28 04:17:07,1798.2,0.0
2019-11-28 04:19:23,1798.4,1.1
2019-11-28 04:20:23,1799.2,1.3
2019-11-28 04:21:23,1798.7,1.2
2019-11-28 04:22:24,1798.9,1.5
2019-11-28 04:23:33,1798.7,1.8
2019-11-28 04:24:24,1798.9,2.1
2019-11-28 04:25:32,1798.5,1.4
2019-11-28 04:26:41,1798.5,1.2999999999999998
2019-11-28 04:27:34,1798.5,1.2
2019-11-28 04:28:42,1798.3,1.0999999999999999
2019-11-28 04:29:42,1798.2,1.0
2019-11-28 04:30:34,1798.2,0.8999999999999999
2019-11-28 04:32:35,1798.3,0.7999999999999999
2019-11-28 04:33:27,1798.4,0.7
2019-11-28 04:34:34,1798.4,0.6
2019-11-28 04:35:50,1798.2,0.6
2019-11-28 04:36:58,1798.2,0.2
2019-11-28 04:38:06,1798.7,0.6
2019-11-28 04:39:21,1798.2,0.1
2019-11-28 04:40:29,1798.5,-1.5
2019-11-28 04:41:45,1798.5,0.3
2019-11-28 04:42:53,1798.3,0.8
2019-11-28 04:44:01,1798.7,0.0
2019-11-28 04:46:09,1798.3,1.1
2019-11-28 04:47:24,1798.6,0.7
2019-11-28 04:48:40,1798.7,0.0
2019-11-28 04:49:40,1798.8,0.1
2019-11-28 04:50:56,1799.3,-0.1
2019-11-28 04:52:04,1798.9,0.8
2019-11-28 04:53:20,1798.9,1.0
2019-11-28 04:54:27,1799.0,0.5
2019-11-28 04:55:43,1798.7,0.5
2019-11-28 04:56:51,1798.8,-0.4
2019-11-28 04:58:07,1799.4,-0.9
2019-11-28 04:59:23,1800.0,-0.2
2019-11-28 05:00:23,1799.5,-0.5
2019-11-28 05:01:23,1799.3,0.8
2019-11-28 05:02:32,1799.5,0.9
2019-11-28 05:03:40,1799.3,1.0
2019-11-28 05:04:47,1800.0,1.1
2019-11-28 05:06:03,1799.6,1.2
2019-11-28 05:07:11,1799.5,-1.7
2019-11-28 05:08:27,1799.2,-0.9
2019-11-28 05:09:34,1799.1,-0.1
2019-11-28 05:10:34,1798.8,-1.8
2019-11-28 05:11:34,1799.0,0.2
2019-11-28 05:12:50,1798.9,0.9
2019-11-28 05:13:58,1799.3,0.4
2019-11-28 05:14:58,1798.9,0.0
2019-11-28 05:16:06,1799.1,0.1
2019-11-28 05:17:15,1799.3,-0.15
2019-11-28 05:18:22,1798.7,-0.4
2019-11-28 05:19:30,1799.3,1.7
2019-11-28 05:20:38,1799.2,0.2
2019-11-28 05:21:54,1798.6,-0.1
2019-11-28 05:23:01,1799.2,1.6
2019-11-28 05:24:17,1799.1,0.6000000000000001
2019-11-28 05:25:24,1798.8,-0.4
2019-11-28 05:26:32,1799.0,-2.6
2019-11-28 05:27:40,1799.2,-0.5
2019-11-28 05:28:56,1799.5,-0.8
2019-11-28 05:30:04,1799.2,-0.2
2019-11-28 05:31:12,1799.0,0.5
2019-11-28 05:32:19,1799.4,0.3
2019-11-28 05:33:34,1799.5,-0.6
2019-11-28 05:34:42,1799.6,1.3
2019-11-28 05:36:58,1799.9,1.7
2019-11-28 05:38:23,1799.5,1.05
2019-11-28 05:41:30,1799.3,0.4
2019-11-28 05:43:53,1799.2,1.2
2019-11-28 05:44:53,1799.2,0.8
2019-11-28 05:45:53,1799.2,-0.5
2019-11-28 05:47:01,1799.1,-0.4
2019-11-28 05:49:17,1799.4,0.7
2019-11-28 05:50:41,1800.1,1.2999999999999998
2019-11-28 05:51:41,1799.5,1.9
2019-11-28 05:52:42,1800.2,1.85
2019-11-28 05:53:57,1800.2,1.8
2019-11-28 05:55:05,1799.9,0.9
2019-11-28 05:56:20,1799.8,0.0
2019-11-28 05:57:37,1800.9,-0.1
2019-11-28 05:58:44,1800.9,-0.2
2019-11-28 05:59:52,1800.7,-0.3
2019-11-28 06:02:16,1801.0,-0.4
2019-11-28 06:03:16,1801.2,-0.5
2019-11-28 06:04:39,1801.5,-0.6
2019-11-28 06:05:55,1801.3,0.0
2019-11-28 06:07:03,1801.3,-0.5
2019-11-28 06:08:03,1801.3,-1.5
2019-11-28 06:09:12,1802.1,-1.6333333333333333
2019-11-28 06:10:20,1801.2,-1.7666666666666666
2019-11-28 06:11:43,1801.6,-1.9
2019-11-28 06:14:58,1801.5,-0.7
2019-11-28 06:16:14,1801.2,-1.9
2019-11-28 06:17:22,1801.4,-1.7
2019-11-28 06:18:22,1801.3,-0.9
2019-11-28 06:20:23,1801.0,-0.8500000000000001
2019-11-28 06:21:23,1801.1,-0.8
2019-11-28 06:22:39,1801.3,-0.30000000000000004
2019-11-28 06:23:47,1802.7,0.2
2019-11-28 06:24:56,1801.3,-1.1
2019-11-28 06:25:55,1800.7,-2.4
2019-11-28 06:28:12,1800.9,-1.25
2019-11-28 06:29:19,1801.1,-0.1
2019-11-28 06:30:27,1800.9,0.5
2019-11-28 06:31:42,1800.6,-0.8
2019-11-28 06:33:51,1801.1,-1.1
2019-11-28 06:34:59,1800.7,-1.4
2019-11-28 06:37:16,1801.3,-0.9666666666666666
2019-11-28 06:40:24,1800.6,-0.5333333333333333
2019-11-28 06:41:31,1800.7,-0.1
2019-11-28 06:43:40,1800.9,-0.5
2019-11-28 06:44:33,1800.9,-0.8999999999999999
2019-11-28 06:45:32,1800.8,-1.3
2019-11-28 06:46:33,1800.8,-1.05
2019-11-28 06:51:18,1800.4,-0.8
2019-11-28 06:52:26,1800.8,-0.55
2019-11-28 06:53:18,1800.8,-0.3
2019-11-28 06:54:18,1800.5,1.2
2019-11-28 06:55:34,1800.8,1.0875
2019-11-28 06:56:34,1800.9,0.975
2019-11-28 06:57:58,1800.9,0.8625
2019-11-28 06:59:06,1801.1,0.75
2019-11-28 07:00:06,1801.6,0.6375
2019-11-28 07:01:14,1800.8,0.525
2019-11-28 07:03:30,1801.5,0.4125000000000001
2019-11-28 07:04:29,1800.7,0.3
2019-11-28 07:06:30,1801.1,108.8
2019-11-28 07:07:38,1800.8,86.78
2019-11-28 07:08:53,1800.8,64.75999999999999
2019-11-28 07:10:09,1800.7,42.739999999999995
2019-11-28 07:12:10,1801.6,20.72
2019-11-28 07:13:09,1800.6,-1.3
2019-11-28 07:14:09,1800.0,-0.9
2019-11-28 07:15:09,1800.2,-2.0
2019-11-28 07:17:17,1799.9,-0.5
2019-11-28 07:18:18,1800.4,-0.9
2019-11-28 07:19:26,1799.8,106.4
2019-11-28 07:20:26,1799.9,106.0
2019-11-28 07:21:26,1800.1,-1.2
2019-11-28 07:23:18,1800.4,1.7
2019-11-28 07:26:18,1799.8,-0.4
2019-11-28 07:31:26,1799.9,-0.5
2019-11-28 07:32:27,1800.1,-0.42
2019-11-28 07:36:12,1799.4,-0.33999999999999997
2019-11-28 07:38:49,1799.6,-0.26
2019-11-28 07:41:26,1799.9,-0.18
2019-11-28 07:43:18,1799.6,-0.09999999999999998
2019-11-28 07:44:10,1799.6,-0.020000000000000018
2019-11-28 07:49:24,1798.7,0.06000000000000005
2019-11-28 07:51:09,1799.4,0.14
