Tiempo,Escalas(m),Datos1(m)
2019-11-28 05:53:01,1800.9,115.9
2019-11-28 05:53:22,1800.5,113.2
2019-11-28 05:54:09,1801.7,107.8
2019-11-28 05:54:37,1801.1,106.6
2019-11-28 05:55:23,1801.2,104.2
2019-11-28 05:55:48,1801.5,104.2
2019-11-28 05:56:38,1802.5,103.3
2019-11-28 05:57:04,1801.4,99.2
2019-11-28 05:57:52,1801.0,99.2
2019-11-28 05:58:42,1800.7,111.0
2019-11-28 06:00:24,1800.7,121.0
2019-11-28 06:00:48,1800.7,119.5
2019-11-28 06:01:41,1800.9,119.5
2019-11-28 06:02:57,1800.5,114.9
2019-11-28 06:03:40,1801.3,107.8
2019-11-28 06:04:02,1800.9,105.4
2019-11-28 06:04:52,1800.9,113.4
2019-11-28 06:05:16,1800.8,120.1
2019-11-28 06:06:02,1800.8,113.8
2019-11-28 06:07:37,1800.9,105.4
2019-11-28 06:08:21,1361.7,109.2
2019-11-28 06:09:07,1800.5,113.0
