Tiempo,Escalas(m),Datos1(m)
2019-11-28 16:52:30,807.0,81.6
2019-11-28 16:53:20,1027.6,79.3
2019-11-28 16:55:38,1634.9,79.7
2019-11-28 16:58:00,1733.4,106.3
2019-11-28 16:58:57,1731.9,101.32
2019-11-28 17:00:20,1731.7,96.34
2019-11-28 17:00:45,1732.4,91.36
2019-11-28 17:01:40,1731.5,86.38
2019-11-28 17:02:07,1730.9,81.4
2019-11-28 17:02:36,1732.2,81.05000000000001
2019-11-28 17:03:02,1730.2,80.7
2019-11-28 17:03:55,1730.4,83.6
2019-11-28 17:04:46,1730.5,83.9
2019-11-28 17:05:11,1730.1,84.5
2019-11-28 17:05:37,1730.1,85.8
2019-11-28 17:06:02,1730.3,82.3
2019-11-28 17:06:28,1730.0,81.7
2019-11-28 17:14:14,1952.7,92.725
2019-11-28 17:15:38,1953.5,103.75
2019-11-28 17:20:47,1732.7,114.775
2019-11-28 17:22:10,1733.3,125.8
2019-11-28 17:22:37,1733.1,123.1
2019-11-28 17:23:03,1733.1,121.3
2019-11-28 17:23:28,1733.2,121.9
2019-11-28 17:24:21,1733.2,119.5
2019-11-28 17:26:11,1733.2,128.9
2019-11-28 17:27:04,1733.0,129.9
2019-11-28 17:28:32,1732.2,129.43333333333334
2019-11-28 17:28:58,1732.5,128.96666666666667
2019-11-28 17:32:43,1954.2,128.5
2019-11-28 17:35:28,1732.6,128.03333333333333
2019-11-28 17:43:28,1956.1,127.56666666666666
2019-11-28 17:50:27,1733.9,127.1
2019-11-28 17:50:52,1733.2,124.9
2019-11-28 17:51:20,1732.9,123.4
2019-11-28 17:51:45,1733.9,122.8
2019-11-28 17:56:29,1733.7,121.2
2019-11-28 17:57:37,1733.9,114.0
2019-11-28 18:00:37,1734.2,110.0
2019-11-28 18:04:01,1734.5,111.7
2019-11-28 18:05:17,1735.2,110.2
2019-11-28 18:06:25,1735.6,109.0
2019-11-28 18:09:17,1735.5,107.9
2019-11-28 18:32:10,1732.7,111.92500000000001
2019-11-28 18:49:16,1954.1,115.95
2019-11-28 19:30:07,1954.2,119.975
2019-11-28 19:43:54,1734.6,124.0
2019-11-28 19:45:44,1734.8,124.1
2019-11-28 19:49:07,1734.8,126.1
2019-11-28 19:51:15,1734.8,122.9
2019-11-28 19:56:27,1735.3,125.8
2019-11-28 19:58:17,1735.5,125.8
2019-11-28 20:09:54,1733.1,116.6
2019-11-28 20:44:34,1731.0,107.4
2019-11-28 20:48:32,1732.6,109.0
2019-11-28 20:56:49,1731.9,108.2
2019-11-28 20:58:57,1732.8,107.4
2019-11-28 21:01:05,1733.3,109.7
2019-11-28 21:19:43,1734.0,114.0
2019-11-28 21:38:42,1732.4,122.7
2019-11-28 22:12:25,1732.6,115.9
2019-11-28 22:19:46,1733.3,111.4
2019-11-28 22:25:33,1734.0,108.7
2019-11-28 22:53:43,1732.9,115.9
2019-11-28 22:55:33,1732.9,111.0
2019-11-28 23:27:30,1732.2,113.65
2019-11-28 23:35:11,1732.3,116.3
2019-11-28 23:59:07,1733.2,119.8
2019-11-28 00:15:41,1733.1,119.575
2019-11-28 00:20:54,1953.7,119.35
2019-11-28 00:39:18,1954.3,119.125
