Tiempo,Escalas(m),Datos1(°)
2019-11-28 16:55:49,1741.5,12.7
2019-11-28 17:01:05,1462.7,6.6499999999999995
2019-11-28 17:06:22,1740.0,0.6
2019-11-28 17:07:51,1741.4,98.0
2019-11-28 17:45:35,1413.8,97.53333333333333
2019-11-28 17:57:16,1240.7,97.06666666666666
2019-11-28 18:06:49,1741.4,96.6
2019-11-28 18:22:29,1741.5,9.6
2019-11-28 18:30:29,1741.2,-1.3
2019-11-28 18:39:03,1082.0,47.65
2019-11-28 19:16:50,1743.2,96.6
2019-11-28 19:28:12,1742.5,0.8
2019-11-28 19:33:07,1743.1,97.0
2019-11-28 19:35:14,1743.2,1.3
2019-11-28 19:39:30,1742.9,99.1
2019-11-28 19:52:06,1741.1,12.1
2019-11-28 19:58:32,1742.0,2.0
2019-11-28 20:05:35,1742.8,1.0
2019-11-28 20:09:16,1742.4,1.35
2019-11-28 20:21:49,1742.6,1.7
2019-11-28 20:34:21,1741.2,1.1
2019-11-28 20:39:51,1741.6,8.2
2019-11-28 20:41:41,1742.1,1.2
2019-11-28 20:43:49,1742.4,2.1
2019-11-28 20:45:57,1742.7,1.2
2019-11-28 20:48:23,1742.9,1.5
2019-11-28 20:50:31,1743.1,0.6
2019-11-28 20:52:39,1743.0,0.9
2019-11-28 20:55:04,1743.5,0.9
2019-11-28 20:57:30,1743.6,0.4
2019-11-28 20:59:56,1743.0,0.8
2019-11-28 21:02:04,1743.0,0.2
2019-11-28 21:04:30,1742.9,1.1
2019-11-28 21:09:21,1742.6,1.2
2019-11-28 21:17:53,1742.7,0.6
2019-11-28 21:22:47,1742.8,-0.1
2019-11-28 21:25:13,1742.9,99.4
2019-11-28 21:28:53,1743.5,-1.9
2019-11-28 21:31:01,1742.7,-0.5
2019-11-28 21:33:09,1742.5,-0.7
2019-11-28 21:35:17,1743.2,1.4
2019-11-28 21:38:39,1742.6,1.5
2019-11-28 21:42:01,1742.7,1.1
2019-11-28 21:43:52,1743.0,99.6
2019-11-28 21:51:49,1743.4,0.1
2019-11-28 21:53:57,1741.9,99.6
2019-11-28 21:56:05,1742.7,-1.1
2019-11-28 22:01:36,1741.9,-0.9500000000000001
2019-11-28 22:03:26,1742.0,-0.8
2019-11-28 22:05:15,1741.7,0.4
2019-11-28 22:07:05,1741.5,-0.2
2019-11-28 22:11:22,1692.9,0.24999999999999994
2019-11-28 22:16:33,1741.2,0.7
2019-11-28 22:21:45,1743.0,100.2
