Tiempo,Escalas(m),Datos1(°)
2019-11-28 17:05:16,1736.4,
2019-11-28 17:06:13,1740.5,
2019-11-28 17:07:10,1742.4,
2019-11-28 17:07:37,1742.6,
2019-11-28 17:08:29,1742.1,9.7
2019-11-28 17:08:55,1742.1,9.1
2019-11-28 17:10:15,1739.9,11.1
2019-11-28 17:11:11,1740.5,9.649999999999999
2019-11-28 17:11:38,1740.7,8.2
2019-11-28 17:12:04,1740.4,5.6
2019-11-28 17:12:30,1740.0,6.199999999999999
2019-11-28 17:12:56,1740.7,6.8
2019-11-28 17:13:47,1740.0,6.2
2019-11-28 17:14:14,1740.0,6.5
2019-11-28 17:14:40,1739.9,6.2
2019-11-28 17:15:05,1740.5,4.0
2019-11-28 17:15:33,1739.8,10.9
2019-11-28 17:19:56,1737.9,7.5
2019-11-28 17:20:25,1738.9,2.3499999999999996
2019-11-28 17:21:20,1740.2,-2.8
2019-11-28 17:21:48,1741.1,-3.1
2019-11-28 17:22:17,1741.1,-1.45
2019-11-28 17:22:44,1741.3,0.2
2019-11-28 17:23:12,1741.9,-1.2
2019-11-28 17:24:36,1743.2,-0.3
2019-11-28 17:26:00,1744.2,0.1
2019-11-28 17:26:55,1744.3,1.7
2019-11-28 17:27:22,1744.9,0.7
2019-11-28 17:27:49,1745.4,-0.3
2019-11-28 17:28:17,1744.7,0.5
2019-11-28 17:28:45,1744.3,0.1
2019-11-28 17:29:40,1744.6,-1.3
2019-11-28 17:31:31,1745.0,-3.3
2019-11-28 17:32:53,1744.1,-0.8
2019-11-28 17:33:21,1743.9,-1.95
2019-11-28 17:34:17,1743.8,-3.1
2019-11-28 17:34:44,1743.7,-0.9
2019-11-28 17:35:10,1743.7,-0.8500000000000001
2019-11-28 17:35:35,1743.5,-0.8
2019-11-28 17:37:02,1742.6,0.1
2019-11-28 17:37:30,1743.0,-1.1
2019-11-28 17:38:58,1743.2,2.4
2019-11-28 17:40:23,1743.2,1.4
2019-11-28 17:40:51,1742.8,-0.30000000000000004
2019-11-28 17:41:18,1742.7,-2.0
2019-11-28 17:41:43,1742.6,-1.6
2019-11-28 17:42:08,1742.8,-0.6
2019-11-28 17:42:33,1742.9,-1.6
2019-11-28 17:43:02,1743.1,-1.1
2019-11-28 17:43:29,1742.8,-0.8500000000000001
2019-11-28 17:43:54,1743.6,-0.6
2019-11-28 17:44:19,1743.1,-0.25
2019-11-28 17:44:45,1743.2,0.1
2019-11-28 17:45:11,1743.8,-0.6
2019-11-28 17:46:07,1743.5,0.0
2019-11-28 17:46:32,1743.7,-0.3
2019-11-28 17:46:59,1743.2,-3.2
2019-11-28 17:47:27,1743.0,-1.3
2019-11-28 17:47:54,1742.6,0.6
2019-11-28 17:48:48,1742.8,-0.6
2019-11-28 17:49:16,1742.7,0.4
2019-11-28 17:50:07,1742.9,1.4
2019-11-28 17:51:00,1743.1,0.0
2019-11-28 17:51:27,1743.1,-1.4
2019-11-28 17:51:55,1742.9,-1.3
2019-11-28 17:52:20,1742.8,-0.8
2019-11-28 17:52:45,1743.9,-0.8
2019-11-28 17:53:10,1743.2,-0.8
2019-11-28 17:53:35,1743.4,0.0
2019-11-28 17:54:00,1743.6,-0.5
2019-11-28 17:54:27,1743.2,-1.3
2019-11-28 17:54:52,1743.2,-0.6
2019-11-28 17:55:18,1743.6,0.45000000000000007
2019-11-28 17:56:13,1743.9,1.5
2019-11-28 17:58:31,1744.2,21.78
2019-11-28 17:58:58,1744.5,42.06
2019-11-28 17:59:24,1744.4,62.34
2019-11-28 17:59:49,1744.5,82.62
2019-11-28 18:00:40,1745.3,102.9
2019-11-28 18:01:07,1745.0,89.98750000000001
2019-11-28 18:01:32,1745.2,77.075
2019-11-28 18:01:58,1745.0,64.1625
2019-11-28 18:02:52,1745.2,51.25
2019-11-28 18:03:15,1745.4,38.337500000000006
2019-11-28 18:03:41,1745.7,25.424999999999997
2019-11-28 18:04:08,1745.4,12.512499999999989
2019-11-28 18:04:33,1745.1,-0.4
2019-11-28 18:04:58,1745.3,-1.3
2019-11-28 18:05:53,1745.4,-1.5
2019-11-28 18:06:20,1745.2,-1.7
2019-11-28 18:07:13,1745.6,-2.25
2019-11-28 18:07:34,1745.6,-2.8
2019-11-28 18:10:15,1745.1,-3.35
2019-11-28 18:13:23,1744.7,-3.9
2019-11-28 18:18:44,1743.6,-2.7
2019-11-28 18:21:24,1743.1,-1.6
2019-11-28 18:25:00,1744.1,1.2
2019-11-28 18:28:36,1744.9,0.8333333333333333
2019-11-28 18:30:49,1743.6,0.4666666666666667
2019-11-28 18:33:00,1744.1,0.1
2019-11-28 18:52:02,1743.5,0.9
2019-11-28 18:54:43,1743.4,-1.1
2019-11-28 18:57:24,1743.9,96.8
2019-11-28 19:00:32,1743.8,96.8
2019-11-28 19:12:02,1744.6,-2.3
2019-11-28 19:17:22,1744.9,96.9
2019-11-28 19:31:05,1742.4,-0.2
