Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 12:04:38,829.2,22.96666666666667
2019-11-28 12:06:54,829.2,25.133333333333333
2019-11-28 12:07:20,829.6,27.3
2019-11-28 12:08:45,829.3,26.8
2019-11-28 12:10:38,829.2,29.3
2019-11-28 12:11:03,816.0,28.0
2019-11-28 12:12:46,674.4,29.6
2019-11-28 12:13:11,646.0,27.8
2019-11-28 12:14:01,600.7,28.2
2019-11-28 12:14:26,574.5,28.1
2019-11-28 12:14:48,548.3,27.4
2019-11-28 12:15:14,519.2,27.4
2019-11-28 12:15:39,493.7,27.4
2019-11-28 12:16:03,469.5,27.85
2019-11-28 12:16:27,441.1,28.3
2019-11-28 12:17:21,378.0,27.4
