Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,16:25:38,---,---,---,---,---,---,
Cabecera altura,16:26:17,---,---,---,---,---,---,
Cabecera altura,16:26:58,---,---,---,---,---,---,
Cabecera altura,16:27:41,---,---,---,---,---,---,
Cabecera altura,16:28:19,---,---,---,---,---,---,
Cabecera altura,16:29:01,---,---,---,---,---,---,
Cabecera altura,16:29:43,---,---,---,---,---,---,
Cabecera altura,16:30:23,---,---,---,---,---,---,
Cabecera altura,16:31:02,---,---,---,---,---,---,
Cabecera altura,16:31:40,---,---,---,---,---,---,
Cabecera altura,16:32:17,---,---,---,---,---,---,
Cabecera altura,16:32:56,---,---,---,---,---,---,
Cabecera altura,16:33:32,---,---,---,---,---,---,
Cabecera altura,16:34:13,---,---,---,---,---,---,
Cabecera altura,16:34:50,---,---,---,---,---,---,
Cabecera altura,16:35:27,---,---,---,---,---,---,
Cabecera altura,16:36:05,---,---,---,---,---,---,
Cabecera altura,16:36:42,---,---,---,---,---,---,
Cabecera altura,16:37:18,---,---,---,---,---,---,
Cabecera altura,16:37:55,---,---,---,---,---,---,
Cabecera altura,16:38:34,---,---,---,---,---,---,
Cabecera altura,16:39:12,---,---,---,---,---,---,
Cabecera altura,16:39:50,---,---,---,---,---,---,
Cabecera altura,16:40:27,---,---,---,---,---,---,
Cabecera altura,16:41:04,---,---,---,---,---,---,
Cabecera altura,16:41:42,---,---,---,---,---,---,
Cabecera altura,16:42:21,---,---,---,---,---,---,
Cabecera altura,16:43:00,---,---,---,---,---,---,
Cabecera altura,16:43:40,---,---,---,---,---,---,
Cabecera altura,16:44:18,---,---,---,---,---,---,
Cabecera altura,16:45:01,---,---,---,---,---,---,
Cabecera altura,16:45:38,---,---,---,---,---,---,
Cabecera altura,16:46:17,---,---,---,---,---,---,
Cabecera altura,16:46:56,---,---,---,---,---,---,
Cabecera altura,16:47:33,---,---,---,---,---,---,
Cabecera altura,16:48:11,---,---,---,---,---,---,
Cabecera altura,16:48:48,---,---,---,---,---,---,
Cabecera altura,16:49:28,---,---,---,---,---,---,
Cabecera altura,16:50:06,---,---,---,---,---,---,
Cabecera altura,16:50:43,---,---,---,---,---,---,
Cabecera altura,16:51:21,---,---,---,---,---,---,
Cabecera altura,16:51:58,---,---,---,---,---,---,
Cabecera altura,16:52:35,---,---,---,---,---,---,
Cabecera altura,16:53:12,---,---,---,---,---,---,
Cabecera altura,16:53:48,---,---,---,---,---,---,
Cabecera altura,16:54:25,---,---,---,---,---,---,
Cabecera altura,16:55:02,---,---,---,---,---,---,
Cabecera altura,16:55:41,---,---,---,---,---,---,
Cabecera altura,16:56:18,---,---,---,---,---,---,
Cabecera altura,16:56:55,---,---,---,---,---,---,
Cabecera altura,16:57:32,---,---,---,---,---,---,
Cabecera altura,16:58:10,---,---,---,---,---,---,
Cabecera altura,16:58:48,---,---,---,---,---,---,
Cabecera altura,16:59:26,---,---,---,---,---,---,
Cabecera altura,17:00:03,---,---,---,---,---,---,
Cabecera altura,17:00:44,---,---,---,---,---,---,
Cabecera altura,17:01:22,---,---,---,---,---,---,
Cabecera altura,17:01:59,---,---,---,---,---,---,
Cabecera altura,17:02:38,---,---,---,---,---,---,
Cabecera altura,17:03:15,---,---,---,---,---,---,
Cabecera altura,17:03:54,---,---,---,---,---,---,
Cabecera altura,17:04:31,---,---,---,---,---,---,
Cabecera altura,17:05:10,---,---,---,---,---,---,
Cabecera altura,17:05:47,---,---,---,---,---,---,
Cabecera altura,17:06:24,---,---,---,---,---,---,
Cabecera altura,17:07:01,---,---,---,---,---,---,
Cabecera altura,17:07:40,---,---,---,---,---,---,
Cabecera altura,17:08:17,---,---,---,---,---,---,
Cabecera altura,17:08:54,---,---,---,---,---,---,
Cabecera altura,17:09:31,---,---,---,---,---,---,
Cabecera altura,17:10:08,---,---,---,---,---,---,
Cabecera altura,17:10:45,---,---,---,---,---,---,
Cabecera altura,17:11:22,---,---,---,---,---,---,
Cabecera altura,17:11:59,---,---,---,---,---,---,
Cabecera altura,17:12:37,1749,5,28,7,---,---,
Cabecera altura,17:13:15,---,---,---,---,---,---,
Cabecera altura,17:13:56,---,---,---,---,---,---,
Cabecera altura,17:14:36,---,---,---,---,---,---,
Cabecera altura,17:15:13,---,---,---,---,---,---,
Cabecera altura,17:15:49,---,---,---,---,---,---,
Cabecera altura,17:16:26,---,---,---,---,---,---,
Cabecera altura,17:17:03,---,---,---,---,---,---,
Cabecera altura,17:17:42,---,---,---,---,---,---,
Cabecera altura,17:18:22,---,---,---,---,---,---,
Cabecera altura,17:19:02,---,---,---,---,---,---,
Cabecera altura,17:19:39,---,---,---,---,---,---,
Cabecera altura,17:20:17,---,---,---,---,---,---,
Cabecera altura,17:20:54,---,---,---,---,---,---,
Cabecera altura,17:21:32,---,---,---,---,---,---,
Cabecera altura,17:22:09,---,---,---,---,---,---,
Cabecera altura,17:22:49,---,---,---,---,---,---,
Cabecera altura,17:23:26,---,---,---,---,---,---,
Cabecera altura,17:24:05,---,---,---,---,---,---,
Cabecera altura,17:24:43,---,---,---,---,---,---,
Cabecera altura,17:25:21,---,---,---,---,---,---,
Cabecera altura,17:25:59,---,---,---,---,---,---,
Cabecera altura,17:26:36,---,---,---,---,---,---,
Cabecera altura,17:27:15,---,---,---,---,---,---,
Cabecera altura,17:27:52,---,---,---,---,---,---,
Cabecera altura,17:28:30,---,---,---,---,---,---,
Cabecera altura,17:29:09,---,---,---,---,---,---,
Cabecera altura,17:29:47,---,---,---,---,---,---,
Cabecera altura,17:30:24,---,---,---,---,---,---,
Cabecera altura,17:31:04,---,---,---,---,---,---,
Cabecera altura,17:31:41,---,---,---,---,---,---,
Cabecera altura,17:32:18,---,---,---,---,---,---,
Cabecera altura,17:32:55,---,---,---,---,---,---,
Cabecera altura,17:33:35,---,---,---,---,---,---,
Cabecera altura,17:34:14,---,---,---,---,---,---,
Cabecera altura,17:34:53,---,---,---,---,---,---,
Cabecera altura,17:35:32,---,---,---,---,---,---,
Cabecera altura,17:36:09,---,---,---,---,---,---,
Cabecera altura,17:36:46,---,---,---,---,---,---,
Cabecera altura,17:37:27,---,---,---,---,---,---,
Cabecera altura,17:38:05,---,---,---,---,---,---,
Cabecera altura,17:38:41,---,---,---,---,---,---,
Cabecera altura,17:39:19,---,---,---,---,---,---,
Cabecera altura,17:39:56,---,---,---,---,---,---,
Cabecera altura,17:40:33,---,---,---,---,---,---,
Cabecera altura,17:41:13,---,---,---,---,---,---,
Cabecera altura,17:41:52,---,---,---,---,---,---,
Cabecera altura,17:42:30,---,---,---,---,---,---,
Cabecera altura,17:43:12,---,---,---,---,---,---,
Cabecera altura,17:43:48,---,---,---,---,---,---,
Cabecera altura,17:44:25,---,---,---,---,---,---,
Cabecera altura,17:45:02,---,---,---,---,---,---,
Cabecera altura,17:45:39,---,---,---,---,---,---,
Cabecera altura,17:46:18,---,---,---,---,---,---,
Cabecera altura,17:46:56,---,---,---,---,---,---,
