Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,14:15:07,---,---,---,---,---,---,
Estribor,14:15:31,808,1,---,---,---,---,
Estribor,14:15:56,808,2,---,---,---,---,
Estribor,14:16:19,---,---,---,---,---,---,
Estribor,14:16:47,---,---,---,---,---,---,
Estribor,14:17:09,815,2,---,---,---,---,
Estribor,14:17:35,---,---,---,---,---,---,
Estribor,14:18:02,---,---,---,---,---,---,
Estribor,14:18:30,---,---,---,---,---,---,
Estribor,14:18:53,844,4,---,---,---,---,
Estribor,14:19:18,---,---,---,---,---,---,
Estribor,14:19:46,---,---,---,---,---,---,
Estribor,14:20:08,844,6,---,---,---,---,
Estribor,14:20:33,844,7,---,---,---,---,
Estribor,14:20:56,844,3,---,---,---,---,
Estribor,14:21:23,---,---,---,---,---,---,
Estribor,14:21:46,844,1,32,7,---,---,
Estribor,14:22:11,844,3,---,---,---,---,
Estribor,14:22:32,844,0,---,---,---,---,
Estribor,14:22:59,---,---,---,---,---,---,
Estribor,14:23:20,844,5,31,1,---,---,
Estribor,14:23:45,844,3,31,4,---,---,
Estribor,14:24:10,---,---,---,---,---,---,
Estribor,14:24:31,846,6,29,0,---,---,
Estribor,14:24:58,844,2,31,6,---,---,
Estribor,14:25:27,---,---,---,---,---,---,
Estribor,14:25:50,844,5,---,---,---,---,
Estribor,14:26:11,844,1,32,3,---,---,
Estribor,14:26:43,---,---,---,---,---,---,
Estribor,14:27:07,845,8,---,---,---,---,
Estribor,14:27:35,---,---,---,---,---,---,
Estribor,14:28:01,843,5,---,---,---,---,
Estribor,14:28:25,844,7,32,0,---,---,
Estribor,14:28:49,843,9,30,3,---,---,
Estribor,14:29:15,844,2,30,9,---,---,
Estribor,14:29:37,844,4,---,---,---,---,
Estribor,14:30:00,845,1,28,8,---,---,
Estribor,14:30:22,844,2,28,8,---,---,
Estribor,14:30:49,845,2,---,---,---,---,
Estribor,14:31:09,843,7,28,4,---,---,
Estribor,14:31:35,846,9,---,---,---,---,
Estribor,14:31:59,843,5,---,---,---,---,
Estribor,14:32:25,845,8,28,7,---,---,
Estribor,14:32:52,---,---,---,---,---,---,
Estribor,14:33:16,844,3,---,---,---,---,
Estribor,14:33:39,844,4,---,---,---,---,
Estribor,14:34:06,844,3,---,---,---,---,
Estribor,14:34:30,---,---,---,---,---,---,
Estribor,14:34:56,844,0,---,---,---,---,
Estribor,14:35:20,844,6,---,---,---,---,
Estribor,14:35:43,---,---,---,---,---,---,
Estribor,14:36:05,843,8,---,---,---,---,
Estribor,14:36:28,844,7,31,4,---,---,
Estribor,14:36:55,---,---,---,---,---,---,
Estribor,14:37:17,843,8,---,---,---,---,
Estribor,14:37:41,845,4,---,---,---,---,
Estribor,14:38:04,843,8,---,---,---,---,
Estribor,14:38:28,---,---,---,---,---,---,
Estribor,14:38:50,843,7,---,---,---,---,
Estribor,14:39:13,843,8,32,2,---,---,
Estribor,14:39:36,843,0,35,6,---,---,
Estribor,14:40:03,844,2,---,---,---,---,
Estribor,14:40:27,---,---,---,---,---,---,
Estribor,14:40:48,845,9,---,---,---,---,
Estribor,14:41:13,844,0,---,---,---,---,
Estribor,14:41:35,845,4,---,---,---,---,
Estribor,14:42:00,---,---,---,---,---,---,
Estribor,14:42:24,843,1,36,3,---,---,
Estribor,14:42:46,843,5,34,2,---,---,
Estribor,14:43:15,843,3,---,---,---,---,
Estribor,14:43:36,840,7,37,7,---,---,
Estribor,14:44:01,842,5,---,---,---,---,
Estribor,14:44:27,841,9,---,---,---,---,
Estribor,14:44:50,841,9,---,---,---,---,
Estribor,14:45:14,---,---,---,---,---,---,
Estribor,14:45:36,840,5,---,---,---,---,
Estribor,14:45:58,841,4,35,2,---,---,
Estribor,14:46:24,842,5,---,---,---,---,
Estribor,14:46:46,845,7,---,---,---,---,
Estribor,14:47:11,842,0,---,---,---,---,
Estribor,14:47:35,841,3,---,---,---,---,
Estribor,14:47:55,841,3,32,9,---,---,
Estribor,14:48:22,842,1,33,7,---,---,
Estribor,14:48:47,841,1,34,1,---,---,
Estribor,14:49:14,---,---,---,---,---,---,
Estribor,14:49:37,843,8,---,---,---,---,
Estribor,14:49:59,844,7,---,---,---,---,
Estribor,14:50:23,844,9,27,8,---,---,
Estribor,14:50:50,847,5,---,---,---,---,
Estribor,14:51:16,846,4,28,8,---,---,
Estribor,14:51:39,844,3,29,9,---,---,
Estribor,14:52:05,844,1,---,---,---,---,
Estribor,14:52:29,844,2,---,---,---,---,
Estribor,14:52:54,844,9,---,---,---,---,
Estribor,14:53:18,846,1,26,5,---,---,
Estribor,14:53:42,844,5,28,9,---,---,
Estribor,14:54:07,845,0,27,4,---,---,
Estribor,14:54:32,845,5,---,---,---,---,
Estribor,14:54:58,846,2,---,---,---,---,
Estribor,14:55:22,---,---,---,---,---,---,
Estribor,14:55:44,844,7,27,4,---,---,
Estribor,14:56:08,845,3,---,---,---,---,
Estribor,14:56:31,---,---,---,---,---,---,
Estribor,14:56:56,847,0,---,---,---,---,
Estribor,14:57:23,844,6,---,---,---,---,
Estribor,14:57:46,845,1,---,---,---,---,
Estribor,14:58:11,845,9,---,---,---,---,
Estribor,14:58:36,847,0,---,---,---,---,
Estribor,14:58:59,845,0,---,---,---,---,
Estribor,14:59:21,844,6,---,---,---,---,
Estribor,14:59:45,---,---,---,---,---,---,
Estribor,15:00:10,844,4,---,---,---,---,
Estribor,15:00:35,---,---,---,---,---,---,
Estribor,15:00:59,844,5,27,8,---,---,
Estribor,15:01:27,844,1,---,---,---,---,
Estribor,15:01:51,845,0,---,---,---,---,
Estribor,15:02:13,844,9,29,0,---,---,
Estribor,15:02:36,844,7,28,3,---,---,
Estribor,15:03:00,843,9,---,---,---,---,
Estribor,15:03:23,844,6,28,5,---,---,
Estribor,15:03:50,844,9,28,9,---,---,
Estribor,15:04:12,849,8,25,2,---,---,
Estribor,15:04:40,844,9,29,6,---,---,
Estribor,15:05:11,---,---,---,---,---,---,
Estribor,15:05:35,845,3,27,7,---,---,
Estribor,15:06:01,---,---,---,---,---,---,
Estribor,15:06:24,845,0,---,---,---,---,
Estribor,15:06:48,844,6,---,---,---,---,
Estribor,15:07:13,---,---,---,---,---,---,
Estribor,15:07:35,844,7,34,0,---,---,
Estribor,15:08:06,---,---,---,---,---,---,
Estribor,15:08:29,845,0,28,7,---,---,
Estribor,15:08:55,846,1,---,---,---,---,
Estribor,15:09:21,---,---,---,---,---,---,
Estribor,15:09:43,832,3,27,1,---,---,
Estribor,15:10:10,---,---,---,---,---,---,
Estribor,15:10:34,759,9,27,2,---,---,
Estribor,15:11:01,722,4,26,7,---,---,
Estribor,15:11:27,687,4,27,0,---,---,
Estribor,15:11:51,661,1,27,0,---,---,
Estribor,15:12:16,634,2,26,9,---,---,
Estribor,15:12:39,608,4,27,0,---,---,
Estribor,15:13:02,584,1,26,7,---,---,
Estribor,15:13:27,556,6,26,7,---,---,
Estribor,15:13:55,---,---,---,---,---,---,
Estribor,15:14:16,506,2,---,---,---,---,
Estribor,15:14:39,480,0,26,3,---,---,
Estribor,15:15:05,454,0,26,6,---,---,
Estribor,15:15:30,426,0,26,0,---,---,
Estribor,15:15:53,400,6,25,5,---,---,
Estribor,15:16:21,---,---,---,---,---,---,
Estribor,15:16:43,366,0,25,3,---,---,
Estribor,15:17:07,349,3,23,4,---,---,
Estribor,15:17:31,328,9,23,4,---,---,
Estribor,15:17:54,305,0,25,0,---,---,
Estribor,15:18:22,---,---,---,---,---,---,
Estribor,15:18:43,254,7,21,2,---,---,
Estribor,15:19:05,229,2,16,9,---,---,
