Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,05:43:26,---,---,---,---,---,---,
Estribor,05:43:51,521,3,---,---,---,---,
Estribor,05:44:16,521,2,---,---,---,---,
Estribor,05:44:40,522,7,---,---,---,---,
Estribor,05:45:05,521,7,---,---,---,---,
Estribor,05:45:33,---,---,---,---,---,---,
Estribor,05:45:59,521,2,26,9,---,---,
Estribor,05:46:28,---,---,---,---,---,---,
Estribor,05:46:53,520,9,---,---,---,---,
Estribor,05:47:21,521,1,---,---,---,---,
Estribor,05:47:46,521,1,---,---,---,---,
Estribor,05:48:11,521,7,24,0,---,---,
Estribor,05:48:40,521,4,---,---,---,---,
Estribor,05:49:03,521,1,24,4,---,---,
Estribor,05:49:31,520,7,---,---,---,---,
Estribor,05:49:56,521,0,---,---,---,---,
Estribor,05:50:23,521,6,---,---,---,---,
Estribor,05:50:51,---,---,---,---,---,---,
Estribor,05:51:14,521,4,23,2,---,---,
Estribor,05:51:43,520,9,---,---,---,---,
Estribor,05:52:10,---,---,---,---,---,---,
Estribor,05:52:38,---,---,---,---,---,---,
Estribor,05:53:02,521,1,23,3,---,---,
Estribor,05:53:28,520,9,---,---,---,---,
Estribor,05:53:52,521,1,23,7,---,---,
Estribor,05:54:18,521,1,---,---,---,---,
Estribor,05:54:44,520,9,---,---,---,---,
Estribor,05:55:09,---,---,---,---,---,---,
Estribor,05:55:35,522,4,---,---,---,---,
Estribor,05:56:00,521,1,---,---,---,---,
Estribor,05:56:27,---,---,---,---,---,---,
Estribor,05:56:52,520,4,---,---,---,---,
Estribor,05:57:17,526,6,---,---,---,---,
Estribor,05:57:43,---,---,---,---,---,---,
Estribor,05:58:09,549,5,---,---,---,---,
Estribor,05:58:34,549,8,---,---,---,---,
Estribor,05:58:59,550,1,---,---,---,---,
Estribor,05:59:23,550,1,---,---,---,---,
Estribor,05:59:48,549,9,25,2,---,---,
Estribor,06:00:14,549,8,---,---,---,---,
Estribor,06:00:39,549,8,---,---,---,---,
Estribor,06:01:04,549,8,22,7,---,---,
Estribor,06:01:30,549,7,27,3,---,---,
Estribor,06:01:57,549,7,---,---,---,---,
Estribor,06:02:21,549,7,---,---,---,---,
Estribor,06:02:46,550,4,---,---,---,---,
Estribor,06:03:11,553,3,---,---,---,---,
Estribor,06:03:36,549,4,---,---,---,---,
Estribor,06:04:02,550,7,---,---,---,---,
Estribor,06:04:26,549,4,---,---,---,---,
Estribor,06:04:51,550,3,---,---,---,---,
Estribor,06:05:16,549,8,---,---,---,---,
Estribor,06:05:40,549,9,---,---,---,---,
Estribor,06:06:04,549,8,24,4,---,---,
Estribor,06:06:31,549,7,---,---,---,---,
Estribor,06:06:57,549,4,23,1,---,---,
Estribor,06:07:26,549,7,---,---,---,---,
Estribor,06:07:54,---,---,---,---,---,---,
Estribor,06:08:20,550,2,23,9,---,---,
Estribor,06:08:46,550,2,---,---,---,---,
Estribor,06:09:11,552,7,---,---,---,---,
Estribor,06:09:36,549,9,---,---,---,---,
Estribor,06:10:00,548,9,---,---,---,---,
Estribor,06:10:25,549,7,---,---,---,---,
Estribor,06:10:53,---,---,---,---,---,---,
Estribor,06:11:18,553,5,---,---,---,---,
Estribor,06:11:43,550,2,---,---,---,---,
Estribor,06:12:11,---,---,---,---,---,---,
Estribor,06:12:36,550,8,---,---,---,---,
Estribor,06:13:01,550,6,---,---,---,---,
Estribor,06:13:25,552,8,23,0,---,---,
Estribor,06:13:51,550,2,24,1,---,---,
Estribor,06:14:19,551,0,---,---,---,---,
Estribor,06:14:44,550,8,24,1,---,---,
Estribor,06:15:12,550,5,23,0,---,---,
Estribor,06:15:42,---,---,---,---,---,---,
Estribor,06:16:05,552,6,22,3,---,---,
Estribor,06:16:33,551,8,23,2,---,---,
Estribor,06:17:04,---,---,---,---,---,---,
Estribor,06:17:28,550,8,23,2,---,---,
Estribor,06:17:55,551,1,---,---,---,---,
Estribor,06:18:20,550,2,---,---,---,---,
Estribor,06:18:46,551,0,---,---,---,---,
Estribor,06:19:11,550,5,---,---,---,---,
Estribor,06:19:39,---,---,---,---,---,---,
Estribor,06:20:09,---,---,---,---,---,---,
Estribor,06:20:36,---,---,---,---,---,---,
Estribor,06:21:00,551,0,23,2,---,---,
Estribor,06:21:30,---,---,---,---,---,---,
Estribor,06:21:54,550,6,---,---,---,---,
Estribor,06:22:20,551,6,---,---,---,---,
Estribor,06:22:47,---,---,---,---,---,---,
Estribor,06:23:14,---,---,---,---,---,---,
Estribor,06:23:41,---,---,---,---,---,---,
Estribor,06:24:07,550,3,22,4,---,---,
Estribor,06:24:35,---,---,---,---,---,---,
Estribor,06:25:05,---,---,---,---,---,---,
Estribor,06:25:29,446,3,24,3,---,---,
Estribor,06:25:56,411,0,24,1,---,---,
Estribor,06:26:26,---,---,---,---,---,---,
Estribor,06:26:50,342,9,23,6,---,---,
Estribor,06:27:17,309,2,23,2,---,---,
Estribor,06:27:43,277,2,25,5,---,---,
Estribor,06:28:10,243,0,26,7,---,---,
Estribor,06:28:36,210,0,24,1,---,---,
Estribor,06:29:02,175,9,19,8,---,---,
Estribor,06:29:29,141,7,23,5,---,---,
