Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,14:53:15,1730,2,---,---,---,---,
Abertura,14:53:41,---,---,---,---,---,---,
Abertura,14:54:04,1730,7,---,---,---,---,
Abertura,14:54:30,---,---,---,---,---,---,
Abertura,14:54:55,1731,8,---,---,---,---,
Abertura,14:55:21,---,---,---,---,---,---,
Abertura,14:55:46,---,---,---,---,---,---,
Abertura,14:56:10,---,---,---,---,---,---,
Abertura,14:56:34,---,---,---,---,---,---,
Abertura,14:56:59,---,---,---,---,---,---,
Abertura,14:57:23,---,---,---,---,---,---,
Abertura,14:57:47,---,---,---,---,---,---,
Abertura,14:58:11,---,---,---,---,---,---,
Abertura,14:58:34,1732,4,---,---,---,---,
Abertura,14:59:00,---,---,---,---,---,---,
Abertura,14:59:24,---,---,---,---,---,---,
Abertura,14:59:49,---,---,---,---,---,---,
Abertura,15:00:13,---,---,---,---,---,---,
Abertura,15:00:36,1732,6,---,---,---,---,
Abertura,15:01:02,---,---,---,---,---,---,
Abertura,15:01:26,---,---,---,---,---,---,
Abertura,15:01:50,---,---,---,---,---,---,
Abertura,15:02:15,---,---,---,---,---,---,
Abertura,15:02:39,---,---,---,---,---,---,
Abertura,15:03:03,---,---,---,---,---,---,
Abertura,15:03:28,---,---,---,---,---,---,
Abertura,15:03:52,---,---,---,---,---,---,
Abertura,15:04:16,---,---,---,---,---,---,
Abertura,15:04:40,---,---,---,---,---,---,
Abertura,15:05:05,---,---,---,---,---,---,
Abertura,15:05:28,1733,3,---,---,---,---,
Abertura,15:05:54,---,---,---,---,---,---,
Abertura,15:06:18,---,---,---,---,---,---,
Abertura,15:06:41,1733,3,---,---,---,---,
Abertura,15:07:07,---,---,---,---,---,---,
Abertura,15:07:30,1733,2,---,---,---,---,
Abertura,15:07:55,---,---,---,---,---,---,
Abertura,15:08:20,---,---,---,---,---,---,
Abertura,15:08:44,---,---,---,---,---,---,
Abertura,15:09:08,---,---,---,---,---,---,
Abertura,15:09:33,---,---,---,---,---,---,
Abertura,15:09:57,---,---,---,---,---,---,
Abertura,15:10:21,---,---,---,---,---,---,
Abertura,15:10:45,---,---,---,---,---,---,
Abertura,15:11:10,---,---,---,---,---,---,
Abertura,15:11:34,---,---,---,---,---,---,
Abertura,15:11:58,---,---,---,---,---,---,
Abertura,15:12:22,---,---,---,---,---,---,
Abertura,15:12:49,---,---,---,---,---,---,
Abertura,15:13:14,---,---,---,---,---,---,
Abertura,15:13:38,---,---,---,---,---,---,
Abertura,15:14:02,---,---,---,---,---,---,
Abertura,15:14:26,---,---,---,---,---,---,
Abertura,15:14:51,---,---,---,---,---,---,
Abertura,15:15:15,---,---,---,---,---,---,
Abertura,15:15:39,---,---,---,---,---,---,
Abertura,15:16:03,---,---,---,---,---,---,
Abertura,15:16:28,---,---,---,---,---,---,
Abertura,15:16:52,---,---,---,---,---,---,
Abertura,15:17:16,---,---,---,---,---,---,
Abertura,15:17:40,---,---,---,---,---,---,
Abertura,15:18:05,---,---,---,---,---,---,
Abertura,15:18:29,---,---,---,---,---,---,
Abertura,15:18:53,---,---,---,---,---,---,
Abertura,15:19:16,1732,1,---,---,---,---,
Abertura,15:19:42,---,---,---,---,---,---,
Abertura,15:20:06,---,---,---,---,---,---,
Abertura,15:20:29,1732,2,---,---,---,---,
Abertura,15:20:58,---,---,---,---,---,---,
Abertura,15:21:22,---,---,---,---,---,---,
Abertura,15:21:46,---,---,---,---,---,---,
Abertura,15:22:11,---,---,---,---,---,---,
Abertura,15:22:38,---,---,---,---,---,---,
Abertura,15:23:00,1731,7,126,4,---,---,
Abertura,15:23:28,1731,5,---,---,---,---,
Abertura,15:23:54,---,---,---,---,---,---,
Abertura,15:24:18,---,---,---,---,---,---,
Abertura,15:24:43,---,---,---,---,---,---,
Abertura,15:25:07,---,---,---,---,---,---,
Abertura,15:25:31,---,---,---,---,---,---,
Abertura,15:25:55,---,---,---,---,---,---,
Abertura,15:26:20,---,---,---,---,---,---,
Abertura,15:26:44,---,---,---,---,---,---,
Abertura,15:27:08,---,---,---,---,---,---,
Abertura,15:27:31,1731,7,---,---,---,---,
Abertura,15:27:55,1731,7,127,2,---,---,
Abertura,15:28:24,---,---,---,---,---,---,
Abertura,15:28:48,---,---,---,---,---,---,
Abertura,15:29:13,---,---,---,---,---,---,
Abertura,15:29:37,---,---,---,---,---,---,
Abertura,15:30:01,---,---,---,---,---,---,
Abertura,15:30:25,---,---,---,---,---,---,
Abertura,15:30:50,---,---,---,---,---,---,
Abertura,15:31:13,1731,8,---,---,---,---,
Abertura,15:31:42,---,---,---,---,---,---,
Abertura,15:32:04,1732,0,---,---,---,---,
Abertura,15:32:30,---,---,---,---,---,---,
Abertura,15:32:54,---,---,---,---,---,---,
Abertura,15:33:19,---,---,---,---,---,---,
Abertura,15:33:43,---,---,---,---,---,---,
Abertura,15:34:07,---,---,---,---,---,---,
Abertura,15:34:30,1733,0,128,2,---,---,
Abertura,15:34:58,1732,4,---,---,---,---,
Abertura,15:35:22,1733,1,---,---,---,---,
Abertura,15:35:50,1732,7,---,---,---,---,
Abertura,15:36:14,1732,6,---,---,---,---,
Abertura,15:36:38,1732,4,127,5,---,---,
Abertura,15:37:08,---,---,---,---,---,---,
Abertura,15:37:37,---,---,---,---,---,---,
Abertura,15:38:01,---,---,---,---,---,---,
Abertura,15:38:25,---,---,---,---,---,---,
Abertura,15:38:50,---,---,---,---,---,---,
Abertura,15:39:12,1601,3,127,3,---,---,
Abertura,15:39:40,---,---,---,---,---,---,
Abertura,15:40:06,---,---,---,---,---,---,
Abertura,15:40:30,---,---,---,---,---,---,
Abertura,15:40:54,---,---,---,---,---,---,
Abertura,15:41:18,---,---,---,---,---,---,
Abertura,15:41:45,---,---,---,---,---,---,
Abertura,15:42:09,---,---,---,---,---,---,
Abertura,15:42:33,---,---,---,---,---,---,
Abertura,15:42:57,---,---,---,---,---,---,
Abertura,15:43:22,---,---,---,---,---,---,
Abertura,15:43:46,---,---,---,---,---,---,
Abertura,15:44:10,---,---,---,---,---,---,
Abertura,15:44:34,---,---,---,---,---,---,
Abertura,15:44:59,---,---,---,---,---,---,
Abertura,15:45:22,1730,2,---,---,---,---,
Abertura,15:45:47,---,---,---,---,---,---,
Abertura,15:46:09,1732,3,---,---,---,---,
Abertura,15:46:39,---,---,---,---,---,---,
Abertura,15:47:06,---,---,---,---,---,---,
Abertura,15:47:30,---,---,---,---,---,---,
Abertura,15:47:54,---,---,---,---,---,---,
Abertura,15:48:17,1732,1,---,---,---,---,
Abertura,15:48:46,---,---,---,---,---,---,
Abertura,15:49:10,---,---,---,---,---,---,
Abertura,15:49:35,---,---,---,---,---,---,
Abertura,15:50:02,---,---,---,---,---,---,
Abertura,15:50:29,---,---,---,---,---,---,
Abertura,15:50:53,---,---,---,---,---,---,
Abertura,15:51:17,---,---,---,---,---,---,
Abertura,15:51:40,1733,0,139,9,---,---,
Abertura,15:52:12,---,---,---,---,---,---,
Abertura,15:52:36,---,---,---,---,---,---,
Abertura,15:53:00,---,---,---,---,---,---,
Abertura,15:53:23,1733,1,135,2,---,---,
Abertura,15:53:50,1733,5,135,1,---,---,
Abertura,15:54:18,1733,2,---,---,---,---,
Abertura,15:54:47,---,---,---,---,---,---,
Abertura,15:55:11,---,---,---,---,---,---,
Abertura,15:55:35,---,---,---,---,---,---,
Abertura,15:55:58,1732,4,---,---,---,---,
Abertura,15:56:23,1732,7,---,---,---,---,
Abertura,15:56:48,---,---,---,---,---,---,
Abertura,15:57:13,---,---,---,---,---,---,
Abertura,15:57:37,---,---,---,---,---,---,
Abertura,15:58:01,---,---,---,---,---,---,
Abertura,15:58:25,---,---,---,---,---,---,
Abertura,15:58:48,1732,2,---,---,---,---,
Abertura,15:59:14,---,---,---,---,---,---,
Abertura,15:59:38,---,---,---,---,---,---,
Abertura,16:00:02,---,---,---,---,---,---,
Abertura,16:00:26,---,---,---,---,---,---,
Abertura,16:00:51,---,---,---,---,---,---,
Abertura,16:01:15,---,---,---,---,---,---,
Abertura,16:01:40,---,---,---,---,---,---,
Abertura,16:02:04,---,---,---,---,---,---,
Abertura,16:02:28,---,---,---,---,---,---,
Abertura,16:02:52,---,---,---,---,---,---,
Abertura,16:03:18,1732,7,---,---,---,---,
Abertura,16:03:44,---,---,---,---,---,---,
Abertura,16:04:07,1731,7,---,---,---,---,
Abertura,16:04:33,---,---,---,---,---,---,
Abertura,16:04:56,1732,0,---,---,---,---,
Abertura,16:05:21,---,---,---,---,---,---,
Abertura,16:05:46,---,---,---,---,---,---,
Abertura,16:06:10,---,---,---,---,---,---,
Abertura,16:06:34,---,---,---,---,---,---,
Abertura,16:06:58,---,---,---,---,---,---,
Abertura,16:07:23,---,---,---,---,---,---,
Abertura,16:07:47,---,---,---,---,---,---,
Abertura,16:08:11,---,---,---,---,---,---,
Abertura,16:08:36,---,---,---,---,---,---,
Abertura,16:09:00,---,---,---,---,---,---,
Abertura,16:09:24,---,---,---,---,---,---,
Abertura,16:09:48,---,---,---,---,---,---,
Abertura,16:10:13,---,---,---,---,---,---,
Abertura,16:10:37,---,---,---,---,---,---,
Abertura,16:11:00,1731,8,---,---,---,---,
Abertura,16:11:24,1731,1,---,---,---,---,
Abertura,16:11:50,---,---,---,---,---,---,
Abertura,16:12:14,---,---,---,---,---,---,
Abertura,16:12:38,---,---,---,---,---,---,
Abertura,16:13:03,---,---,---,---,---,---,
Abertura,16:13:27,---,---,---,---,---,---,
Abertura,16:13:50,1732,1,---,---,---,---,
Abertura,16:14:16,---,---,---,---,---,---,
Abertura,16:14:39,1731,5,---,---,---,---,
Abertura,16:15:03,1731,5,---,---,---,---,
Abertura,16:15:29,---,---,---,---,---,---,
Abertura,16:15:53,---,---,---,---,---,---,
Abertura,16:16:17,---,---,---,---,---,---,
Abertura,16:16:42,---,---,---,---,---,---,
Abertura,16:17:05,1731,8,---,---,---,---,
Abertura,16:17:31,1731,9,121,5,---,---,
Abertura,16:17:59,1732,0,---,---,---,---,
Abertura,16:18:25,---,---,---,---,---,---,
Abertura,16:18:49,---,---,---,---,---,---,
Abertura,16:19:13,---,---,---,---,---,---,
Abertura,16:19:37,---,---,---,---,---,---,
Abertura,16:20:00,1731,8,---,---,---,---,
Abertura,16:20:26,---,---,---,---,---,---,
Abertura,16:20:50,---,---,---,---,---,---,
Abertura,16:21:14,---,---,---,---,---,---,
Abertura,16:21:38,---,---,---,---,---,---,
Abertura,16:22:03,---,---,---,---,---,---,
Abertura,16:22:26,1731,9,---,---,---,---,
Abertura,16:22:50,1732,3,---,---,---,---,
Abertura,16:23:16,---,---,---,---,---,---,
Abertura,16:23:40,---,---,---,---,---,---,
Abertura,16:24:05,---,---,---,---,---,---,
Abertura,16:24:29,---,---,---,---,---,---,
Abertura,16:24:53,---,---,---,---,---,---,
Abertura,16:25:19,1733,2,---,---,---,---,
Abertura,16:25:45,---,---,---,---,---,---,
Abertura,16:26:09,---,---,---,---,---,---,
Abertura,16:26:37,---,---,---,---,---,---,
Abertura,16:27:04,---,---,---,---,---,---,
Abertura,16:27:31,---,---,---,---,---,---,
Abertura,16:27:58,---,---,---,---,---,---,
Abertura,16:28:25,---,---,---,---,---,---,
Abertura,16:28:48,1733,7,---,---,---,---,
Abertura,16:29:14,---,---,---,---,---,---,
Abertura,16:29:40,1733,1,---,---,---,---,
Abertura,16:30:09,---,---,---,---,---,---,
Abertura,16:30:36,---,---,---,---,---,---,
Abertura,16:31:00,---,---,---,---,---,---,
Abertura,16:31:25,---,---,---,---,---,---,
Abertura,16:31:49,---,---,---,---,---,---,
Abertura,16:32:13,---,---,---,---,---,---,
Abertura,16:32:38,---,---,---,---,---,---,
Abertura,16:33:02,---,---,---,---,---,---,
Abertura,16:33:27,---,---,---,---,---,---,
Abertura,16:33:51,---,---,---,---,---,---,
Abertura,16:34:18,---,---,---,---,---,---,
Abertura,16:34:45,---,---,---,---,---,---,
Abertura,16:35:08,1733,9,---,---,---,---,
Abertura,16:35:34,---,---,---,---,---,---,
Abertura,16:36:01,---,---,---,---,---,---,
Abertura,16:36:25,---,---,---,---,---,---,
Abertura,16:36:52,---,---,---,---,---,---,
Abertura,16:37:15,1733,2,131,9,---,---,
Abertura,16:37:47,---,---,---,---,---,---,
Abertura,16:38:14,---,---,---,---,---,---,
Abertura,16:38:41,---,---,---,---,---,---,
Abertura,16:39:08,---,---,---,---,---,---,
Abertura,16:39:33,---,---,---,---,---,---,
Abertura,16:39:57,---,---,---,---,---,---,
Abertura,16:40:21,---,---,---,---,---,---,
Abertura,16:40:45,---,---,---,---,---,---,
Abertura,16:41:10,---,---,---,---,---,---,
Abertura,16:41:34,---,---,---,---,---,---,
Abertura,16:42:01,---,---,---,---,---,---,
Abertura,16:42:28,---,---,---,---,---,---,
Abertura,16:42:53,---,---,---,---,---,---,
Abertura,16:43:17,---,---,---,---,---,---,
Abertura,16:43:41,---,---,---,---,---,---,
Abertura,16:44:05,---,---,---,---,---,---,
Abertura,16:44:30,---,---,---,---,---,---,
Abertura,16:44:54,---,---,---,---,---,---,
Abertura,16:45:18,---,---,---,---,---,---,
Abertura,16:45:43,---,---,---,---,---,---,
Abertura,16:46:07,---,---,---,---,---,---,
Abertura,16:46:31,---,---,---,---,---,---,
Abertura,16:46:55,---,---,---,---,---,---,
Abertura,16:47:19,1732,7,---,---,---,---,
Abertura,16:47:44,---,---,---,---,---,---,
Abertura,16:48:09,---,---,---,---,---,---,
Abertura,16:48:33,---,---,---,---,---,---,
Abertura,16:48:56,1733,2,---,---,---,---,
Abertura,16:49:22,---,---,---,---,---,---,
Abertura,16:49:46,---,---,---,---,---,---,
Abertura,16:50:09,1732,7,---,---,---,---,
Abertura,16:50:38,---,---,---,---,---,---,
Abertura,16:51:02,---,---,---,---,---,---,
Abertura,16:51:25,1732,6,---,---,---,---,
Abertura,16:51:51,---,---,---,---,---,---,
Abertura,16:52:16,1733,1,---,---,---,---,
Abertura,16:52:45,---,---,---,---,---,---,
Abertura,16:53:11,1732,8,---,---,---,---,
Abertura,16:53:35,1732,7,136,6,---,---,
Abertura,16:54:06,---,---,---,---,---,---,
Abertura,16:54:31,---,---,---,---,---,---,
Abertura,16:54:55,---,---,---,---,---,---,
Abertura,16:55:19,---,---,---,---,---,---,
