Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,15:53:50,1726,5,84,2,---,---,
Abertura,15:54:28,1727,0,80,9,---,---,
Abertura,15:55:06,1726,3,80,9,---,---,
Abertura,15:55:45,1727,0,---,---,---,---,
Abertura,15:56:20,1726,6,77,6,---,---,
Abertura,15:56:57,1725,7,77,1,---,---,
Abertura,15:57:38,---,---,---,---,---,---,
Abertura,15:58:10,---,---,---,---,---,---,
Abertura,15:58:43,1722,2,91,6,---,---,
Abertura,15:59:20,---,---,---,---,---,---,
Abertura,15:59:52,---,---,---,---,---,---,
Abertura,16:00:24,---,---,---,---,---,---,
Abertura,16:00:57,---,---,---,---,---,---,
Abertura,16:01:29,---,---,---,---,---,---,
Abertura,16:02:01,---,---,---,---,---,---,
Abertura,16:02:31,1713,5,101,8,---,---,
Abertura,16:03:11,---,---,---,---,---,---,
Abertura,16:03:43,---,---,---,---,---,---,
Abertura,16:04:16,1717,9,128,9,---,---,
Abertura,16:04:56,---,---,---,---,---,---,
Abertura,16:05:28,---,---,---,---,---,---,
Abertura,16:06:03,---,---,---,---,---,---,
Abertura,16:06:34,1722,8,---,---,---,---,
Abertura,16:07:08,---,---,---,---,---,---,
Abertura,16:07:40,---,---,---,---,---,---,
Abertura,16:08:18,---,---,---,---,---,---,
Abertura,16:08:54,1727,0,130,2,---,---,
Abertura,16:09:32,1727,6,128,4,---,---,
Abertura,16:10:12,---,---,---,---,---,---,
Abertura,16:10:42,1727,3,121,4,---,---,
Abertura,16:11:25,---,---,---,---,---,---,
Abertura,16:12:01,1729,3,117,8,---,---,
Abertura,16:12:42,1728,5,117,1,---,---,
Abertura,16:13:25,---,---,---,---,---,---,
Abertura,16:13:55,1728,0,118,7,---,---,
Abertura,16:14:33,1729,4,116,2,---,---,
Abertura,16:15:08,1729,5,116,4,---,---,
Abertura,16:15:48,1733,7,109,5,---,---,
Abertura,16:16:29,1732,5,110,3,---,---,
