Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Babor,09:29:03,954,2,---,---,---,---,
Babor,09:29:28,---,---,---,---,---,---,
Babor,09:29:53,---,---,---,---,---,---,
Babor,09:30:14,951,4,44,0,---,---,
Babor,09:30:39,951,5,40,1,---,---,
Babor,09:31:03,951,6,43,1,---,---,
Babor,09:31:26,951,8,46,5,---,---,
Babor,09:31:49,951,7,---,---,---,---,
Babor,09:32:14,952,7,42,4,---,---,
Babor,09:32:38,953,2,---,---,---,---,
Babor,09:32:59,955,1,47,2,---,---,
Babor,09:33:25,953,7,---,---,---,---,
Babor,09:33:47,958,4,44,4,---,---,
Babor,09:34:12,952,9,---,---,---,---,
Babor,09:34:39,---,---,---,---,---,---,
Babor,09:35:01,953,4,43,5,---,---,
Babor,09:35:26,954,2,---,---,---,---,
Babor,09:35:47,953,5,---,---,---,---,
Babor,09:36:10,953,2,---,---,---,---,
Babor,09:36:34,953,9,52,5,---,---,
Babor,09:36:57,953,1,47,6,---,---,
Babor,09:37:22,953,7,---,---,---,---,
Babor,09:37:48,953,7,---,---,---,---,
Babor,09:38:14,---,---,---,---,---,---,
Babor,09:38:36,955,3,---,---,---,---,
Babor,09:38:59,952,1,---,---,---,---,
Babor,09:39:19,954,1,42,4,---,---,
Babor,09:39:43,957,1,---,---,---,---,
Babor,09:40:05,954,4,---,---,---,---,
Babor,09:40:27,953,7,---,---,---,---,
Babor,09:40:51,952,7,---,---,---,---,
Babor,09:41:19,---,---,---,---,---,---,
Babor,09:41:39,952,5,39,2,---,---,
Babor,09:42:03,954,9,---,---,---,---,
Babor,09:42:28,---,---,---,---,---,---,
Babor,09:42:51,954,1,---,---,---,---,
Babor,09:43:14,954,1,---,---,---,---,
Babor,09:43:40,---,---,---,---,---,---,
Babor,09:44:03,---,---,---,---,---,---,
Babor,09:44:25,953,3,36,1,---,---,
Babor,09:44:48,951,0,39,7,---,---,
Babor,09:45:16,---,---,---,---,---,---,
Babor,09:45:38,951,9,45,6,---,---,
Babor,09:46:03,953,2,---,---,---,---,
Babor,09:46:27,952,6,---,---,---,---,
Babor,09:46:53,952,4,---,---,---,---,
Babor,09:47:18,---,---,---,---,---,---,
Babor,09:47:41,953,0,---,---,---,---,
Babor,09:48:04,953,2,40,2,---,---,
Babor,09:48:31,956,4,---,---,---,---,
Babor,09:48:55,---,---,---,---,---,---,
Babor,09:49:17,954,2,40,0,---,---,
Babor,09:49:41,952,5,---,---,---,---,
