Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,14:24:22,1696,7,---,---,---,---,
Abertura,14:24:59,1696,3,136,5,---,---,
Abertura,14:25:37,1696,2,147,0,---,---,
Abertura,14:26:17,1696,3,149,6,---,---,
Abertura,14:26:57,1696,3,---,---,---,---,
Abertura,14:27:34,1695,7,133,3,---,---,
Abertura,14:28:11,1696,3,121,1,---,---,
Abertura,14:28:48,1695,6,120,7,---,---,
Abertura,14:29:25,1695,8,121,9,---,---,
Abertura,14:30:01,1696,5,123,4,---,---,
Abertura,14:30:38,1696,0,123,4,---,---,
Abertura,14:31:16,1696,2,121,7,---,---,
Abertura,14:31:52,1696,4,120,7,---,---,
Abertura,14:32:29,1696,1,121,6,---,---,
Abertura,14:33:07,1696,3,120,3,---,---,
Abertura,14:33:44,1696,6,120,4,---,---,
Abertura,14:34:22,1696,1,119,3,---,---,
Abertura,14:34:59,1696,2,118,1,---,---,
Abertura,14:35:36,1696,1,118,5,---,---,
Abertura,14:36:14,1696,1,101,5,---,---,
Abertura,14:36:51,1696,0,118,1,---,---,
Abertura,14:37:28,1695,5,117,5,---,---,
Abertura,14:38:05,1695,9,117,4,---,---,
Abertura,14:38:41,1695,8,117,5,---,---,
Abertura,14:39:19,1695,6,117,9,---,---,
Abertura,14:39:56,1695,2,121,2,---,---,
Abertura,14:40:35,1695,0,125,2,---,---,
Abertura,14:41:14,1694,8,133,6,---,---,
Abertura,14:41:54,1694,9,140,4,---,---,
Abertura,14:42:32,---,---,---,---,---,---,
Abertura,14:43:09,1694,8,145,3,---,---,
Abertura,14:43:46,1695,4,147,1,---,---,
Abertura,14:44:23,1694,6,148,8,---,---,
Abertura,14:45:05,---,---,---,---,---,---,
Abertura,14:45:44,---,---,---,---,---,---,
Abertura,14:46:24,---,---,---,---,---,---,
Abertura,14:47:00,1695,4,136,0,---,---,
Abertura,14:47:37,1695,9,127,1,---,---,
Abertura,14:48:15,1695,9,125,4,---,---,
Abertura,14:48:52,1696,4,124,5,---,---,
Abertura,14:49:29,1696,5,124,4,---,---,
Abertura,14:50:06,1696,4,120,5,---,---,
Abertura,14:50:43,1696,6,121,6,---,---,
Abertura,14:51:20,1696,4,120,4,---,---,
Abertura,14:51:58,1696,6,119,3,---,---,
Abertura,14:52:35,1697,0,119,2,---,---,
Abertura,14:53:12,1696,6,119,8,---,---,
Abertura,14:53:49,1696,7,120,1,---,---,
Abertura,14:54:26,1696,6,119,9,---,---,
Abertura,14:55:03,1696,2,120,8,---,---,
Abertura,14:55:40,1696,1,121,9,---,---,
Abertura,14:56:17,1696,3,119,3,---,---,
Abertura,14:56:54,1696,2,117,9,---,---,
Abertura,14:57:31,1695,9,116,2,---,---,
Abertura,14:58:10,---,---,---,---,---,---,
Abertura,14:58:48,1695,7,---,---,---,---,
Abertura,14:59:26,1695,2,---,---,---,---,
Abertura,15:00:04,1695,2,---,---,---,---,
Abertura,15:00:44,1695,6,136,9,---,---,
Abertura,15:01:21,1696,1,131,9,---,---,
Abertura,15:01:59,1695,8,130,4,---,---,
Abertura,15:02:39,1696,2,131,9,---,---,
Abertura,15:03:16,1696,6,126,9,---,---,
Abertura,15:03:53,1696,7,124,2,---,---,
Abertura,15:04:32,---,---,---,---,---,---,
Abertura,15:05:12,---,---,---,---,---,---,
Abertura,16:22:16,641,5,87,9,---,---,
Abertura,16:22:54,---,99,0,---,---,---,
Abertura,16:23:34,---,---,---,---,---,---,
Abertura,16:24:13,1157,9,---,---,---,---,
Abertura,16:24:54,---,---,---,---,---,---,
Abertura,16:25:28,---,105,9,---,---,---,
Abertura,16:26:11,---,---,---,---,---,---,
Abertura,16:26:51,---,---,---,---,---,---,
Abertura,16:27:34,---,---,---,---,---,---,
Abertura,16:28:16,---,---,---,---,---,---,
Abertura,16:28:57,---,---,---,---,---,---,
Abertura,16:29:38,1737,2,---,---,---,---,
Abertura,16:30:20,---,---,---,---,---,---,
Abertura,16:31:03,1736,7,---,---,---,---,
Abertura,16:31:46,---,---,---,---,---,---,
Abertura,16:32:28,1735,9,---,---,---,---,
Abertura,16:33:10,---,---,---,---,---,---,
Abertura,16:33:50,1735,5,93,0,---,---,
Abertura,16:34:30,1735,3,92,4,---,---,
Abertura,16:35:11,1735,3,91,8,---,---,
Abertura,16:35:53,1735,6,91,4,---,---,
Abertura,16:36:33,---,---,---,---,---,---,
Abertura,16:37:16,---,---,---,---,---,---,
Abertura,16:37:56,---,---,---,---,---,---,
Abertura,16:38:38,---,---,---,---,---,---,
Abertura,16:39:22,---,---,---,---,---,---,
Abertura,16:40:05,---,---,---,---,---,---,
Abertura,16:40:46,---,---,---,---,---,---,
Abertura,16:41:30,---,---,---,---,---,---,
Abertura,16:42:13,---,---,---,---,---,---,
Abertura,16:42:56,---,---,---,---,---,---,
Abertura,16:43:37,1734,5,---,---,---,---,
Abertura,16:44:16,---,---,---,---,---,---,
Abertura,16:44:52,1736,5,147,2,---,---,
Abertura,16:45:30,1737,8,141,8,---,---,
Abertura,16:46:08,1737,7,---,---,---,---,
Abertura,16:46:47,---,---,---,---,---,---,
Abertura,16:47:23,1738,3,131,8,---,---,
Abertura,16:48:02,1738,4,129,7,---,---,
Abertura,16:48:40,1738,6,127,3,---,---,
Abertura,16:49:17,1738,6,123,9,---,---,
Abertura,16:49:55,1738,2,123,4,---,---,
Abertura,16:50:34,1739,5,126,1,---,---,
Abertura,16:51:12,1738,3,124,0,---,---,
Abertura,16:51:50,1738,3,123,5,---,---,
Abertura,16:52:28,1737,9,127,3,---,---,
Abertura,16:53:07,1737,8,126,7,---,---,
Abertura,16:53:46,1737,5,125,5,---,---,
Abertura,16:54:24,1737,7,124,5,---,---,
Abertura,16:55:03,1737,4,---,---,---,---,
Abertura,16:55:41,1737,5,135,7,---,---,
Abertura,16:56:21,---,---,---,---,---,---,
Abertura,16:56:59,1737,7,---,---,---,---,
Abertura,16:57:39,1737,9,---,---,---,---,
Abertura,16:58:18,1738,2,146,6,---,---,
Abertura,16:58:55,1738,3,134,3,---,---,
Abertura,16:59:33,1738,2,130,7,---,---,
Abertura,17:00:10,1738,6,130,3,---,---,
Abertura,17:00:47,1738,6,127,7,---,---,
Abertura,17:01:25,1738,9,125,7,---,---,
Abertura,17:02:04,1739,2,125,3,---,---,
Abertura,17:02:41,1739,2,125,6,---,---,
Abertura,17:03:20,---,---,---,---,---,---,
Abertura,17:03:56,1739,4,125,2,---,---,
Abertura,17:04:33,1739,1,125,1,---,---,
Abertura,17:05:10,1739,5,124,6,---,---,
Abertura,17:05:47,1739,4,125,4,---,---,
Abertura,17:06:24,1739,6,125,2,---,---,
Abertura,17:07:01,1739,4,---,---,---,---,
Abertura,17:07:38,1739,5,124,4,---,---,
Abertura,17:08:15,1738,9,124,6,---,---,
Abertura,17:08:52,1739,0,125,4,---,---,
Abertura,17:09:29,1739,0,125,9,---,---,
Abertura,17:10:05,1740,1,125,2,---,---,
Abertura,17:10:44,1740,8,127,7,---,---,
Abertura,17:11:23,---,---,---,---,---,---,
Abertura,17:12:01,---,---,---,---,---,---,
Abertura,17:12:38,1740,4,128,1,---,---,
Abertura,17:13:15,1740,7,127,5,---,---,
Abertura,17:13:52,1740,2,128,0,---,---,
Abertura,17:14:28,1740,8,126,4,---,---,
Abertura,17:15:05,1740,7,126,9,---,---,
Abertura,17:15:42,1740,5,126,0,---,---,
Abertura,17:16:19,1740,9,125,0,---,---,
Abertura,17:16:56,1740,7,123,9,---,---,
Abertura,17:17:33,1741,0,122,4,---,---,
Abertura,17:18:10,1741,4,122,1,---,---,
Abertura,17:18:47,1741,6,120,7,---,---,
Abertura,17:19:26,1741,7,118,4,---,---,
Abertura,17:20:03,1742,1,116,0,---,---,
Abertura,17:20:41,1742,0,117,0,---,---,
Abertura,17:21:19,1742,5,115,2,---,---,
Abertura,17:21:57,1742,7,116,3,---,---,
Abertura,17:22:35,1742,9,115,3,---,---,
Abertura,17:23:12,1742,3,112,2,---,---,
Abertura,17:23:50,1742,4,114,8,---,---,
Abertura,17:24:27,1742,5,115,6,---,---,
Abertura,17:25:05,1742,6,119,5,---,---,
Abertura,17:25:43,1742,4,118,4,---,---,
Abertura,17:26:20,1742,8,116,7,---,---,
Abertura,17:26:58,1742,6,116,6,---,---,
Abertura,17:27:36,1742,6,115,2,---,---,
Abertura,17:28:14,1743,1,111,4,---,---,
Abertura,17:28:52,1742,7,111,1,---,---,
Abertura,17:29:30,1742,1,110,6,---,---,
Abertura,17:30:09,1742,2,110,2,---,---,
Abertura,17:30:47,1741,7,108,1,---,---,
Abertura,17:31:24,1741,7,109,9,---,---,
Abertura,17:32:02,1741,5,112,2,---,---,
Abertura,17:32:39,1740,9,---,---,---,---,
Abertura,17:33:17,1741,2,112,5,---,---,
Abertura,17:33:54,1741,3,108,9,---,---,
Abertura,17:34:31,1740,7,111,8,---,---,
Abertura,17:35:08,1741,0,114,7,---,---,
Abertura,17:35:50,---,---,---,---,---,---,
Abertura,17:36:28,1740,2,---,---,---,---,
Abertura,17:37:10,---,---,---,---,---,---,
Abertura,17:37:52,---,---,---,---,---,---,
Abertura,17:38:33,---,---,---,---,---,---,
Abertura,17:39:10,1739,0,144,6,---,---,
Abertura,17:39:51,---,---,---,---,---,---,
Abertura,17:40:30,---,---,---,---,---,---,
Abertura,17:41:07,1739,0,---,---,---,---,
Abertura,17:41:46,1739,2,---,---,---,---,
Abertura,17:42:27,---,---,---,---,---,---,
Abertura,17:43:03,1739,7,137,3,---,---,
Abertura,17:43:41,1739,9,132,3,---,---,
Abertura,17:44:20,1739,7,129,6,---,---,
