Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,16:52:32,---,---,---,---,---,---,
Estribor,16:52:56,1696,5,1,7,---,---,
Estribor,16:53:24,1696,1,1,7,---,---,
Estribor,16:53:51,1696,9,0,5,---,---,
Estribor,16:54:16,1697,4,0,5,---,---,
Estribor,16:54:43,1696,5,---,---,---,---,
Estribor,16:55:09,1696,8,0,1,---,---,
Estribor,16:55:36,1697,1,2,1,---,---,
Estribor,16:56:01,1696,6,0,9,---,---,
Estribor,16:56:26,1696,2,1,1,---,---,
Estribor,16:56:51,1696,5,1,2,---,---,
Estribor,16:57:19,1696,7,-0,9,---,---,
Estribor,16:57:45,1697,3,1,9,---,---,
Estribor,16:58:12,1696,5,-0,2,---,---,
Estribor,16:58:37,1696,7,-1,0,---,---,
Estribor,16:59:02,1697,0,-0,6,---,---,
Estribor,16:59:29,1696,7,-0,3,---,---,
Estribor,16:59:54,1696,5,0,4,---,---,
Estribor,17:00:19,1696,3,-1,4,---,---,
Estribor,17:00:44,1696,4,-1,2,---,---,
Estribor,17:01:10,1696,2,---,---,---,---,
Estribor,17:01:36,1696,4,92,1,---,---,
Estribor,17:02:03,---,---,---,---,---,---,
Estribor,17:02:28,1696,6,---,---,---,---,
Estribor,17:02:54,1696,2,---,---,---,---,
Estribor,17:03:18,1696,7,8,2,---,---,
Estribor,17:03:44,1695,9,0,2,---,---,
Estribor,17:04:09,1695,7,8,3,---,---,
Estribor,17:04:35,1695,6,-1,3,---,---,
Estribor,17:05:03,1696,1,12,3,---,---,
Estribor,17:05:31,---,---,---,---,---,---,
Estribor,17:05:57,---,---,---,---,---,---,
Estribor,17:06:25,---,---,---,---,---,---,
Estribor,17:06:52,1694,8,8,2,---,---,
Estribor,17:07:21,---,---,---,---,---,---,
Estribor,17:07:50,---,---,---,---,---,---,
Estribor,17:08:18,---,---,---,---,---,---,
Estribor,17:08:44,1695,2,-0,2,---,---,
Estribor,17:09:10,1695,4,---,---,---,---,
Estribor,17:09:40,---,---,---,---,---,---,
Estribor,17:10:07,1695,3,5,1,---,---,
Estribor,17:10:38,---,---,---,---,---,---,
Estribor,17:11:05,1694,7,0,6,---,---,
Estribor,17:11:34,1694,6,---,---,---,---,
