Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,06:31:33,719,3,Off,---,---,---,
Capturas 1,06:31:56,719,4,Off,---,---,---,
Capturas 1,06:32:21,719,6,Off,---,---,---,
Capturas 1,06:32:46,719,9,Off,---,---,---,
Capturas 1,06:33:11,719,8,Off,---,---,---,
Capturas 1,06:33:36,720,0,Off,---,---,---,
Capturas 1,06:34:01,720,1,Off,---,---,---,
Capturas 1,06:34:26,720,2,Off,---,---,---,
Capturas 1,06:34:51,720,1,Off,---,---,---,
Capturas 1,06:35:16,720,2,Off,---,---,---,
Capturas 1,06:35:42,720,1,Off,---,---,---,
Capturas 1,06:36:07,719,8,Off,---,---,---,
Capturas 1,06:36:32,719,6,Off,---,---,---,
Capturas 1,06:36:57,719,8,Off,---,---,---,
Capturas 1,06:37:22,720,1,Off,---,---,---,
Capturas 1,06:37:47,720,5,Off,---,---,---,
Capturas 1,06:38:12,719,9,Off,---,---,---,
Capturas 1,06:38:37,720,2,Off,---,---,---,
Capturas 1,06:39:02,720,0,Off,---,---,---,
Capturas 1,06:39:27,720,1,Off,---,---,---,
Capturas 1,06:39:52,720,0,Off,---,---,---,
Capturas 1,06:40:17,720,0,Off,---,---,---,
Capturas 1,06:40:42,720,4,Off,---,---,---,
Capturas 1,06:41:07,720,5,Off,---,---,---,
Capturas 1,06:41:32,720,2,Off,---,---,---,
Capturas 1,06:41:58,720,9,Off,---,---,---,
Capturas 1,06:42:23,720,1,Off,---,---,---,
Capturas 1,06:42:48,720,3,Off,---,---,---,
Capturas 1,06:43:13,720,4,Off,---,---,---,
Capturas 1,06:43:38,720,8,Off,---,---,---,
Capturas 1,06:44:03,720,8,Off,---,---,---,
Capturas 1,06:44:28,720,7,Off,---,---,---,
Capturas 1,06:44:54,720,7,Off,---,---,---,
Capturas 1,06:45:19,720,3,Off,---,---,---,
Capturas 1,06:45:44,719,6,Off,---,---,---,
Capturas 1,06:46:09,719,7,Off,---,---,---,
Capturas 1,06:46:34,719,7,Off,---,---,---,
Capturas 1,06:46:59,720,0,Off,---,---,---,
Capturas 1,06:47:24,720,1,Off,---,---,---,
Capturas 1,06:47:49,720,9,Off,---,---,---,
Capturas 1,06:48:18,---,---,---,---,---,---,
Capturas 1,06:48:42,720,1,---,---,---,---,
Capturas 1,06:49:05,719,9,Off,---,---,---,
Capturas 1,06:49:31,720,3,---,---,---,---,
Capturas 1,06:49:55,725,5,---,---,---,---,
Capturas 1,06:50:18,720,4,Off,---,---,---,
Capturas 1,06:50:43,720,2,Off,---,---,---,
Capturas 1,06:51:12,---,---,---,---,---,---,
Capturas 1,06:51:36,721,7,---,---,---,---,
Capturas 1,06:51:59,720,4,Off,---,---,---,
Capturas 1,06:52:24,719,7,Off,---,---,---,
Capturas 1,06:52:53,---,---,---,---,---,---,
Capturas 1,06:53:19,---,---,---,---,---,---,
Capturas 1,06:53:46,---,---,---,---,---,---,
Capturas 1,06:54:12,---,---,---,---,---,---,
Capturas 1,06:54:39,---,---,---,---,---,---,
Capturas 1,06:55:05,---,---,---,---,---,---,
Capturas 1,06:55:32,---,---,---,---,---,---,
Capturas 1,06:55:54,720,2,Off,---,---,---,
Capturas 1,06:56:19,720,1,Off,---,---,---,
Capturas 1,06:56:44,719,9,Off,---,---,---,
Capturas 1,06:57:09,719,7,Off,---,---,---,
Capturas 1,06:57:34,720,6,Off,---,---,---,
Capturas 1,06:57:59,720,2,Off,---,---,---,
Capturas 1,06:58:24,720,2,Off,---,---,---,
Capturas 1,06:58:49,720,6,Off,---,---,---,
Capturas 1,06:59:14,720,1,Off,---,---,---,
Capturas 1,06:59:40,720,1,Off,---,---,---,
Capturas 1,07:00:04,720,0,Off,---,---,---,
Capturas 1,07:00:30,720,5,Off,---,---,---,
Capturas 1,07:00:55,720,6,Off,---,---,---,
Capturas 1,07:01:20,720,6,Off,---,---,---,
Capturas 1,07:01:46,720,7,On,---,---,---,
Capturas 1,07:02:10,720,5,Off,---,---,---,
Capturas 1,07:02:35,721,1,Off,---,---,---,
Capturas 1,07:03:00,722,8,Off,---,---,---,
Capturas 1,07:03:25,721,0,Off,---,---,---,
Capturas 1,07:03:51,731,7,Off,---,---,---,
Capturas 1,07:04:16,731,4,Off,---,---,---,
Capturas 1,07:04:41,731,8,Off,---,---,---,
Capturas 1,07:05:07,731,6,On,---,---,---,
Capturas 1,07:05:32,732,2,On,---,---,---,
Capturas 1,07:05:56,732,2,Off,---,---,---,
Capturas 1,07:06:21,733,3,Off,---,---,---,
Capturas 1,07:06:46,731,7,Off,---,---,---,
Capturas 1,07:07:11,732,0,Off,---,---,---,
Capturas 1,07:07:38,731,5,Off,---,---,---,
Capturas 1,07:08:03,731,6,Off,---,---,---,
Capturas 1,07:08:28,731,4,Off,---,---,---,
Capturas 1,07:08:53,731,6,Off,---,---,---,
Capturas 1,07:09:18,731,6,Off,---,---,---,
Capturas 1,07:09:43,731,7,Off,---,---,---,
Capturas 1,07:10:09,731,6,On,---,---,---,
Capturas 1,07:10:34,731,4,On,---,---,---,
Capturas 1,07:10:59,731,9,On,---,---,---,
Capturas 1,07:11:23,731,2,Off,---,---,---,
Capturas 1,07:11:49,732,0,Off,---,---,---,
Capturas 1,07:12:17,---,---,---,---,---,---,
Capturas 1,07:12:42,731,4,Off,---,---,---,
Capturas 1,07:13:08,731,2,On,---,---,---,
Capturas 1,07:13:32,731,2,Off,---,---,---,
Capturas 1,07:13:57,730,5,Off,---,---,---,
Capturas 1,07:14:23,731,2,Off,---,---,---,
Capturas 1,07:14:48,730,6,Off,---,---,---,
Capturas 1,07:15:16,731,5,On,---,---,---,
Capturas 1,07:15:40,730,6,---,---,---,---,
Capturas 1,07:16:04,731,9,---,---,---,---,
Capturas 1,07:16:27,732,6,Off,---,---,---,
Capturas 1,07:16:52,732,0,Off,---,---,---,
Capturas 1,07:17:20,---,---,---,---,---,---,
Capturas 1,07:17:43,732,5,Off,---,---,---,
Capturas 1,07:18:09,732,1,On,---,---,---,
Capturas 1,07:18:33,731,8,Off,---,---,---,
Capturas 1,07:18:58,---,---,---,---,---,---,
