Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Babor,06:33:07,---,---,---,---,---,---,
Babor,06:33:34,797,7,---,---,---,---,
Babor,06:33:58,796,5,---,---,---,---,
Babor,06:34:23,796,9,---,---,---,---,
Babor,06:34:49,799,5,---,---,---,---,
Babor,06:35:15,797,1,49,2,---,---,
Babor,06:35:44,796,5,---,---,---,---,
Babor,06:36:09,797,3,47,7,---,---,
Babor,06:36:34,797,4,---,---,---,---,
Babor,06:37:00,796,8,47,8,---,---,
Babor,06:37:27,797,3,46,3,---,---,
Babor,06:37:52,796,9,---,---,---,---,
Babor,06:38:19,---,---,---,---,---,---,
Babor,06:38:44,796,3,---,---,---,---,
Babor,06:39:12,---,---,---,---,---,---,
Babor,06:39:39,796,5,---,---,---,---,
Babor,06:40:06,797,1,---,---,---,---,
Babor,06:40:32,---,---,---,---,---,---,
Babor,06:40:56,797,4,---,---,---,---,
Babor,06:41:22,796,9,---,---,---,---,
Babor,06:41:47,796,9,---,---,---,---,
Babor,06:42:12,796,4,---,---,---,---,
Babor,06:42:37,797,1,---,---,---,---,
Babor,06:43:04,796,3,---,---,---,---,
Babor,06:43:31,797,2,---,---,---,---,
Babor,06:43:55,798,3,48,9,---,---,
Babor,06:44:21,802,9,44,5,---,---,
Babor,06:44:46,797,4,---,---,---,---,
Babor,06:45:10,797,4,47,7,---,---,
Babor,06:45:38,797,2,---,---,---,---,
Babor,06:46:04,796,5,---,---,---,---,
Babor,06:46:29,796,6,---,---,---,---,
Babor,06:46:53,800,2,---,---,---,---,
Babor,06:47:17,796,3,48,4,---,---,
Babor,06:47:41,796,3,48,1,---,---,
Babor,06:48:08,---,---,---,---,---,---,
Babor,06:48:35,796,1,---,---,---,---,
Babor,06:49:01,---,---,---,---,---,---,
Babor,06:49:30,---,---,---,---,---,---,
Babor,06:49:53,797,0,---,---,---,---,
Babor,06:50:14,797,2,50,0,---,---,
Babor,06:50:41,796,4,---,---,---,---,
Babor,06:51:08,---,---,---,---,---,---,
Babor,06:51:30,798,1,---,---,---,---,
Babor,06:51:56,797,6,---,---,---,---,
Babor,06:52:21,796,9,---,---,---,---,
Babor,06:52:46,796,2,51,8,---,---,
Babor,06:53:13,---,---,---,---,---,---,
Babor,06:53:41,912,5,---,---,---,---,
Babor,06:54:11,---,---,---,---,---,---,
Babor,06:54:36,838,7,---,---,---,---,
Babor,06:55:06,---,---,---,---,---,---,
Babor,06:55:31,841,3,---,---,---,---,
Babor,06:55:56,843,6,---,---,---,---,
Babor,06:56:21,841,0,---,---,---,---,
Babor,06:56:44,839,8,---,---,---,---,
Babor,06:57:09,842,1,---,---,---,---,
Babor,06:57:38,---,---,---,---,---,---,
Babor,06:58:06,---,---,---,---,---,---,
Babor,06:58:30,841,6,36,9,---,---,
Babor,06:58:55,843,2,---,---,---,---,
Babor,06:59:24,---,---,---,---,---,---,
Babor,06:59:51,841,4,---,---,---,---,
Babor,07:00:15,843,6,---,---,---,---,
Babor,07:00:39,846,8,---,---,---,---,
Babor,07:01:05,---,---,---,---,---,---,
Babor,07:01:29,843,2,35,5,---,---,
Babor,07:01:59,---,---,---,---,---,---,
Babor,07:02:23,842,7,---,---,---,---,
Babor,07:02:45,843,1,37,3,---,---,
Babor,07:03:11,842,3,---,---,---,---,
Babor,07:03:34,842,1,---,---,---,---,
Babor,07:03:57,842,9,---,---,---,---,
Babor,07:04:21,842,4,43,8,---,---,
Babor,07:04:47,844,2,---,---,---,---,
Babor,07:05:12,---,---,---,---,---,---,
Babor,07:05:34,843,1,42,7,---,---,
Babor,07:06:00,844,5,---,---,---,---,
Babor,07:06:23,845,0,---,---,---,---,
Babor,07:06:47,842,4,---,---,---,---,
Babor,07:07:13,843,4,---,---,---,---,
Babor,07:07:36,848,3,---,---,---,---,
Babor,07:08:02,---,---,---,---,---,---,
Babor,07:08:26,842,8,---,---,---,---,
Babor,07:08:51,845,7,---,---,---,---,
Babor,07:09:18,---,---,---,---,---,---,
Babor,07:09:43,---,---,---,---,---,---,
Babor,07:10:11,---,---,---,---,---,---,
Babor,07:10:39,---,---,---,---,---,---,
Babor,07:11:04,---,---,---,---,---,---,
Babor,07:11:29,---,---,---,---,---,---,
Babor,07:11:55,843,5,---,---,---,---,
Babor,07:12:19,843,1,48,3,---,---,
Babor,07:12:43,---,49,7,---,---,---,
Babor,07:13:10,---,---,---,---,---,---,
Babor,07:13:33,845,3,---,---,---,---,
Babor,07:14:00,---,---,---,---,---,---,
Babor,07:14:23,842,9,---,---,---,---,
Babor,07:14:49,---,---,---,---,---,---,
Babor,07:15:13,842,7,---,---,---,---,
Babor,07:15:35,844,2,---,---,---,---,
Babor,07:15:58,843,7,---,---,---,---,
Babor,07:16:22,846,2,---,---,---,---,
Babor,07:16:49,---,---,---,---,---,---,
Babor,07:17:13,844,4,---,---,---,---,
Babor,07:17:38,---,---,---,---,---,---,
Babor,07:18:05,---,---,---,---,---,---,
Babor,07:18:31,844,2,---,---,---,---,
Babor,07:18:54,843,0,---,---,---,---,
Babor,07:19:22,---,---,---,---,---,---,
Babor,07:19:46,845,1,---,---,---,---,
Babor,07:20:13,---,---,---,---,---,---,
Babor,07:20:36,843,1,---,---,---,---,
Babor,07:21:00,842,7,---,---,---,---,
Babor,07:21:23,843,2,---,---,---,---,
Babor,07:21:49,---,---,---,---,---,---,
Babor,07:22:14,---,---,---,---,---,---,
Babor,07:22:36,842,5,---,---,---,---,
Babor,07:23:00,---,---,---,---,---,---,
Babor,07:23:25,---,---,---,---,---,---,
Babor,07:23:51,847,2,---,---,---,---,
Babor,07:24:14,847,5,---,---,---,---,
Babor,07:24:38,841,8,---,---,---,---,
Babor,07:25:05,---,---,---,---,---,---,
Babor,07:25:27,848,2,---,---,---,---,
Babor,07:25:53,846,4,---,---,---,---,
Babor,07:26:17,846,4,---,---,---,---,
Babor,07:26:44,---,---,---,---,---,---,
Babor,07:27:07,842,7,---,---,---,---,
Babor,07:27:30,844,5,---,---,---,---,
Babor,07:27:53,843,1,---,---,---,---,
Babor,07:28:17,842,0,---,---,---,---,
Babor,07:28:40,842,6,---,---,---,---,
Babor,07:29:04,843,7,46,5,---,---,
Babor,07:29:29,843,4,---,---,---,---,
Babor,07:29:56,---,---,---,---,---,---,
Babor,07:30:19,848,1,---,---,---,---,
Babor,07:30:44,---,---,---,---,---,---,
Babor,07:31:08,843,2,---,---,---,---,
