Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,07:19:12,578,8,Off,---,---,---,
Capturas 1,07:19:36,579,2,Off,---,---,---,
Capturas 1,07:20:00,585,4,---,---,---,---,
Capturas 1,07:20:22,579,8,Off,---,---,---,
Capturas 1,07:20:49,---,---,---,---,---,---,
Capturas 1,07:21:11,580,3,Off,---,---,---,
Capturas 1,07:21:34,580,7,Off,---,---,---,
Capturas 1,07:21:58,582,3,Off,---,---,---,
Capturas 1,07:22:21,581,0,Off,---,---,---,
Capturas 1,07:22:45,580,9,Off,---,---,---,
Capturas 1,07:23:09,581,1,Off,---,---,---,
Capturas 1,07:23:32,581,6,Off,---,---,---,
Capturas 1,07:23:56,580,9,Off,---,---,---,
Capturas 1,07:24:20,581,1,Off,---,---,---,
Capturas 1,07:24:43,580,8,Off,---,---,---,
Capturas 1,07:25:07,581,1,Off,---,---,---,
Capturas 1,07:25:30,581,1,Off,---,---,---,
Capturas 1,07:25:54,581,1,Off,---,---,---,
Capturas 1,07:26:18,581,7,Off,---,---,---,
Capturas 1,07:26:41,581,6,Off,---,---,---,
Capturas 1,07:27:05,581,8,Off,---,---,---,
Capturas 1,07:27:29,581,6,Off,---,---,---,
Capturas 1,07:27:52,581,4,Off,---,---,---,
Capturas 1,07:28:16,581,7,Off,---,---,---,
Capturas 1,07:28:39,582,2,Off,---,---,---,
Capturas 1,07:29:03,582,0,Off,---,---,---,
Capturas 1,07:29:27,581,5,Off,---,---,---,
Capturas 1,07:29:50,582,2,Off,---,---,---,
Capturas 1,07:30:14,582,0,Off,---,---,---,
Capturas 1,07:30:38,582,2,Off,---,---,---,
Capturas 1,07:31:01,582,4,Off,---,---,---,
Capturas 1,07:31:25,582,8,Off,---,---,---,
Capturas 1,07:31:50,582,0,Off,---,---,---,
Capturas 1,07:32:13,582,2,Off,---,---,---,
Capturas 1,07:32:37,582,2,Off,---,---,---,
Capturas 1,07:33:01,582,0,Off,---,---,---,
Capturas 1,07:33:24,581,8,Off,---,---,---,
Capturas 1,07:33:48,581,8,Off,---,---,---,
Capturas 1,07:34:11,581,8,Off,---,---,---,
Capturas 1,07:34:35,582,0,Off,---,---,---,
Capturas 1,07:34:59,582,0,Off,---,---,---,
Capturas 1,07:35:22,581,9,Off,---,---,---,
Capturas 1,07:35:46,581,8,Off,---,---,---,
Capturas 1,07:36:09,581,8,Off,---,---,---,
Capturas 1,07:36:33,582,4,Off,---,---,---,
Capturas 1,07:36:56,582,4,Off,---,---,---,
Capturas 1,07:37:19,582,5,Off,---,---,---,
Capturas 1,07:37:43,581,8,Off,---,---,---,
Capturas 1,07:38:06,582,4,Off,---,---,---,
Capturas 1,07:38:30,581,9,Off,---,---,---,
Capturas 1,07:38:54,582,1,Off,---,---,---,
Capturas 1,07:39:17,582,2,Off,---,---,---,
Capturas 1,07:39:41,581,6,Off,---,---,---,
Capturas 1,07:40:04,581,7,Off,---,---,---,
Capturas 1,07:40:29,581,8,---,---,---,---,
Capturas 1,07:40:51,581,9,Off,---,---,---,
Capturas 1,07:41:14,581,8,Off,---,---,---,
Capturas 1,07:41:38,590,4,Off,---,---,---,
Capturas 1,07:42:01,605,4,Off,---,---,---,
Capturas 1,07:42:24,609,0,Off,---,---,---,
Capturas 1,07:42:48,609,4,Off,---,---,---,
Capturas 1,07:43:12,609,4,Off,---,---,---,
Capturas 1,07:43:36,608,8,Off,---,---,---,
Capturas 1,07:43:59,609,0,Off,---,---,---,
Capturas 1,07:44:23,609,6,Off,---,---,---,
Capturas 1,07:44:47,609,3,Off,---,---,---,
Capturas 1,07:45:11,609,2,Off,---,---,---,
Capturas 1,07:45:34,608,7,Off,---,---,---,
Capturas 1,07:45:58,609,0,Off,---,---,---,
Capturas 1,07:46:21,608,5,Off,---,---,---,
Capturas 1,07:46:45,609,0,Off,---,---,---,
Capturas 1,07:47:07,608,9,Off,---,---,---,
Capturas 1,07:47:30,608,6,Off,---,---,---,
Capturas 1,07:47:54,592,6,Off,---,---,---,
Capturas 1,07:48:24,---,---,---,---,---,---,
Capturas 1,07:48:52,---,---,---,---,---,---,
