Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,17:20:53,1719,7,---,---,---,---,
Abertura,17:21:27,---,---,---,---,---,---,
Abertura,17:21:59,---,---,---,---,---,---,
Abertura,17:22:30,1721,9,---,---,---,---,
Abertura,17:23:04,---,---,---,---,---,---,
Abertura,17:23:36,---,---,---,---,---,---,
Abertura,17:24:08,---,---,---,---,---,---,
Abertura,17:24:46,---,---,---,---,---,---,
Abertura,17:25:18,---,---,---,---,---,---,
Abertura,17:25:49,1725,2,---,---,---,---,
Abertura,17:26:23,---,---,---,---,---,---,
Abertura,17:26:59,---,---,---,---,---,---,
Abertura,17:27:31,---,---,---,---,---,---,
Abertura,17:28:02,1725,7,---,---,---,---,
Abertura,17:28:34,1726,0,123,0,---,---,
Abertura,17:29:10,1725,7,---,---,---,---,
Abertura,17:29:44,---,---,---,---,---,---,
Abertura,17:30:18,1726,6,---,---,---,---,
Abertura,17:30:55,---,---,---,---,---,---,
Abertura,17:31:30,---,---,---,---,---,---,
Abertura,17:32:02,---,---,---,---,---,---,
Abertura,17:32:35,---,---,---,---,---,---,
Abertura,17:33:06,1726,8,---,---,---,---,
Abertura,17:33:40,---,---,---,---,---,---,
Abertura,17:34:17,1727,1,---,---,---,---,
Abertura,17:34:53,---,---,---,---,---,---,
Abertura,17:35:26,---,---,---,---,---,---,
Abertura,17:35:57,1727,1,---,---,---,---,
Abertura,17:36:31,1727,9,115,2,---,---,
Abertura,17:37:08,---,---,---,---,---,---,
Abertura,17:37:44,---,---,---,---,---,---,
Abertura,17:38:15,1727,3,---,---,---,---,
Abertura,17:38:46,1727,7,114,8,---,---,
Abertura,17:39:25,1727,3,---,---,---,---,
Abertura,17:39:59,---,---,---,---,---,---,
Abertura,17:40:30,1726,9,---,---,---,---,
Abertura,17:41:06,1726,7,---,---,---,---,
Abertura,17:41:39,---,---,---,---,---,---,
Abertura,17:42:13,1726,8,---,---,---,---,
Abertura,17:42:50,---,---,---,---,---,---,
Abertura,17:43:22,---,---,---,---,---,---,
Abertura,17:43:53,1727,2,115,2,---,---,
Abertura,17:44:33,---,---,---,---,---,---,
Abertura,17:45:09,1728,2,112,2,---,---,
Abertura,17:45:50,1728,3,111,2,---,---,
Abertura,17:46:25,1727,9,113,5,---,---,
Abertura,17:47:03,1727,8,113,1,---,---,
Abertura,17:47:38,1728,1,115,6,---,---,
Abertura,17:48:16,1727,9,113,9,---,---,
Abertura,17:48:52,1727,8,116,6,---,---,
Abertura,17:49:27,1728,2,115,6,---,---,
Abertura,17:50:08,1727,7,113,5,---,---,
Abertura,17:50:46,1728,1,114,0,---,---,
Abertura,17:51:23,---,---,---,---,---,---,
Abertura,17:51:53,1728,0,111,7,---,---,
Abertura,17:52:31,1727,3,113,8,---,---,
Abertura,17:53:13,1727,7,---,---,---,---,
Abertura,17:53:47,1728,0,113,0,---,---,
Abertura,17:54:25,1728,1,111,6,---,---,
Abertura,17:55:04,1727,9,115,2,---,---,
Abertura,17:55:39,1727,9,111,7,---,---,
Abertura,17:56:17,1728,2,109,4,---,---,
Abertura,17:57:00,---,---,---,---,---,---,
Abertura,17:57:34,1727,9,---,---,---,---,
Abertura,17:58:09,1728,1,113,4,---,---,
Abertura,17:58:49,---,---,---,---,---,---,
Abertura,17:59:23,1728,0,---,---,---,---,
Abertura,18:00:00,1728,8,111,8,---,---,
Abertura,18:00:38,1728,1,110,8,---,---,
Abertura,18:01:14,1728,5,111,4,---,---,
Abertura,18:01:52,1727,9,114,8,---,---,
Abertura,18:02:30,1727,7,112,9,---,---,
Abertura,18:03:08,1727,5,111,2,---,---,
Abertura,18:03:47,1727,7,---,---,---,---,
Abertura,18:04:24,---,---,---,---,---,---,
Abertura,18:04:59,1727,4,116,9,---,---,
Abertura,18:05:38,1727,3,---,---,---,---,
Abertura,18:06:12,---,---,---,---,---,---,
Abertura,18:06:45,---,---,---,---,---,---,
Abertura,18:07:15,1727,1,111,5,---,---,
Abertura,18:07:54,1727,3,---,---,---,---,
Abertura,18:08:27,1727,0,---,---,---,---,
Abertura,18:09:00,1726,1,---,---,---,---,
Abertura,18:09:32,1726,7,---,---,---,---,
Abertura,18:10:05,1726,2,---,---,---,---,
Abertura,18:10:38,1726,2,---,---,---,---,
Abertura,18:11:12,---,---,---,---,---,---,
Abertura,18:11:46,1726,5,---,---,---,---,
Abertura,18:12:19,1726,6,---,---,---,---,
Abertura,18:12:52,1726,3,---,---,---,---,
Abertura,18:13:27,1726,1,---,---,---,---,
Abertura,18:14:06,---,---,---,---,---,---,
Abertura,18:14:38,1726,4,---,---,---,---,
Abertura,18:15:11,1726,2,---,---,---,---,
Abertura,18:15:43,1726,4,---,---,---,---,
Abertura,18:16:16,1726,1,---,---,---,---,
Abertura,18:16:53,---,---,---,---,---,---,
Abertura,18:17:24,1726,9,---,---,---,---,
Abertura,18:17:59,1726,3,118,1,---,---,
Abertura,18:18:35,1727,5,---,---,---,---,
Abertura,18:19:07,1726,7,---,---,---,---,
Abertura,18:19:40,1726,7,---,---,---,---,
Abertura,18:20:16,1726,2,---,---,---,---,
Abertura,18:20:48,1725,9,125,1,---,---,
Abertura,18:21:26,1726,3,---,---,---,---,
