Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,16:52:19,---,---,---,---,---,---,
Cabecera altura,16:52:45,---,---,---,---,---,---,
Cabecera altura,16:53:13,---,---,---,---,---,---,
Cabecera altura,16:53:41,---,---,---,---,---,---,
Cabecera altura,16:54:08,---,---,---,---,---,---,
Cabecera altura,16:54:34,1801,9,31,8,---,---,
Cabecera altura,16:55:01,---,---,---,---,---,---,
Cabecera altura,16:55:27,---,---,---,---,---,---,
Cabecera altura,16:55:54,---,---,---,---,---,---,
Cabecera altura,16:56:19,---,---,---,---,---,---,
Cabecera altura,16:56:46,---,---,---,---,---,---,
Cabecera altura,16:57:14,---,---,---,---,---,---,
Cabecera altura,16:57:39,---,---,---,---,---,---,
Cabecera altura,16:58:08,---,---,---,---,---,---,
Cabecera altura,16:58:33,---,---,---,---,---,---,
Cabecera altura,16:58:57,---,---,---,---,---,---,
Cabecera altura,16:59:22,---,---,---,---,---,---,
Cabecera altura,16:59:47,---,---,---,---,---,---,
Cabecera altura,17:00:14,---,---,---,---,---,---,
Cabecera altura,17:00:40,---,---,---,---,---,---,
Cabecera altura,17:01:06,---,---,---,---,---,---,
Cabecera altura,17:01:31,---,---,---,---,---,---,
Cabecera altura,17:01:56,---,---,---,---,---,---,
Cabecera altura,17:02:21,---,---,---,---,---,---,
Cabecera altura,17:02:46,---,---,---,---,---,---,
Cabecera altura,17:03:14,---,---,---,---,---,---,
Cabecera altura,17:03:39,---,---,---,---,---,---,
Cabecera altura,17:04:06,---,---,---,---,---,---,
Cabecera altura,17:04:31,---,---,---,---,---,---,
Cabecera altura,17:04:57,---,---,---,---,---,---,
Cabecera altura,17:05:25,---,---,---,---,---,---,
Cabecera altura,17:05:50,---,---,---,---,---,---,
Cabecera altura,17:06:17,---,---,---,---,---,---,
Cabecera altura,17:06:42,---,---,---,---,---,---,
Cabecera altura,17:07:07,---,---,---,---,---,---,
Cabecera altura,17:07:32,---,---,---,---,---,---,
Cabecera altura,17:08:00,---,---,---,---,---,---,
Cabecera altura,17:08:25,---,---,---,---,---,---,
