Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,06:09:06,664,7,30,8,---,---,
Estribor,06:09:36,---,---,---,---,---,---,
Estribor,06:10:06,---,---,---,---,---,---,
Estribor,06:10:32,---,---,---,---,---,---,
Estribor,06:10:57,665,3,34,2,---,---,
Estribor,06:11:25,665,2,34,3,---,---,
Estribor,06:11:51,666,1,32,8,---,---,
Estribor,06:12:19,---,---,---,---,---,---,
Estribor,06:12:47,---,---,---,---,---,---,
Estribor,06:13:14,---,---,---,---,---,---,
Estribor,06:13:39,665,4,---,---,---,---,
Estribor,06:14:05,666,2,33,7,---,---,
Estribor,06:14:30,666,1,33,8,---,---,
Estribor,06:14:58,---,---,---,---,---,---,
Estribor,06:15:22,665,8,33,4,---,---,
Estribor,06:15:50,---,---,---,---,---,---,
Estribor,06:16:13,665,8,---,---,---,---,
Estribor,06:16:38,665,8,33,7,---,---,
Estribor,06:17:03,665,6,33,1,---,---,
Estribor,06:17:29,665,7,32,9,---,---,
Estribor,06:17:59,---,---,---,---,---,---,
Estribor,06:18:26,---,---,---,---,---,---,
Estribor,06:18:51,665,9,---,---,---,---,
Estribor,06:19:18,---,---,---,---,---,---,
Estribor,06:19:46,---,---,---,---,---,---,
Estribor,06:20:09,665,6,32,1,---,---,
Estribor,06:20:39,---,---,---,---,---,---,
Estribor,06:21:03,665,5,32,0,---,---,
Estribor,06:21:29,---,---,---,---,---,---,
Estribor,06:21:55,---,---,---,---,---,---,
Estribor,06:22:19,666,4,---,---,---,---,
Estribor,06:22:44,665,8,31,4,---,---,
Estribor,06:23:11,665,3,---,---,---,---,
Estribor,06:23:38,---,---,---,---,---,---,
Estribor,06:24:02,664,9,---,---,---,---,
Estribor,06:24:25,665,8,32,0,---,---,
Estribor,06:24:53,---,---,---,---,---,---,
Estribor,06:25:17,665,3,---,---,---,---,
Estribor,06:25:40,665,4,31,4,---,---,
Estribor,06:26:05,665,4,31,5,---,---,
Estribor,06:26:32,666,0,31,2,---,---,
Estribor,06:26:57,666,0,33,2,---,---,
Estribor,06:27:26,---,---,---,---,---,---,
Estribor,06:27:49,665,4,---,---,---,---,
Estribor,06:28:14,665,9,---,---,---,---,
Estribor,06:28:41,---,---,---,---,---,---,
Estribor,06:29:06,665,6,---,---,---,---,
Estribor,06:29:35,---,---,---,---,---,---,
Estribor,06:30:03,---,---,---,---,---,---,
Estribor,06:30:28,---,---,---,---,---,---,
Estribor,06:30:55,---,---,---,---,---,---,
Estribor,06:31:22,---,---,---,---,---,---,
Estribor,06:31:50,---,---,---,---,---,---,
Estribor,06:32:14,666,0,29,1,---,---,
Estribor,06:32:41,666,6,28,5,---,---,
Estribor,06:33:06,669,9,27,4,---,---,
Estribor,06:33:35,---,---,---,---,---,---,
Estribor,06:33:58,665,8,---,---,---,---,
Estribor,06:34:28,---,---,---,---,---,---,
Estribor,06:34:54,665,9,---,---,---,---,
Estribor,06:35:19,666,3,---,---,---,---,
Estribor,06:35:46,---,---,---,---,---,---,
Estribor,06:36:13,---,---,---,---,---,---,
Estribor,06:36:37,667,1,---,---,---,---,
Estribor,06:37:04,---,---,---,---,---,---,
Estribor,06:37:32,---,---,---,---,---,---,
Estribor,06:37:56,666,3,28,6,---,---,
Estribor,06:38:26,---,---,---,---,---,---,
Estribor,06:38:50,666,0,29,0,---,---,
Estribor,06:39:18,666,0,28,0,---,---,
Estribor,06:39:41,665,9,28,7,---,---,
Estribor,06:40:06,666,2,28,8,---,---,
Estribor,06:40:31,666,4,28,7,---,---,
Estribor,06:40:58,---,---,---,---,---,---,
Estribor,06:41:25,---,---,---,---,---,---,
Estribor,06:41:49,666,3,---,---,---,---,
Estribor,06:42:14,669,5,---,---,---,---,
Estribor,06:42:40,666,4,29,2,---,---,
Estribor,06:43:09,667,5,---,---,---,---,
Estribor,06:43:36,---,---,---,---,---,---,
Estribor,06:44:02,---,---,---,---,---,---,
Estribor,06:44:24,669,2,26,9,---,---,
Estribor,06:44:52,665,4,29,6,---,---,
Estribor,06:45:17,664,9,28,4,---,---,
Estribor,06:45:42,667,2,28,7,---,---,
Estribor,06:46:11,665,9,---,---,---,---,
Estribor,06:46:38,---,---,---,---,---,---,
Estribor,06:47:03,665,6,---,---,---,---,
Estribor,06:47:28,666,4,31,2,---,---,
Estribor,06:47:55,665,5,---,---,---,---,
Estribor,06:48:19,666,1,---,---,---,---,
Estribor,06:48:43,665,9,---,---,---,---,
Estribor,06:49:12,---,---,---,---,---,---,
Estribor,06:49:37,---,---,---,---,---,---,
Estribor,06:50:05,---,---,---,---,---,---,
Estribor,06:50:32,665,9,---,---,---,---,
Estribor,06:50:58,666,0,---,---,---,---,
Estribor,06:51:25,---,---,---,---,---,---,
Estribor,06:51:48,665,7,---,---,---,---,
Estribor,06:52:13,---,---,---,---,---,---,
Estribor,06:52:38,665,8,27,2,---,---,
Estribor,06:53:09,---,---,---,---,---,---,
Estribor,06:53:32,667,4,---,---,---,---,
Estribor,06:53:54,667,1,27,0,---,---,
Estribor,06:54:22,---,---,---,---,---,---,
Estribor,06:54:49,665,9,---,---,---,---,
Estribor,06:55:17,---,---,---,---,---,---,
Estribor,06:55:42,---,---,---,---,---,---,
Estribor,06:56:08,665,9,27,5,---,---,
Estribor,06:56:34,665,9,27,6,---,---,
Estribor,06:56:59,666,2,26,3,---,---,
Estribor,06:57:23,666,1,26,8,---,---,
Estribor,06:57:48,665,6,27,5,---,---,
Estribor,06:58:15,669,5,26,0,---,---,
Estribor,06:58:42,665,3,---,---,---,---,
Estribor,06:59:12,---,---,---,---,---,---,
Estribor,06:59:35,665,9,28,7,---,---,
Estribor,07:00:02,666,5,---,---,---,---,
Estribor,07:00:25,665,9,27,0,---,---,
Estribor,07:00:55,---,---,---,---,---,---,
Estribor,07:01:19,665,9,26,7,---,---,
Estribor,07:01:49,---,---,---,---,---,---,
Estribor,07:02:14,666,0,29,8,---,---,
Estribor,07:02:42,---,---,---,---,---,---,
Estribor,07:03:06,665,6,26,7,---,---,
Estribor,07:03:36,---,---,---,---,---,---,
Estribor,07:04:03,665,5,---,---,---,---,
Estribor,07:04:31,---,---,---,---,---,---,
Estribor,07:04:53,665,8,26,5,---,---,
Estribor,07:05:21,---,---,---,---,---,---,
Estribor,07:05:49,---,---,---,---,---,---,
Estribor,07:06:15,665,8,---,---,---,---,
Estribor,07:06:40,667,1,25,4,---,---,
Estribor,07:07:08,666,1,---,---,---,---,
Estribor,07:07:29,666,1,25,9,---,---,
Estribor,07:07:59,---,---,---,---,---,---,
Estribor,07:08:29,---,---,---,---,---,---,
Estribor,07:08:57,---,---,---,---,---,---,
Estribor,07:09:20,667,3,25,3,---,---,
Estribor,07:09:52,---,---,---,---,---,---,
Estribor,07:10:20,---,---,---,---,---,---,
Estribor,07:10:43,666,6,28,2,---,---,
Estribor,07:11:08,665,8,27,4,---,---,
Estribor,07:11:36,---,---,---,---,---,---,
Estribor,07:12:04,---,---,---,---,---,---,
Estribor,07:12:32,---,---,---,---,---,---,
Estribor,07:13:00,---,---,---,---,---,---,
Estribor,07:13:24,666,5,24,6,---,---,
Estribor,07:13:55,---,---,---,---,---,---,
Estribor,07:14:25,---,---,---,---,---,---,
Estribor,07:14:54,---,---,---,---,---,---,
Estribor,07:15:20,---,---,---,---,---,---,
Estribor,07:15:43,671,3,---,---,---,---,
Estribor,07:16:07,666,8,---,---,---,---,
Estribor,07:16:34,---,---,---,---,---,---,
Estribor,07:16:57,666,1,25,9,---,---,
Estribor,07:17:26,---,---,---,---,---,---,
Estribor,07:17:49,666,4,---,---,---,---,
Estribor,07:18:15,---,---,---,---,---,---,
Estribor,07:18:40,---,---,---,---,---,---,
Estribor,07:19:05,666,1,---,---,---,---,
Estribor,07:19:31,---,---,---,---,---,---,
Estribor,07:19:59,---,---,---,---,---,---,
Estribor,07:20:24,666,1,24,7,---,---,
Estribor,07:20:51,666,6,---,---,---,---,
Estribor,07:21:17,---,---,---,---,---,---,
Estribor,07:21:40,656,2,24,3,---,---,
Estribor,07:22:12,---,---,---,---,---,---,
Estribor,07:22:41,---,---,---,---,---,---,
Estribor,07:23:02,534,5,24,5,---,---,
Estribor,07:23:28,497,9,24,6,---,---,
Estribor,07:23:56,---,---,---,---,---,---,
Estribor,07:24:20,429,9,23,7,---,---,
Estribor,07:24:45,394,9,23,4,---,---,
Estribor,07:25:14,---,---,---,---,---,---,
Estribor,07:25:39,323,4,---,---,---,---,
Estribor,07:26:02,292,6,27,7,---,---,
Estribor,07:26:34,---,---,---,---,---,---,
Estribor,07:27:01,---,---,---,---,---,---,
Estribor,07:27:21,181,2,---,---,---,---,
Estribor,07:27:47,144,6,---,---,---,---,
Estribor,07:28:14,110,8,---,---,---,---,
Estribor,07:28:45,---,---,---,---,---,---,
Estribor,07:29:07,44,9,11,3,---,---,
