Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Starboard Door Heel,06:08:45,700,3,---,---,---,---,
Starboard Door Heel,06:09:15,---,---,---,---,---,---,
Starboard Door Heel,06:09:40,698,0,---,---,---,---,
Starboard Door Heel,06:10:06,698,3,---,---,---,---,
Starboard Door Heel,06:10:29,698,7,---,---,---,---,
Starboard Door Heel,06:10:52,700,9,---,---,---,---,
Starboard Door Heel,06:11:17,698,7,---,---,---,---,
Starboard Door Heel,06:11:45,---,---,---,---,---,---,
Starboard Door Heel,06:12:13,---,---,---,---,---,---,
Starboard Door Heel,06:12:42,---,---,---,---,---,---,
Starboard Door Heel,06:13:08,---,---,---,---,---,---,
Starboard Door Heel,06:13:32,699,0,---,---,---,---,
Starboard Door Heel,06:14:00,---,---,---,---,---,---,
Starboard Door Heel,06:14:24,698,3,---,---,---,---,
Starboard Door Heel,06:14:49,698,1,---,---,---,---,
Starboard Door Heel,06:15:17,---,---,---,---,---,---,
Starboard Door Heel,06:15:44,---,---,---,---,---,---,
Starboard Door Heel,06:16:06,698,0,---,---,---,---,
Starboard Door Heel,06:16:34,697,9,---,---,---,---,
Starboard Door Heel,06:17:00,---,---,---,---,---,---,
Starboard Door Heel,06:17:23,698,1,---,---,---,---,
Starboard Door Heel,06:17:47,697,9,---,---,---,---,
Starboard Door Heel,06:18:12,697,9,---,---,---,---,
Starboard Door Heel,06:18:40,---,---,---,---,---,---,
Starboard Door Heel,06:19:04,698,0,---,---,---,---,
Starboard Door Heel,06:19:32,---,---,---,---,---,---,
Starboard Door Heel,06:20:00,---,---,---,---,---,---,
Starboard Door Heel,06:20:28,---,---,---,---,---,---,
Starboard Door Heel,06:20:56,---,---,---,---,---,---,
Starboard Door Heel,06:21:23,---,---,---,---,---,---,
Starboard Door Heel,06:21:48,---,---,---,---,---,---,
Starboard Door Heel,06:22:14,---,---,---,---,---,---,
Starboard Door Heel,06:22:38,699,0,---,---,---,---,
Starboard Door Heel,06:23:06,699,0,---,---,---,---,
Starboard Door Heel,06:23:35,---,---,---,---,---,---,
Starboard Door Heel,06:23:59,697,6,---,---,---,---,
Starboard Door Heel,06:24:25,698,4,---,---,---,---,
Starboard Door Heel,06:24:55,---,---,---,---,---,---,
Starboard Door Heel,06:25:19,698,5,---,---,---,---,
Starboard Door Heel,06:25:43,699,6,---,---,---,---,
Starboard Door Heel,06:26:09,698,0,---,---,---,---,
Starboard Door Heel,06:26:34,698,3,---,---,---,---,
Starboard Door Heel,06:27:00,698,5,---,---,---,---,
Starboard Door Heel,06:27:25,699,4,---,---,---,---,
Starboard Door Heel,06:27:49,698,0,---,---,---,---,
Starboard Door Heel,06:28:12,699,1,---,---,---,---,
Starboard Door Heel,06:28:36,698,4,---,---,---,---,
Starboard Door Heel,06:29:04,705,0,---,---,---,---,
Starboard Door Heel,06:29:28,698,8,---,---,---,---,
Starboard Door Heel,06:29:55,698,2,---,---,---,---,
Starboard Door Heel,06:30:24,---,---,---,---,---,---,
Starboard Door Heel,06:30:50,---,---,---,---,---,---,
Starboard Door Heel,06:31:17,---,---,---,---,---,---,
Starboard Door Heel,06:31:43,---,---,---,---,---,---,
Starboard Door Heel,06:32:10,703,7,---,---,---,---,
Starboard Door Heel,06:32:37,---,---,---,---,---,---,
Starboard Door Heel,06:33:05,---,---,---,---,---,---,
Starboard Door Heel,06:33:27,698,7,---,---,---,---,
Starboard Door Heel,06:33:54,---,---,---,---,---,---,
Starboard Door Heel,06:34:21,---,---,---,---,---,---,
Starboard Door Heel,06:34:44,699,0,---,---,---,---,
Starboard Door Heel,06:35:12,---,---,---,---,---,---,
Starboard Door Heel,06:35:35,698,2,---,---,---,---,
Starboard Door Heel,06:36:04,---,---,---,---,---,---,
Starboard Door Heel,06:36:28,698,7,---,---,---,---,
Starboard Door Heel,06:36:56,---,---,---,---,---,---,
Starboard Door Heel,06:37:19,699,1,---,---,---,---,
Starboard Door Heel,06:37:48,---,---,---,---,---,---,
Starboard Door Heel,06:38:13,698,3,---,---,---,---,
Starboard Door Heel,06:38:41,---,---,---,---,---,---,
Starboard Door Heel,06:39:09,---,---,---,---,---,---,
Starboard Door Heel,06:39:37,---,---,---,---,---,---,
Starboard Door Heel,06:40:04,698,5,---,---,---,---,
Starboard Door Heel,06:40:31,---,---,---,---,---,---,
Starboard Door Heel,06:40:59,---,---,---,---,---,---,
Starboard Door Heel,06:41:24,698,6,---,---,---,---,
Starboard Door Heel,06:41:52,---,---,---,---,---,---,
Starboard Door Heel,06:42:18,---,---,---,---,---,---,
Starboard Door Heel,06:42:43,698,6,---,---,---,---,
Starboard Door Heel,06:43:09,698,9,---,---,---,---,
Starboard Door Heel,06:43:39,---,---,---,---,---,---,
Starboard Door Heel,06:44:04,---,---,---,---,---,---,
Starboard Door Heel,06:44:28,698,7,---,---,---,---,
Starboard Door Heel,06:44:52,698,7,---,---,---,---,
Starboard Door Heel,06:45:21,---,---,---,---,---,---,
Starboard Door Heel,06:45:47,---,---,---,---,---,---,
Starboard Door Heel,06:46:13,---,---,---,---,---,---,
Starboard Door Heel,06:46:38,699,4,---,---,---,---,
Starboard Door Heel,06:47:07,---,---,---,---,---,---,
Starboard Door Heel,06:47:32,698,7,---,---,---,---,
Starboard Door Heel,06:47:59,699,2,---,---,---,---,
